"w1","prediction","rank"
"starts","this",16
"starts","to",67
"starts","tomorrow",25
"starts","up",6
"starts","with",64
"starving","for",4
"stash","of",12
"state","aid",18
"state","all",4
"state","and",261
"state","assembly",10
"state","at",23
"state","bar",5
"state","budget",37
"state","but",16
"state","capitol",18
"state","championships",11
"state","college",18
"state","constitutional",5
"state","convention",4
"state","department",71
"state","does",10
"state","fair",33
"state","farm",13
"state","football",15
"state","for",23
"state","governments",10
"state","had",13
"state","has",55
"state","i",24
"state","if",11
"state","in",98
"state","is",72
"state","it",13
"state","law",86
"state","laws",17
"state","legislatures",10
"state","level",14
"state","like",4
"state","line",8
"state","liquor",4
"state","made",6
"state","must",6
"state","no",5
"state","of",330
"state","on",17
"state","or",31
"state","park",49
"state","parks",13
"state","police",100
"state","rep",31
"state","senate",31
"state","senator",20
"state","street",11
"state","tax",14
"state","taxes",11
"state","testing",4
"state","that",45
"state","the",49
"state","they",5
"state","to",91
"state","university",152
"state","was",28
"state","we",11
"state","what",6
"state","where",29
"state","which",19
"state","who",11
"state","with",27
"state","would",14
"stated","and",3
"stated","that",26
"statement","about",14
"statement","and",11
"statement","as",13
"statement","but",10
"statement","for",7
"statement","he",12
"statement","i",16
"statement","is",8
"statement","of",13
"statement","on",16
"statement","that",58
"statement","to",21
"statement","with",6
"statements","and",12
"statements","from",7
"statements","he",4
"statements","on",7
"statements","to",10
"staten","island",32
"states","about",3
"states","and",102
"states","are",30
"states","attorney",17
"states","but",10
"states","by",6
"states","can",10
"states","during",3
"states","for",20
"states","government",7
"states","have",40
"states","history",4
"states","i",8
"states","in",41
"states","including",19
"states","is",25
"states","it",17
"states","now",6
"states","of",23
"states","or",11
"states","should",6
"states","that",78
"states","there",4
"states","this",8
"states","to",45
"states","with",20
"states","would",8
"stating","the",9
"station","a",6
"station","and",48
"station","at",20
"station","before",3
"station","but",4
"station","had",3
"station","i",9
"station","in",35
"station","is",23
"station","on",21
"station","that",10
"station","the",14
"station","to",20
"station","wagon",10
"station","when",4
"stationed","at",10
"stationed","in",7
"stations","and",16
"stations","are",6
"stations","at",4
"stations","have",6
"stations","i",3
"stations","in",10
"stations","on",3
"stations","will",7
"statistical","analysis",6
"statistics","and",12
"statistics","are",10
"stats","and",11
"stats","in",3
"stats","on",9
"statue","for",3
"statue","in",4
"statue","of",13
"status","and",15
"status","for",6
"status","in",13
"status","is",10
"status","of",46
"status","on",10
"status","quo",31
"status","to",8
"status","will",3
"stay","a",13
"stay","above",4
"stay","alive",16
"stay","all",5
"stay","and",24
"stay","at",70
"stay","awake",28
"stay","away",59
"stay","awhile",3
"stay","because",6
"stay","but",5
"stay","calm",6
"stay","connected",10
"stay","consistent",4
"stay","dry",6
"stay","far",4
"stay","focused",29
"stay","for",25
"stay","healthy",15
"stay","here",24
"stay","home",60
"stay","hydrated",5
"stay","i",5
"stay","in",247
"stay","inside",13
"stay","of",6
"stay","off",6
"stay","on",109
"stay","or",9
"stay","out",38
"stay","positive",24
"stay","put",9
"stay","relevant",5
"stay","silent",4
"stay","strong",44
"stay","that",8
"stay","the",29
"stay","there",27
"stay","to",8
"stay","tuned",288
"stay","under",6
"stay","up",67
"stay","very",3
"stay","warm",13
"stay","well",3
"stay","where",3
"stay","with",59
"stayathome","mom",8
"stayed","a",4
"stayed","at",26
"stayed","for",10
"stayed","home",19
"stayed","in",51
"stayed","on",21
"stayed","up",24
"stayed","with",26
"staying","at",45
"staying","away",8
"staying","healthy",4
"staying","here",5
"staying","home",14
"staying","in",62
"staying","on",20
"staying","out",9
"staying","overnight",3
"staying","the",6
"staying","there",9
"staying","up",23
"staying","with",31
"stays","at",4
"stays","away",4
"stays","healthy",5
"stays","in",18
"stays","open",6
"steak","and",29
"steak","dinner",5
"steak","house",3
"steaks","are",3
"steaks","in",4
"steal","a",13
"steal","and",12
"steal","from",9
"steal","some",8
"steal","the",19
"stealing","a",8
"stealing","and",3
"stealing","from",9
"stealing","the",5
"steals","from",3
"steals","it",3
"steam","in",3
"steel","and",12
"steep","learning",6
"steering","committee",9
"stem","cells",11
"stem","from",15
"stem","of",3
"stems","from",33
"stench","of",6
"step","ahead",8
"step","and",16
"step","away",15
"step","back",37
"step","by",16
"step","closer",19
"step","down",27
"step","for",13
"step","forward",20
"step","in",81
"step","into",18
"step","is",34
"step","it",22
"step","of",20
"step","off",4
"step","on",23
"step","one",6
"step","out",19
"step","outside",15
"step","through",4
"step","to",34
"step","toward",25
"step","towards",8
"step","up",82
"step","was",10
"step","when",4
"step","with",13
"stephen","hawking",7
"stephen","sondheim",3
"stephen","strasburg",7
"stepped","away",5
"stepped","back",9
"stepped","in",22
"stepped","into",12
"stepped","on",18
"stepped","out",18
"stepped","up",37
"stepping","down",15
"stepping","into",8
"stepping","on",10
"stepping","stone",7
"stepping","stones",9
"steps","and",27
"steps","are",13
"steps","away",4
"steps","back",8
"steps","down",6
"steps","forward",9
"steps","in",19
"steps","of",25
"steps","that",6
"steps","to",67
"steps","towards",4
"steps","up",10
"steps","will",4
"stereo","system",6
"sterling","cooper",5
"stern","and",4
"steve","and",15
"steve","is",4
"steve","jobs",83
"steve","martin",7
"steve","mcqueen",4
"steve","miller",4
"steven","and",4
"steven","jackson",7
"steven","spielberg",9
"steven","tyler",10
"stevens","and",5
"stevie","wonder",19
"stew","with",6
"stewart","and",11
"stewart","in",3
"stick","a",13
"stick","and",14
"stick","around",27
"stick","in",9
"stick","it",12
"stick","just",3
"stick","of",10
"stick","on",10
"stick","out",8
"stick","the",10
"stick","them",5
"stick","this",4
"stick","to",93
"stick","together",10
"stick","with",56
"stick","your",4
"sticker","shock",5
"stickers","and",9
"sticking","it",6
"sticking","to",33
"sticking","with",17
"sticks","and",14
"sticks","are",5
"sticks","on",5
"sticks","will",3
"sticks","with",8
"stigma","attached",3
"still","a",249
"still","able",12
"still","active",5
"still","alive",60
"still","all",8
"still","amazed",8
"still","an",23
"still","and",26
"still","appears",3
"still","apply",4
"still","are",20
"still","around",26
"still","as",8
"still","at",56
"still","available",34
"still","be",183
"still","behind",3
"still","being",45
"still","believe",19
"still","believes",8
"still","big",3
"still","breathing",5
"still","bring",4
"still","bringing",3
"still","build",3
"still","burning",4
"still","call",4
"still","called",3
"still","can",13
"still","cant",58
"still","care",7
"still","comes",7
"still","coming",9
"still","consider",7
"still","considered",7
"still","could",13
"still","crazy",4
"still","dangerous",4
"still","deciding",6
"still","did",17
"still","do",114
"still","does",31
"still","doing",23
"still","driving",4
"still","early",7
"still","end",3
"still","enjoy",9
"still","enjoys",3
"still","even",6
"still","exist",15
"still","exists",4
"still","fall",3
"still","feel",48
"still","feeling",13
"still","felt",12
"still","find",17
"still","finding",5
"still","fits",4
"still","following",5
"still","for",8
"still","found",6
"still","from",4
"still","full",6
"still","gave",3
"still","get",64
"still","gets",11
"still","getting",22
"still","go",21
"still","going",62
"still","good",18
"still","got",69
"still","great",6
"still","had",68
"still","happy",6
"still","hard",3
"still","has",105
"still","have",431
"still","having",19
"still","he",18
"still","hear",3
"still","heavy",3
"still","here",49
"still","hilarious",3
"still","hold",11
"still","holds",9
"still","homeless",3
"still","hope",4
"still","hot",10
"still","how",4
"still","hurt",8
"still","i",54
"still","if",13
"still","important",5
"still","in",260
"still","is",49
"still","it",36
"still","just",14
"still","keep",11
"still","kind",8
"still","know",8
"still","learning",21
"still","left",7
"still","less",6
"still","life",6
"still","like",24
"still","likes",3
"still","live",10
"still","lives",7
"still","living",12
"still","look",14
"still","looking",59
"still","looks",12
"still","lose",6
"still","lots",11
"still","love",74
"still","made",6
"still","make",27
"still","makes",12
"still","making",10
"still","manage",9
"still","managed",8
"still","means",4
"still","might",6
"still","miss",13
"still","missing",13
"still","more",13
"still","moving",3
"still","much",4
"still","must",9
"still","my",38
"still","need",85
"still","needed",9
"still","needs",25
"still","never",6
"still","no",53
"still","not",114
"still","obsessed",3
"still","offer",6
"still","on",130
"still","one",22
"still","only",17
"still","open",17
"still","out",32
"still","part",3
"still","pay",3
"still","perfect",4
"still","playing",13
"still","plenty",13
"still","possible",6
"still","quite",7
"still","really",9
"still","recovering",14
"still","reeling",8
"still","remain",9
"still","remains",7
"still","remember",23
"still","represent",3
"still","required",5
"still","room",9
"still","running",9
"still","saw",4
"still","searching",10
"still","see",20
"still","seems",9
"still","shaking",6
"still","sitting",9
"still","smell",7
"still","so",33
"still","some",21
"still","something",7
"still","stand",6
"still","standing",10
"still","stands",8
"still","struggling",9
"still","stuck",6
"still","suffering",4
"still","take",9
"still","talking",9
"still","teaching",5
"still","the",125
"still","there",63
"still","think",61
"still","thinking",19
"still","thinks",10
"still","this",7
"still","thought",3
"still","time",23
"still","to",28
"still","today",3
"still","too",20
"still","true",7
"still","try",6
"still","trying",75
"still","two",6
"still","undecided",4
"still","under",21
"still","underway",3
"still","unknown",6
"still","up",32
"still","upset",6
"still","used",4
"still","very",43
"still","waiting",56
"still","want",33
"still","wanted",5
"still","wants",11
"still","warm",8
"still","watch",14
"still","we",14
"still","what",4
"still","who",7
"still","will",19
"still","win",9
"still","with",32
"still","work",16
"still","working",76
"still","works",9
"still","worth",7
"still","would",18
"still","writing",5
"still","young",16
"stills","nash",4
"stimulus","package",10
"sting","of",4
"stint","as",16
"stint","at",8
"stint","with",6
"stir","in",68
"stir","up",7
"stirred","up",10
"stirring","the",3
"stirring","up",4
"stitches","in",9
"stitches","on",6
"stock","and",28
"stock","are",3
"stock","as",3
"stock","at",6
"stock","because",3
"stock","but",4
"stock","for",8
"stock","has",10
"stock","in",18
"stock","is",13
"stock","market",67
"stock","of",15
"stock","on",6
"stock","price",19
"stock","prices",9
"stock","that",6
"stock","the",13
"stock","to",11
"stock","up",25
"stock","was",5
"stocked","with",9
"stockholm","syndrome",3
"stocking","the",3
"stocking","up",5
"stocks","are",4
"stoked","by",3
"stole","a",12
"stole","from",6
"stole","my",35
"stole","the",22
"stolen","and",5
"stolen","by",7
"stolen","from",28
"stolen","in",8
"stomach","and",13
"stomach","as",5
"stomach","but",6
"stomach","for",6
"stomach","the",7
"stomach","virus",6
"stomach","you",3
"stone","and",12
"stone","in",7
"stone","or",4
"stone","the",3
"stone","to",6
"stones","and",10
"stood","by",20
"stood","for",10
"stood","in",43
"stood","on",20
"stood","out",34
"stood","the",4
"stood","there",18
"stood","up",44
"stop","a",18
"stop","along",5
"stop","and",66
"stop","at",59
"stop","being",64
"stop","believing",9
"stop","but",8
"stop","by",308
"stop","crying",8
"stop","drinking",10
"stop","eating",12
"stop","fighting",5
"stop","for",29
"stop","giving",5
"stop","here",4
"stop","him",19
"stop","his",5
"stop","i",28
"stop","in",127
"stop","is",10
"stop","it",75
"stop","just",6
"stop","laughing",20
"stop","like",3
"stop","making",20
"stop","me",43
"stop","my",10
"stop","myself",5
"stop","of",4
"stop","on",50
"stop","or",8
"stop","our",4
"stop","putting",6
"stop","seeing",4
"stop","sign",12
"stop","signs",9
"stop","taking",13
"stop","talking",40
"stop","that",10
"stop","the",132
"stop","them",14
"stop","there",16
"stop","thinking",23
"stop","this",15
"stop","time",7
"stop","to",35
"stop","trying",27
"stop","us",6
"stop","using",15
"stop","wasting",5
"stop","we",6
"stop","what",3
"stop","when",12
"stop","whining",3
"stop","will",6
"stop","with",21
"stop","wondering",4
"stop","you",17
"stopped","a",9
"stopped","all",5
"stopped","and",28
"stopped","at",36
"stopped","being",4
"stopped","by",75
"stopped","for",24
"stopped","her",5
"stopped","him",8
"stopped","in",20
"stopped","my",4
"stopped","talking",8
"stopped","the",28
"stopped","there",3
"stopped","thinking",6
"stopped","to",27
"stopped","using",6
"stopped","when",3
"stopped","working",9
"stopper","for",3
"stopping","and",4
"stopping","at",8
"stopping","by",87
"stopping","in",8
"stopping","point",4
"stopping","the",17
"stopping","to",6
"stops","and",18
"stops","at",8
"stops","for",5
"stops","it",3
"stops","right",4
"stops","the",5
"stops","to",6
"stops","working",3
"storage","but",7
"storage","for",11
"storage","unit",5
"store","a",12
"store","about",5
"store","all",5
"store","and",117
"store","are",4
"store","around",4
"store","as",9
"store","at",28
"store","but",12
"store","by",6
"store","day",14
"store","for",63
"store","from",4
"store","has",11
"store","i",38
"store","in",94
"store","is",43
"store","it",22
"store","now",6
"store","on",31
"store","or",14
"store","right",3
"store","shelves",3
"store","that",23
"store","the",24
"store","then",4
"store","they",8
"store","this",10
"store","to",44
"store","was",12
"store","we",8
"store","when",8
"store","where",12
"store","with",16
"stored","in",20
"stores","a",6
"stores","and",53
"stores","are",14
"stores","but",6
"stores","do",4
"stores","for",13
"stores","have",9
"stores","i",4
"stores","in",56
"stores","is",6
"stores","it",4
"stores","so",3
"stores","that",18
"stores","to",14
"stories","a",4
"stories","about",51
"stories","and",60
"stories","are",20
"stories","at",7
"stories","be",3
"stories","behind",5
"stories","do",4
"stories","for",13
"stories","from",23
"stories","i",30
"stories","in",29
"stories","like",10
"stories","not",4
"stories","of",71
"stories","on",15
"stories","or",12
"stories","out",4
"stories","shared",3
"stories","that",25
"stories","they",8
"stories","through",3
"stories","to",16
"stories","today",3
"stories","too",7
"stories","we",11
"stories","were",8
"stories","with",15
"storm","a",6
"storm","and",14
"storm","brewing",3
"storm","but",4
"storm","clouds",5
"storm","has",5
"storm","i",8
"storm","in",11
"storm","is",19
"storm","just",3
"storm","of",10
"storm","passed",3
"storm","that",5
"storm","the",7
"storm","was",8
"storm","we",4
"storms","and",7
"story","about",91
"story","and",88
"story","are",6
"story","as",30
"story","at",21
"story","behind",27
"story","but",34
"story","by",26
"story","can",5
"story","comes",3
"story","did",4
"story","every",6
"story","first",6
"story","for",31
"story","from",16
"story","goes",6
"story","has",16
"story","he",15
"story","her",3
"story","i",71
"story","in",60
"story","is",110
"story","it",28
"story","last",5
"story","line",11
"story","not",7
"story","of",228
"story","on",70
"story","or",13
"story","out",4
"story","right",3
"story","she",7
"story","so",11
"story","that",62
"story","the",35
"story","there",6
"story","they",6
"story","this",12
"story","time",11
"story","to",43
"story","very",3
"story","was",25
"story","we",9
"story","when",9
"story","will",10
"story","with",38
"story","would",11
"story","you",16
"stout","and",8
"stout","i",8
"stove","top",4
"straddling","the",3
"straight","a",5
"straight","ahead",11
"straight","and",18
"straight","as",6
"straight","at",5
"straight","back",7
"straight","days",7
"straight","down",5
"straight","face",11
"straight","for",12
"straight","from",36
"straight","in",13
"straight","into",15
"straight","line",8
"straight","man",3
"straight","off",5
"straight","on",9
"straight","out",19
"straight","over",3
"straight","the",5
"straight","through",4
"straight","to",56
"straight","up",47
"straight","weeks",5
"straightened","out",8
"straightening","out",3
"strain","of",14
"strange","and",13
"strange","but",8
"strange","for",4
"strange","that",12
"strange","thing",7
"strange","things",8
"strange","to",16
"strange","way",6
"stranger","and",6
"stranger","i",4
"stranger","to",10
"strangers","and",3
"strangers","i",4
"strangers","to",10
"strapped","for",3
"strapped","to",5
"strategic","plan",11
"strategically","placed",7
"strategies","for",9
"strategies","that",9
"strategies","to",16
"strategy","and",25
"strategy","for",29
"strategy","he",4
"strategy","i",3
"strategy","in",9
"strategy","is",15
"strategy","on",4
"strategy","to",22
"strategy","with",5
"straw","and",5
"straw","in",5
"strawberries","and",20
"strawberries","are",5
"strawberry","and",11
"strawberry","shortcake",7
"stray","cats",6
"stray","from",6
"streak","in",7
"stream","and",9
"stream","for",7
"stream","is",3
"stream","it",7
"stream","of",38
"stream","to",5
"streamed","live",4
"streaming","video",5
"streams","of",8
"street","a",25
"street","address",5
"street","and",137
"street","art",5
"street","at",15
"street","between",6
"street","but",10
"street","by",8
"street","corner",8
"street","corners",8
"street","cred",6
"street","fair",10
"street","food",10
"street","for",12
"street","from",40
"street","i",24
"street","if",4
"street","in",84
"street","is",36
"street","it",11
"street","journal",44
"street","lights",5
"street","movement",6
"street","on",18
"street","or",10
"street","outside",4
"street","the",42
"street","there",6
"street","to",38
"street","today",6
"street","took",3
"street","view",5
"street","was",16
"street","we",8
"street","while",3
"street","will",9
"street","with",23
"street","you",6
"streets","a",6
"streets","and",35
"streets","are",10
"streets","for",5
"streets","i",7
"streets","in",14
"streets","of",58
"streets","on",4
"streets","to",15
"streets","were",9
"streets","where",5
"streets","with",10
"strength","and",60
"strength","i",12
"strength","in",25
"strength","is",12
"strength","of",62
"strength","that",6
"strength","the",6
"strength","to",37
"strength","training",12
"strengthen","the",15
"strengthening","the",8
"strengths","and",19
"stress","and",30
"stress","can",4
"stress","causes",4
"stress","hormones",4
"stress","in",9
"stress","of",12
"stress","on",9
"stress","relief",5
"stress","tests",5
"stress","the",11
"stress","to",5
"stressed","out",20
"stressed","that",30
"stressed","the",15
"stressed","when",3
"stressful","and",11
"stressful","for",5
"stressing","the",4
"stretch","and",5
"stretch","for",7
"stretch","i",3
"stretch","of",49
"stretch","out",10
"stretch","to",18
"stretched","his",4
"stretched","to",7
"strictly","for",4
"strife","but",4
"strike","a",14
"strike","and",8
"strike","because",4
"strike","in",12
"strike","that",4
"strike","the",8
"strikeouts","and",7
"strikes","a",7
"strikes","at",4
"strikes","me",12
"strikes","the",7
"strikes","you",3
"striking","distance",6
"striking","out",29
"string","and",9
"string","beans",5
"string","cheese",6
"string","of",51
"string","quartet",7
"strings","and",5
"strings","for",3
"stripes","on",5
"stripped","of",11
"strips","of",15
"strive","for",10
"strive","to",30
"strives","to",12
"striving","for",5
"striving","to",7
"stroke","and",6
"stroke","it",3
"stroke","of",9
"stroller","and",6
"strong","a",4
"strong","and",72
"strong","argument",3
"strong","arm",5
"strong","as",24
"strong","but",16
"strong","enough",25
"strong","for",13
"strong","guy",3
"strong","he",5
"strong","in",24
"strong","it",4
"strong","keep",3
"strong","man",5
"strong","message",6
"strong","on",7
"strong","opinions",6
"strong","sense",7
"strong","smart",3
"strong","suit",6
"strong","the",14
"strong","ties",5
"strong","to",11
"strong","voice",4
"strong","when",3
"strong","winds",6
"strong","with",6
"strong","woman",4
"stronger","and",26
"stronger","but",3
"stronger","in",8
"stronger","than",39
"stronger","the",6
"stronger","wiser",3
"strongly","about",11
"strongly","believe",5
"strongly","consider",6
"strongly","of",4
"strongly","recommend",6
"strongly","with",4
"struck","a",23
"struck","by",42
"struck","me",15
"struck","out",91
"structure","and",17
"structure","in",9
"structure","is",8
"structure","it",6
"structure","of",19
"structure","the",5
"structure","to",8
"structures","in",4
"structures","that",3
"struggle","and",12
"struggle","for",22
"struggle","in",7
"struggle","is",6
"struggle","just",3
"struggle","of",6
"struggle","through",5
"struggle","to",51
"struggle","with",46
"struggled","in",15
"struggled","this",3
"struggled","to",53
"struggled","with",35
"struggles","and",11
"struggles","with",14
"struggling","and",4
"struggling","to",67
"struggling","with",57
"stubborn","and",10
"stubborn","as",4
"stuck","and",5
"stuck","at",29
"stuck","behind",5
"stuck","in",194
"stuck","inside",5
"stuck","it",9
"stuck","on",38
"stuck","out",6
"stuck","the",7
"stuck","to",34
"stuck","up",11
"stuck","with",49
"student","achievement",7
"student","and",32
"student","at",48
"student","center",8
"student","council",15
"student","does",5
"student","government",5
"student","has",3
"student","he",4
"student","i",10
"student","id",7
"student","in",22
"student","is",12
"student","life",4
"student","loan",32
"student","loans",38
"student","of",20
"student","said",7
"student","that",9
"student","to",14
"student","union",5
"student","was",13
"student","who",31
"student","with",5
"students","a",14
"students","about",11
"students","actually",5
"students","all",5
"students","and",123
"students","are",95
"students","at",43
"students","beyond",3
"students","but",13
"students","can",23
"students","do",15
"students","for",26
"students","from",45
"students","go",8
"students","have",37
"students","he",10
"students","how",8
"students","i",15
"students","if",4
"students","in",99
"students","is",14
"students","learn",8
"students","like",4
"students","made",4
"students","must",7
"students","need",11
"students","of",23
"students","off",3
"students","often",6
"students","on",25
"students","parents",7
"students","that",17
"students","the",21
"students","to",122
"students","using",6
"students","were",40
"students","who",108
"students","will",48
"students","with",30
"students","work",6
"students","would",13
"students","wrote",3
"studied","in",5
"studied","the",20
"studied","with",4
"studies","and",19
"studies","are",4
"studies","at",18
"studies","in",22
"studies","on",13
"studies","show",12
"studies","to",7
"studio","album",7
"studio","and",25
"studio","at",9
"studio","city",5
"studio","engineer",3
"studio","for",13
"studio","in",18
"studio","is",14
"studio","it",6
"studio","of",3
"studio","on",5
"studio","space",7
"studio","that",5
"studio","the",9
"studio","theatre",5
"studio","to",13
"studio","when",6
"studio","with",25
"studios","and",5
"studios","in",17
"studios","of",3
"studios","to",6
"studios","with",3
"studs","and",5
"study","a",10
"study","abroad",23
"study","and",27
"study","at",9
"study","by",26
"study","done",6
"study","for",25
"study","found",19
"study","from",5
"study","in",29
"study","is",16
"study","it",5
"study","of",50
"study","on",14
"study","shows",7
"study","that",9
"study","the",33
"study","this",3
"study","was",11
"study","which",7
"studying","and",9
"studying","at",5
"studying","for",40
"studying","it",7
"studying","the",24
"studying","to",6
"studying","with",7
"stuff","a",11
"stuff","about",22
"stuff","and",68
"stuff","as",10
"stuff","at",17
"stuff","but",39
"stuff","by",6
"stuff","comes",6
"stuff","even",5
"stuff","for",46
"stuff","from",26
"stuff","going",15
"stuff","he",14
"stuff","i",92
"stuff","in",56
"stuff","is",67
"stuff","it",14
"stuff","like",50
"stuff","of",12
"stuff","on",36
"stuff","out",22
"stuff","right",7
"stuff","she",10
"stuff","so",16
"stuff","that",68
"stuff","the",11
"stuff","they",19
"stuff","to",64
"stuff","up",13
"stuff","we",23
"stuff","when",7
"stuff","will",3
"stuff","with",10
"stuff","works",3
"stuff","you",23
"stuffed","animals",12
"stuffed","mushrooms",3
"stuffed","with",38
"stuffing","in",4
"stumble","upon",6
"stumbled","across",9
"stumbled","upon",19
"stung","by",6
"stunned","by",9
"stupid","and",23
"stupid","he",4
"stupid","question",4
"stupid","questions",6
"stupid","so",4
"stupid","the",7
"stupid","thing",6
"stupid","things",13
"stupid","to",15
"stupidity","in",3
"stupidity","of",6
"style","and",70
"style","as",10
"style","at",3
"style","before",4
"style","but",15
"style","did",4
"style","his",3
"style","in",11
"style","is",27
"style","of",65
"style","on",5
"style","that",16
"style","they",5
"style","this",4
"style","with",10
"styles","and",14
"styles","as",3
"styles","in",6
"styles","of",14
"stylish","and",7
"stylist","and",3
"subconscious","mind",3
"subdued","by",3
"subject","but",6
"subject","in",5
"subject","is",11
"subject","line",21
"subject","matter",20
"subject","of",75
"subject","this",3
"subject","to",91
"subjected","to",28
"subjects","such",4
"subjects","to",8
"submissions","and",6
"submissions","to",4
"submit","a",16
"submit","the",7
"submit","their",6
"submit","to",26
"submit","your",21
"submitted","a",16
"submitted","an",4
"submitted","by",14
"submitted","it",3
"submitted","the",8
"submitted","to",30
"submitting","a",6
"submitting","to",5
"subplot","about",4
"subscribe","to",34
"subscribed","to",7
"subscribers","to",3
"subscription","to",13
"subsidiary","of",13
"substance","abuse",33
"substance","and",5
"substance","it",4
"substance","to",6
"substitute","for",22
"substitute","teacher",5
"subtle","but",8
"suburb","of",20
"suburbs","of",8
"subway","in",6
"subway","system",5
"subway","to",4
"succeed","and",7
"succeed","as",5
"succeed","at",7
"succeed","in",32
"succeeded","in",23
"success","and",49
"success","as",9
"success","at",7
"success","but",18
"success","for",15
"success","has",9
"success","he",10
"success","i",14
"success","in",55
"success","is",73
"success","it",12
"success","not",5
"success","of",64
"success","or",12
"success","rate",14
"success","stories",11
"success","story",8
"success","that",15
"success","the",10
"success","this",5
"success","to",12
"success","was",7
"success","will",11
"success","with",26
"successful","and",24
"successful","as",7
"successful","at",5
"successful","but",7
"successful","campaign",5
"successful","event",4
"successful","in",27
"successful","it",7
"successful","the",4
"succession","of",8
"succumb","to",15
"succumbed","to",15
"such","a",1305
"such","an",233
"such","as",1283
"such","awesome",4
"such","behavior",4
"such","big",5
"such","details",4
"such","great",37
"such","high",13
"such","ideas",3
"such","incredible",3
"such","is",14
"such","people",6
"such","strong",3
"such","that",20
"such","the",12
"such","thing",60
"such","things",28
"such","wonderful",10
"sucked","into",6
"sucked","out",4
"suckers","for",4
"sucking","on",7
"sucking","the",4
"sudan","and",5
"sudden","i",8
"sudden","the",5
"suddenly","a",8
"suddenly","become",4
"suddenly","have",6
"suddenly","he",3
"suddenly","i",16
"suddenly","is",3
"suddenly","it",6
"suddenly","realize",3
"suddenly","the",19
"suddenly","they",4
"sue","simmons",3
"sue","them",4
"sued","for",5
"suffer","a",11
"suffer","and",6
"suffer","for",5
"suffer","from",41
"suffer","the",6
"suffer","when",4
"suffer","with",4
"suffered","a",76
"suffered","from",28
"suffering","and",10
"suffering","by",4
"suffering","for",4
"suffering","from",58
"suffering","of",11
"suffering","the",5
"suffering","through",5
"suffering","with",4
"sufficient","evidence",4
"sufficient","for",4
"sufficient","to",16
"sugar","and",93
"sugar","at",5
"sugar","bowl",8
"sugar","cinnamon",4
"sugar","cube",4
"sugar","daddy",5
"sugar","for",7
"sugar","has",4
"sugar","high",5
"sugar","i",9
"sugar","in",28
"sugar","is",19
"sugar","land",5
"sugar","no",3
"sugar","or",7
"sugar","plum",4
"sugar","salt",4
"sugar","with",8
"suggest","a",17
"suggest","an",5
"suggest","some",5
"suggest","that",65
"suggest","the",18
"suggest","they",11
"suggest","you",18
"suggested","i",15
"suggested","in",8
"suggested","that",67
"suggested","the",41
"suggested","we",5
"suggesting","that",37
"suggestion","as",3
"suggestion","for",9
"suggestion","i",5
"suggestion","is",5
"suggestion","of",8
"suggestion","that",15
"suggestion","to",4
"suggestions","and",12
"suggestions","as",5
"suggestions","for",46
"suggestions","of",11
"suggestions","on",25
"suggestions","to",9
"suggests","a",11
"suggests","i",4
"suggests","some",3
"suggests","that",69
"suggests","there",7
"suicidal","thoughts",4
"suicide","and",7
"suicide","i",4
"suicide","is",4
"suicide","pact",3
"suicide","the",3
"suing","for",4
"suing","the",11
"suit","against",14
"suit","and",18
"suit","but",10
"suit","in",11
"suit","is",9
"suit","it",4
"suit","jacket",6
"suit","or",7
"suit","to",8
"suit","your",10
"suitable","for",21
"suite","and",14
"suited","for",7
"suited","to",11
"suites","and",6
"suits","and",16
"sultan","of",4
"sum","of",27
"sum","up",10
"summary","of",21
"summed","up",18
"summer","after",10
"summer","afternoon",3
"summer","and",67
"summer","are",5
"summer","as",13
"summer","at",9
"summer","because",8
"summer","beer",6
"summer","before",8
"summer","break",11
"summer","but",21
"summer","by",6
"summer","camp",22
"summer","camps",12
"summer","clothes",7
"summer","day",6
"summer","days",8
"summer","evening",5
"summer","for",16
"summer","has",10
"summer","i",45
"summer","in",40
"summer","is",58
"summer","it",14
"summer","job",8
"summer","jobs",5
"summer","just",6
"summer","long",5
"summer","months",11
"summer","night",8
"summer","nights",10
"summer","of",59
"summer","officially",3
"summer","on",8
"summer","one",3
"summer","or",6
"summer","plans",6
"summer","program",5
"summer","schedule",6
"summer","school",14
"summer","season",13
"summer","so",18
"summer","solstice",5
"summer","squash",9
"summer","that",12
"summer","the",28
"summer","there",4
"summer","this",8
"summer","to",37
"summer","travel",7
"summer","vacation",19
"summer","we",19
"summer","when",22
"summer","will",11
"summer","with",23
"summer","you",7
"summertime","and",5
"summit","county",15
"summit","in",25
"summit","is",13
"summit","of",15
"sums","it",8
"sums","up",17
"sun","a",5
"sun","all",5
"sun","and",62
"sun","can",4
"sun","comes",4
"sun","does",6
"sun","god",5
"sun","goes",6
"sun","i",9
"sun","in",13
"sun","is",71
"sun","king",4
"sun","mon",3
"sun","of",3
"sun","on",12
"sun","or",7
"sun","pm",7
"sun","set",6
"sun","shining",6
"sun","the",13
"sun","today",7
"sun","was",20
"sun","when",3
"sun","will",9
"sundae","with",3
"sunday","a",9
"sunday","after",8
"sunday","afternoon",41
"sunday","afternoons",3
"sunday","all",5
"sunday","and",60
"sunday","april",16
"sunday","as",12
"sunday","at",79
"sunday","brunch",21
"sunday","but",17
"sunday","dec",9
"sunday","evening",16
"sunday","feb",10
"sunday","february",5
"sunday","for",26
"sunday","from",9
"sunday","i",38
