"item","Frequency"
"walked out of",14
"walked through the",15
"walked to a",3
"walking around in",14
"walking distance from",5
"walking down stairs",3
"walking down the",25
"walking in the",20
"walking through a",6
"walking tour of",3
"wall street journal",22
"want a good",9
"want but its",5
"want her to",30
"want him to",48
"want in the",9
"want is to",13
"want it to",80
"want me to",136
"want people to",19
"want someone who",5
"want them to",78
"want to add",21
"want to be",508
"want to bring",18
"want to build",12
"want to call",17
"want to come",51
"want to comment",3
"want to consider",9
"want to continue",8
"want to dance",11
"want to discuss",8
"want to do",258
"want to eat",39
"want to get",215
"want to give",74
"want to go",331
"want to hang",12
"want to have",80
"want to help",40
"want to keep",38
"want to know",199
"want to leave",42
"want to live",38
"want to make",147
"want to or",8
"want to play",57
"want to punch",14
"want to push",7
"want to put",32
"want to run",24
"want to say",78
"want to see",298
"want to share",43
"want to switch",5
"want to take",66
"want to talk",89
"want to think",11
"want to try",55
"want to use",47
"want to wait",16
"want to win",39
"want to work",41
"want you to",154
"wanted her to",11
"wanted it that",3
"wanted it to",16
"wanted them to",14
"wanted to be",115
"wanted to come",9
"wanted to do",102
"wanted to find",11
"wanted to get",50
"wanted to go",81
"wanted to have",21
"wanted to keep",17
"wanted to make",79
"wanted to meet",5
"wanted to play",11
"wanted to put",14
"wanted to send",9
"wanted to start",11
"wanted to take",28
"wanted to try",35
"wanted to use",25
"wanted to write",18
"wanting to enjoy",3
"wanting to go",12
"wanting to make",9
"wants to be",87
"wants to buy",9
"wants to do",35
"wants to go",55
"wants to have",15
"wants to make",18
"wants to play",20
"wants to put",7
"wants to sleep",5
"wants to start",6
"wants to tell",4
"wants to try",6
"war on drugs",8
"war on terror",6
"war on the",6
"warm and sunny",6
"warm weather and",6
"warming up and",3
"warned that the",3
"wars in the",3
"was a bad",30
"was a better",14
"was a brief",3
"was a brown",5
"was a chance",8
"was a cold",3
"was a different",10
"was a finalist",3
"was a fire",5
"was a good",172
"was a great",206
"was a hit",13
"was a huge",51
"was a joke",24
"was a junior",4
"was a kid",58
"was a lie",7
"was a little",143
"was a long",29
"was a major",8
"was a member",11
"was a million",3
"was a mistake",11
"was a nice",40
"was a place",7
"was a police",6
"was a political",3
"was a positive",3
"was a private",4
"was a question",3
"was a rare",6
"was a real",24
"was a really",31
"was a risk",3
"was a sad",6
"was a senior",8
"was a simple",8
"was a single",5
"was a special",6
"was a stupid",4
"was a success",26
"was a tad",6
"was a test",4
"was a threat",3
"was a thrill",3
"was a time",14
"was a toddler",4
"was a tough",12
"was a true",11
"was a very",69
"was a wonderful",25
"was a year",13
"was able to",264
"was about a",16
"was about as",6
"was actually a",15
"was added to",7
"was afraid to",11
"was all for",7
"was all over",11
"was all the",16
"was allowed to",13
"was already a",6
"was also a",36
"was also on",5
"was also very",6
"was among the",9
"was an accident",15
"was an amazing",27
"was an extremely",3
"was and he",5
"was and i",16
"was and it",5
"was appointed to",3
"was arrested for",8
"was arrested in",6
"was arrested on",8
"was asked by",9
"was asked how",3
"was asked to",25
"was asking for",7
"was at an",5
"was at his",4
"was at home",7
"was at least",14
"was at the",96
"was awarded the",8
"was aware of",7
"was back in",19
"was back to",15
"was barred from",3
"was based on",15
"was because i",18
"was because of",8
"was before the",4
"was best for",4
"was better than",27
"was born and",24
"was born in",64
"was born to",12
"was built in",11
"was buried in",7
"was by far",11
"was caught in",3
"was charged with",21
"was chosen for",4
"was cleaning the",4
"was close to",16
"was convicted of",6
"was created by",14
"was created in",11
"was created to",6
"was diagnosed with",18
"was discovered that",3
"was doing a",5
"was doing in",5
"was done by",11
"was done in",8
"was driving a",5
"was drunk and",4
"was due to",17
"was easy to",18
"was even more",11
"was filled with",23
"was first in",3
"was first introduced",5
"was first to",4
"was for a",11
"was forced to",29
"was found guilty",15
"was found in",9
"was from a",10
"was from the",16
"was getting a",14
"was getting ready",7
"was getting to",4
"was given a",23
"was glad to",17
"was going on",68
"was going to",502
"was good and",9
"was good but",19
"was great but",10
"was great for",4
"was growing up",15
"was happy when",4
"was hard to",22
"was having so",4
"was having to",3
"was having trouble",8
"was held at",10
"was hired to",6
"was his first",6
"was hit by",8
"was hit in",3
"was home to",5
"was hoping to",27
"was i was",11
"was important to",9
"was in a",75
"was in charge",18
"was in her",6
"was in high",13
"was in his",9
"was in it",14
"was in its",5
"was in my",34
"was in the",211
"was in this",5
"was inside the",7
"was inspired by",28
"was instrumental in",4
"was interested in",20
"was introduced in",3
"was invited to",17
"was it the",18
"was it worth",6
"was just a",75
"was just about",15
"was just as",14
"was just me",11
"was just one",12
"was just trying",12
"was killed by",7
"was kind of",49
"was last week",8
"was late for",4
"was less than",8
"was like a",33
"was like he",5
"was like i",15
"was like ok",3
"was like to",12
"was like what",10
"was looking forward",20
"was made by",10
"was made in",9
"was made up",6
"was meant to",33
"was more important",3
"was more of",11
"was more than",27
"was much more",8
"was murdered in",6
"was my fault",7
"was my first",54
"was named the",4
"was necessary to",5
"was no longer",13
"was no more",8
"was no reason",8
"was not a",67
"was not enough",11
"was not in",16
"was not picked",3
"was not that",10
"was not the",42
"was off the",12
"was old enough",8
"was on a",39
"was on his",13
"was on point",7
"was on the",131
"was once the",5
"was one of",247
"was only a",31
"was only one",22
"was open for",3
"was out of",45
"was over a",5
"was part of",30
"was placed in",4
"was playing the",6
"was playing with",10
"was pleasantly surprised",17
"was pleased to",10
"was plenty of",6
"was pretty amazing",7
"was pretty good",30
"was pretty much",12
"was proud to",4
"was put into",4
"was put on",13
"was quick to",6
"was raining and",5
"was ready to",41
"was really a",9
"was really happy",8
"was really hoping",7
"was reduced to",5
"was referring to",8
"was related to",3
"was released in",8
"was right there",8
"was sentenced to",6
"was set to",7
"was simple and",6
"was sitting in",14
"was sitting on",12
"was sitting outside",3
"was so much",48
"was something i",15
"was starting to",23
"was struck by",7
"was struggling with",4
"was such a",103
"was supposed to",114
"was surprised by",7
"was surrounded by",7
"was sworn in",4
"was taken from",7
"was taking a",12
"was talking about",49
"was talking to",29
"was telling the",3
"was that he",13
"was that it",14
"was that the",27
"was the best",106
"was the big",8
"was the biggest",10
"was the case",14
"was the first",178
"was the guy",7
"was the highest",3
"was the highlight",9
"was the last",67
"was the main",9
"was the moment",3
"was the most",63
"was the mother",4
"was the oldest",5
"was the one",38
"was the only",90
"was the perfect",26
"was the police",3
"was the prime",3
"was the right",16
"was the same",27
"was the second",12
"was the st",4
"was the th",17
"was the top",5
"was the weather",4
"was there and",11
"was there as",3
"was there before",4
"was there for",21
"was thinking about",38
"was thinking that",15
"was this one",5
"was thrown out",4
"was time to",54
"was to be",37
"was to go",12
"was to have",16
"was to stay",3
"was told by",15
"was too late",11
"was too much",23
"was too small",4
"was too tired",7
"was too young",5
"was trying to",119
"was unable to",31
"was under the",11
"was used to",14
"was very impressed",4
"was very nice",12
"was very very",7
"was waiting for",28
"was when i",34
"was when the",9
"was when they",6
"was willing to",20
"was with a",8
"was with him",4
"was working on",28
"was working with",8
"was worried about",12
"was worth it",24
"was worth the",14
"was years ago",13
"was years old",31
"was younger and",8
"washington dc and",9
"washington dc to",3
"wasnt a good",9
"wasnt even a",6
"wasnt feeling well",4
"wasnt going to",48
"wasnt just a",6
"wasnt sure if",15
"wasnt the first",6
"wasnt the only",6
"waste of time",42
"waste your time",10
"watch out for",45
"watched a video",5
"watching a movie",31
"watching it on",8
"water and a",12
"water at the",8
"water for minutes",5
"water for the",6
"wave the white",3
"way ahead of",6
"way and i",21
"way and the",10
"way around the",9
"way as well",3
"way back in",23
"way back to",49
"way back when",14
"way down the",13
"way for a",14
"way home to",9
"way i like",15
"way i think",14
"way i was",21
"way i will",8
"way i would",11
"way if you",15
"way in the",19
"way into a",5
"way into the",19
"way is to",7
"way it was",16
"way its a",6
"way like the",3
"way of course",6
"way of getting",7
"way of knowing",7
"way of life",37
"way of making",8
"way of saying",28
"way of telling",7
"way of thinking",8
"way or another",21
"way out of",40
"way over to",9
"way that he",3
"way they can",8
"way they do",5
"way through the",41
"way to change",7
"way to do",42
"way to end",42
"way to express",7
"way to find",19
"way to get",120
"way to go",218
"way to improve",5
"way to keep",18
"way to make",60
"way to protect",3
"way to put",14
"way to really",3
"way to reduce",3
"way to san",3
"way to share",5
"way to tackle",5
"way to the",146
"way to victory",5
"way to win",12
"way we could",5
"way we made",3
"way with the",4
"way you could",4
"way you did",4
"ways in which",16
"ways to get",18
"ways to save",6
"ways to spend",6
"we all can",10
"we all fall",5
"we all have",84
"we all know",120
"we all share",3
"we all want",16
"we also have",43
"we always do",6
"we appreciate your",26
"we are a",52
"we are all",130
"we are an",10
"we are at",53
"we are being",18
"we are excited",47
"we are experiencing",7
"we are going",163
"we are grateful",8
"we are happy",20
"we are in",116
"we are just",39
"we are left",8
"we are looking",85
"we are not",125
"we are now",64
"we are pleased",7
"we are proud",21
"we are seeing",11
"we are so",114
"we are still",63
"we are taking",16
"we are to",35
"we are under",3
"we are using",16
"we are with",10
"we are wondering",3
"we are working",55
"we as a",13
"we ask for",6
"we at the",6
"we believe in",24
"we believe that",10
"we believe the",6
"we bought a",17
"we call him",3
"we came up",8
"we can add",4
"we can also",6
"we can and",5
"we can create",8
"we can do",119
"we can get",84
"we can have",34
"we can improve",3
"we can make",57
"we can save",5
"we can start",8
"we can to",13
"we cant afford",6
"we cant wait",97
"we continue to",20
"we could get",23
"we could have",43
"we could make",10
"we could meet",5
"we couldnt get",9
"we deal with",5
"we decided to",93
"we definitely want",3
"we did a",31
"we did it",22
"we did not",36
"we did the",18
"we did what",4
"we didnt even",14
"we didnt get",29
"we didnt have",34
"we didnt know",12
"we didnt need",7
"we do all",7
"we do get",5
"we do it",45
"we do need",8
"we do not",99
"we do we",10
"we dont do",17
"we dont go",5
"we dont have",112
"we dont just",4
"we dont know",45
"we dont need",41
"we dont say",4
"we dont think",7
"we dont want",29
"we ended up",47
"we even get",3
"we expect a",5
"we expect this",4
"we focus on",5
"we found out",20
"we found the",12
"we get a",48
"we get our",10
"we get rid",6
"we get the",32
"we get there",10
"we give our",6
"we give them",4
"we go out",8
"we go to",46
"we going to",45
"we got a",61
"we got an",11
"we got from",6
"we got the",27
"we got there",20
"we got to",66
"we had a",340
"we had no",19
"we had the",46
"we had this",6
"we had to",147
"we have a",478
"we have already",15
"we have also",10
"we have been",150
"we have different",3
"we have found",10
"we have had",46
"we have here",10
"we have is",7
"we have it",21
"we have left",6
"we have lots",17
"we have never",12
"we have no",47
"we have not",22
"we have now",22
"we have only",8
"we have seen",19
"we have some",67
"we have such",7
"we have the",140
"we have to",305
"we have very",3
"we have worked",5
"we hit the",16
"we hope that",10
"we hope to",62
"we interact with",4
"we just cant",7
"we just dont",14
"we just want",12
"we kind of",6
"we knew we",7
"we know about",7
"we know and",5
"we know that",33
"we know what",21
"we know who",6
"we learn how",5
"we liked the",4
"we listen to",9
"we live in",60
"we look at",15
"we look forward",93
"we lost our",5
"we love to",32
"we loved the",7
"we made the",10
"we make a",19
"we make and",3
"we make our",11
"we make the",15
"we make up",5
"we may never",6
"we met at",5
"we might have",16
"we must all",9
"we must make",3
"we need a",95
"we need them",5
"we need to",446
"we needed more",3
"we needed to",25
"we ought to",15
"we owe it",4
"we played the",6
"we pulled it",3
"we put a",7
"we put it",6
"we ran into",7
"we really want",11
"we really would",3
"we received a",7
"we received our",3
"we say it",3
"we see him",6
"we see the",27
"we see them",6
"we should all",34
"we should be",63
"we shouldnt have",3
"we start to",8
"we started a",5
"we started with",11
"we still dont",4
"we still have",49
"we stopped at",12
"we take all",3
"we take our",6
"we talk about",32
"we talked about",34
"we teach our",4
"we tell ourselves",3
"we tend to",22
"we thank you",9
"we think of",3
"we think the",7
"we think were",7
"we thought about",3
"we thought it",15
"we thought we",15
"we try to",36
"we understand that",5
"we use it",7
"we use our",5
"we used to",72
"we wait for",11
"we want a",9
"we want the",9
"we want to",201
"we wanted to",52
"we went to",130
"we were able",40
"we were at",29
"we were back",7
"we were getting",13
"we were in",60
"we were like",9
"we were not",19
"we were on",37
"we were running",10
"we were so",31
"we were supposed",11
"we were taking",5
"we were to",21
"we were treated",4
"we were trying",8
"we were with",4
"we will be",378
"we will come",9
"we will continue",6
"we will do",20
"we will follow",10
"we will have",100
"we will learn",6
"we will need",12
"we will never",19
"we will not",18
"we will now",3
"we will remember",6
"we will see",67
"we will start",5
"we wont have",11
"we work with",13
"we would get",6
"we would have",56
"we would like",61
"we would not",14
"we wouldnt have",14
"weapon in the",4
"wearing a lot",3
"weathered the storm",3
"website of the",3
"wednesday may at",3
"week according to",3
"week after the",5
"week after week",5
"week ago and",8
"week and a",28
"week and the",13
"week at a",5
"week at the",25
"week but the",4
"week by the",3
"week due to",5
"week from the",8
"week has been",27
"week i think",10
"week if you",5
"week in a",8
"week in the",28
"week of march",4
"week or so",53
"week so i",16
"week that would",5
"week to get",10
"week with the",7
"weekend for the",10
"weekend of the",4
"weekend was a",7
"weeks after the",5
"weeks ago and",35
"weeks ago but",7
"weeks and months",7
"weeks and then",7
"weeks at a",4
"weeks have been",9
"weeks until the",8
"weeks with a",3
"weigh in on",5
"weight of his",3
"well against the",3
"well and good",11
"well and that",8
"well as a",83
"well as all",5
"well as by",3
"well as his",10
"well as on",9
"well as our",7
"well as the",110
"well as to",9
"well at least",46
"well at the",8
"well aware of",14
"well be back",24
"well but it",4
"well do a",6
"well enough to",16
"well get to",8
"well guess what",10
"well have a",49
"well have to",44
"well he has",3
"well he is",7
"well into the",6
"well known for",7
"well lets just",7
"well need to",11
"well see how",27
"well see if",20
"well see what",23
"well the way",3
"well this is",37
"well to the",3
"well we all",11
"well we got",4
"well with a",11
"well with you",26
"well with your",8
"well worth a",9
"well you have",10
"well you know",23
"went ahead and",15
"went all the",4
"went back to",80
"went down for",5
"went down with",5
"went for a",32
"went in the",8
"went into a",8
"went into the",29
"went off the",10
"went on an",5
"went on sale",5
"went on the",18
"went on to",51
"went out of",11
"went through a",20
"went through some",4
"went through the",16
"went to europe",3
"went to get",15
"went to pick",7
"went to school",14
"went to the",276
"went to work",24
"were a couple",17
"were a lot",17
"were able to",99
"were affected by",6
"were all getting",4
"were all in",14
"were allowed to",10
"were among the",7
"were at least",5
"were at the",37
"were back in",14
"were brought to",5
"were coming out",7
"were coming to",12
"were designed for",3
"were doing it",6
"were excited for",7
"were exploring the",3
"were forced to",15
"were found in",4
"were free to",4
"were getting a",6
"were going through",7
"were going to",275
"were gonna get",4
"were having a",45
"were here i",5
"were hoping to",12
"were hundreds of",3
"were in a",33
"were in an",5
"were in the",104
"were in their",3
"were injured in",5
"were it not",8
"were just a",12
"were just as",6
"were killed by",6
"were kind of",5
"were left to",4
"were listening to",5
"were looking at",23
"were looking for",60
"were making a",9
"were more like",6
"were not able",8
"were not going",20
"were not really",6
"were not the",12
"were on a",19
"were on it",9
"were on the",73
"were out of",18
"were part of",14
"were participating in",3
"were playing a",6
"were ready to",27
"were right in",4
"were right there",4
"were running a",5
"were scheduled to",4
"were sitting in",8
"were so excited",32
"were so many",23
"were starting to",11
"were supposed to",37
"were taken to",8
"were taking a",10
"were talking about",73
"were the best",16
"were the first",16
"were the only",18
"were the worst",5
"were to come",4
"were treated to",5
"were trying to",48
"were unable to",7
"were used to",12
"were very pleased",3
"were worried about",4
"werent going to",6
"werent the only",5
"west of the",16
"west palm beach",12
"west side of",6
"west th street",4
"weve also got",3
"weve been doing",7
"weve been out",4
"weve been very",3
"weve been waiting",7
"weve ever had",3
"weve got a",46
"weve got some",19
"weve got to",15
"what a change",4
"what a day",56
"what a difference",12
"what a joy",9
"what a lot",5
"what about the",49
"what am i",73
"what an honor",10
"what any of",4
"what are some",41
"what are we",37
"what are you",440
"what are your",149
"what better way",19
"what can be",21
"what can i",65
"what caused the",5
"what comes next",9
"what constitutes a",8
"what could be",35
"what could have",14
"what did the",18
"what do you",620
"what does it",53
"what else can",10
"what else is",24
"what feels like",7
"what had happened",19
"what happened after",3
"what happened and",8
"what happened but",6
"what happened in",10
"what happened last",9
"what happened the",3
"what happened to",161
"what happened was",6
"what happened when",6
"what happens in",17
"what happens when",85
"what has been",31
"what has happened",17
"what have you",48
"what he can",5
"what he could",11
"what he did",27
"what he does",25
"what he is",23
"what he knows",3
"what he said",33
"what he wants",19
"what he will",5
"what hes saying",4
"what i always",9
"what i am",106
"what i can",91
"what i consider",9
"what i could",30
"what i did",91
"what i feel",12
"what i needed",42
"what i really",28
"what i saw",17
"what i should",31
"what i tell",6
"what i think",59
"what i thought",64
"what i want",131
"what i wanted",63
"what i would",54
"what id like",6
"what if a",5
"what if all",3
"what if our",3
"what if we",19
"what im not",5
"what im trying",11
"what in the",20
"what is a",49
"what is already",7
"what is an",7
"what is going",76
"what is in",18
"what is it",110
"what is left",9
"what is now",8
"what is right",20
"what is the",220
"what is this",64
"what it can",11
"what it does",10
"what it feels",20
"what it had",4
"what it is",201
"what it means",51
"what it needs",4
"what it really",9
"what it takes",42
"what it took",6
"what it was",69
"what its like",45
"what kind of",221
"what made you",10
"what makes it",15
"what makes this",13
"what makes us",5
"what makes you",59
"what matters most",4
"what might happen",6
"what needs to",16
"what other people",16
"what people think",9
"what percentage of",8
"what seems like",10
"what she does",8
"what she had",7
"what she was",16
"what should be",9
"what should we",17
"what sort of",24
"what sounds like",3
"what style of",5
"what that means",53
"what the doctor",5
"what the future",12
"what the heck",65
"what the league",3
"what they are",85
"what they do",47
"what they dont",5
"what they found",3
"what they have",31
"what they see",8
"what they should",6
"what they want",53
"what they were",29
"what to do",342
"what to expect",33
"what to make",13
"what type of",53
"what was best",4
"what was going",53
"what was happening",15
"what was in",10
"what was on",8
"what we all",11
"what we are",59
"what we call",16
"what we can",46
"what we do",46
"what we dont",8
"what we had",15
"what we have",55
"what we say",6
"what we think",8
"what we want",30
"what were really",3
"what will be",21
"what will happen",21
"what will i",6
"what will it",14
"what with the",8
"what would be",26
"what would it",41
"what you are",111
"what you can",60
"what you choose",4
"what you do",124
"what you have",116
"what you love",33
"what you might",8
"what you need",70
"what you think",201
"what you want",142
"what you would",14
"what youd like",8
"what youre doing",35
"what youre going",8
"what youve got",10
"whats at stake",5
"whats going on",149
"whats it going",3
"whats on your",25
"whats the point",38
"whats to come",10
"whats up with",81
"whats wrong with",53
"whats your problem",4
"when a man",16
"when asked about",5
"when asked how",3
"when asked if",5
"when asked why",3
"when compared to",9
"when did you",23
"when do you",46
"when faced with",9
"when he and",5
"when he came",18
"when he first",8
"when he gets",13
"when he goes",5
"when he got",17
"when he had",15
"when he has",16
"when he said",22
"when he saw",12
"when he started",8
"when he tried",5
"when he wants",6
"when he was",115
"when he will",6
"when i came",32
"when i can",58
"when i first",99
"when i got",133
"when i grow",20
"when i hear",43
"when i knew",9
"when i look",33
"when i need",55
"when i put",15
"when i read",59
"when i saw",137
"when i start",23
"when i was",550
"when i watch",11
"when i went",64
"when in doubt",14
"when it comes",318
"when it does",7
"when it happens",13
"when it has",7
"when it is",82
"when it started",6
"when it stays",3
"when it was",85
"when it works",5
"when its not",19
"when more than",4
"when most of",4
"when my dad",14
"when no one",24
"when one of",18
"when people are",28
"when people ask",16
"when she does",8
"when she had",5
"when she heard",7
"when she said",6
"when she says",5
"when she was",74
"when she went",8
"when someone is",14
"when something is",7
"when that happens",38
"when the big",8
"when the first",11
"when the new",8
"when the police",4
"when there are",26
"when there is",34
"when theres a",13
"when they are",85
"when they came",13
"when they can",4
"when they changed",3
"when they come",18
"when they could",4
"when they dont",15
"when they get",25
"when they got",11
"when they had",6
"when they meet",6
"when they saw",7
"when they started",4
"when they tried",3
"when they were",62
"when things are",19
"when this game",3
"when was the",40
"when we all",12
"when we are",47
"when we do",20
"when we first",11
"when we get",37
"when we had",17
"when we have",35
"when we listen",6
"when we see",9
"when we should",3
"when we started",4
"when we talk",5
"when we think",5
"when we were",95
"when you are",185
"when you cant",44
"when you feel",27
"when you figure",4
"when you first",10
"when you get",173
"when you hear",19
"when you learn",9
"when you live",8
"when you look",25
"when you meet",9
"when you need",61
"when you play",7
"when you realize",36
"when you ride",3
"when you see",69
"when you started",5
"when you think",58
"when you wear",4
"when you were",49
"when you win",5
"when youre not",21
"where a lot",5
"where all the",25
"where am i",13
"where are you",221
"where did this",6
"where do i",39
"where do we",17
"where he is",20
"where he was",33
"where i am",77
"where i can",59
"where i got",17
"where i have",35
"where i was",65
"where is the",76
"where it all",6
"where it is",36
"where it was",20
"where it will",19
"where most of",10
"where one of",5
"where people can",4
"where she is",8
"where the first",4
"where there are",12
"where there is",41
"where there was",11
"where there were",7
"where they are",43
"where they can",16
"where they found",4
"where they go",6
"where they stand",4
"where they were",14
"where they will",5
"where theyre going",6
"where this is",12
"where to find",20
"where to go",34
"where was the",11
"where we are",52
"where we can",20
"where we get",4
"where we have",18
"where we need",5
"where were you",31
"where you can",81
"where you come",9
"where you dont",8
"where you get",12
"where you live",23
"where youre going",10
"whether i want",6
"whether it is",22
"whether it was",12
"whether it will",4
"whether its a",6
"whether or not",100
"whether there is",6
"whether there was",3
"whether they are",9
"whether they will",4
"whether you have",3
"which are in",3
"which are very",5
"which began in",5
"which can be",26
"which does not",14
"which has a",22
"which has been",37
"which has not",5
"which have been",16
"which he has",10
"which i have",45
"which i know",5
"which i was",20
"which in turn",14
"which is a",115
"which is about",15
"which is also",15
"which is always",8
"which is due",5
"which is good",28
"which is in",19
"which is just",16
"which is not",37
"which is now",26
"which is really",11
"which is right",5
"which is the",69
"which is what",35
"which is why",76
"which it was",10
"which made the",7
"which makes me",22
"which may be",9
"which means a",3
"which means the",8
"which resulted in",12
"which should be",14
"which they can",4
"which was a",31
"which we need",3
"which will be",44
"which will send",3
"which would be",20
"which would have",10
"which would make",7
"while he was",38
"while his wife",3
"while it might",3
"while on the",11
"while one of",6
"while she was",18
"while there is",6
"while they were",23
"while this is",14
"while trying to",28
"while waiting for",20
"while we are",15
"while we can",5
"while we wait",8
"while working on",3
"white and black",3
"white and red",3
"white blood cells",4
"white house and",7
"white house i",3
"white house press",3
"who already have",6
"who are already",6
"who are doing",11
"who are getting",4
"who are in",14
"who are just",9
"who are looking",7
"who are most",5
"who are not",31
"who are still",15
"who are the",31
"who attended the",8
"who became a",5
"who call themselves",3
"who came to",36
"who can do",16
"who can get",10
"who can keep",3
"who can make",11
"who cares if",12
"who cares what",7
"who come to",7
"who could have",5
"who could make",4
"who did it",9
"who did not",23
"who didnt get",3
"who didnt have",6
"who died in",10
"who died of",3
"who does the",7
"who doesnt love",22
"who dont like",16
"who dont want",5
"who entered the",4
"who gave me",12
"who grew up",13
"who had a",23
"who had never",5
"who has a",52
"who has been",59
"who has followed",6
"who has never",14
"who has the",36
"who have an",5
"who have been",45
"who have just",4
"who have recently",5
"who have suffered",4
"who have the",9
"who have worked",5
"who he said",3
"who he was",14
"who hears it",3
"who helped me",4
"who helped put",3
"who is a",42
"who is allergic",3
"who is also",21
"who is at",7
"who is charged",5
"who is from",4
"who is going",38
"who is in",27
"who is now",8
"who is one",7
"who is playing",6
"who is the",75
"who joined the",5
"who knew the",5
"who knows about",5
"who knows but",4
"who knows how",25
"who knows maybe",15
"who knows the",9
"who knows what",36
"who left the",6
"who live in",23
"who lived in",7
"who lives in",31
"who looks for",3
"who made a",6
"who made the",13
"who may be",13
"who may have",7
"who may not",5
"who might have",8
"who need it",7
"who need to",5
"who not to",5
"who now lives",3
"who or what",10
"who owns the",7
"who ran the",7
"who refuse to",6
"who refused to",6
"who refuses to",5
"who rely on",7
"who returned to",3
"who runs the",7
"who said that",8
"who should get",4
"who suffered a",4
"who they are",27
"who took over",5
"who took the",10
"who use the",4
"who voted for",8
"who want to",81
"who wanted to",12
"who wants to",203
"who was a",30
"who was born",4
"who was in",8
"who was the",40
"who went through",5
"who went to",11
"who were affected",5
"who were in",4
"who were not",10
"who were the",6
"who will be",71
"who will go",5
"who will make",6
"who will never",4
"who will not",7
"who will play",3
"who will take",8
"who won the",15
"who work for",4
"who work in",8
"who worked as",3
"who worked on",5
"who works at",9
"who would be",23
"who would come",5
"who would have",37
"who would like",15
"who would you",27
"who wrote a",4
"who you are",127
"whole foods market",4
"whole life and",5
"whole lot more",10
"whole new way",6
"whole world is",8
"whos going to",44
"whose got the",3
"whose opinion i",4
"why and how",7
"why are you",139
"why cant i",62
"why did the",29
"why did you",57
"why do so",10
"why i think",12
"why im a",11
"why is the",34
"why she is",6
"why she was",6
"why so many",19
"why we cant",6
"why we need",11
"why would you",50
"wider range of",3
"wife and i",36
"wife is in",3
"wife of the",4
"wife of years",5
"wife to a",3
"will admit it",3
"will allow the",3
"will almost certainly",5
"will also be",66
"will also feature",4
"will appeal to",4
"will appear on",5
"will ask for",3
"will at least",8
"will be a",380
"will be able",117
"will be about",8
"will be added",14
"will be allowed",5
"will be among",3
"will be an",55
"will be announced",48
"will be at",150
"will be available",75
"will be away",5
"will be back",103
"will be closed",51
"will be competing",3
"will be delivered",4
"will be determined",4
"will be different",9
"will be doing",42
"will be donated",6
"will be done",28
"will be enough",5
"will be even",22
"will be featured",20
"will be for",20
"will be former",3
"will be from",7
"will be given",17
"will be happy",27
"will be held",50
"will be here",54
"will be home",14
"will be in",213
"will be included",4
"will be interesting",30
"will be looking",19
"will be may",5
"will be more",48
"will be moving",11
"will be nice",12
"will be offered",7
"will be offering",10
"will be on",150
"will be one",37
"will be open",48
"will be out",47
"will be people",3
"will be presented",6
"will be ready",28
"will be released",40
"will be remembered",9
"will be replaced",5
"will be required",16
"will be safe",5
"will be selected",10
"will be sending",4
"will be sold",5
"will be spending",12
"will be staying",7
"will be suspended",4
"will be the",237
"will be there",144
"will be to",16
"will be tough",4
"will be truly",4
"will be two",4
"will be up",41
"will be used",20
"will be very",42
"will be without",3
"will be won",3
"will be working",26
"will become a",18
"will become the",11
"will benefit from",5
"will benefit the",4
"will bring in",4
"will build the",3
"will change the",8
"will choose to",5
"will come again",3
"will come along",9
"will come from",9
"will come in",21
"will come out",14
"will come with",4
"will continue to",85
"will create a",10
"will create more",3
"will deal with",5
"will demand a",3
"will depend on",11
"will do a",19
"will do everything",5
"will do more",7
"will do our",3
"will do something",8
"will do the",24
"will drop to",3
"will end up",40
"will ever be",30
"will ever see",4
"will fight to",4
"will find a",24
"will fit into",4
"will focus on",12
"will follow the",4
"will follow up",5
"will get a",52
"will get at",3
"will get better",20
"will get in",4
"will give a",8
"will give him",5
"will give the",12
"will give them",6
"will go for",4
"will go in",5
"will go into",10
"will go on",18
"will go to",39
"will go well",5
"will happen i",3
"will happen in",10
"will have a",141
"will have different",3
"will have her",4
"will have his",4
"will have in",4
"will have many",7
"will have some",24
"will have something",11
"will have the",39
"will have time",5
"will have to",274
"will he be",6
"will help to",10
"will help you",48
"will hold a",7
"will host a",7
"will host the",8
"will i do",9
"will i ever",18
"will it be",39
"will it take",15
"will join the",4
"will keep him",5
"will keep it",4
"will keep this",4
"will keep us",7
"will last longer",3
"will learn to",4
"will let you",58
"will likely be",11
"will look at",10
"will look the",3
"will love to",8
"will make it",38
"will make me",22
"will make the",33
"will make them",9
"will make you",58
"will mark the",5
"will move on",5
"will need to",59
"will never be",110
"will never fade",4
"will never forget",36
"will never get",19
"will never learn",7
"will never see",12
"will never take",6
"will no doubt",13
"will no longer",25
"will not be",195
"will not have",18
"will not only",11
"will not return",4
"will not stand",4
"will not take",8
"will now be",24
"will now go",5
"will of course",12
"will offer a",6
"will only be",22
"will open up",8
"will pay a",3
"will pay for",13
"will pick up",10
"will play a",6
"will play in",6
"will play the",5
"will present the",4
"will probably be",45
"will receive a",26
"will remain in",5
"will replace the",5
"will result in",16
"will return to",15
"will run for",4
"will run the",4
"will see a",14
"will see the",16
"will send a",7
"will send you",25
"will serve as",9
"will set up",6
"will show up",9
"will speak to",3
"will start at",5
"will start in",7
"will start on",4
"will start the",7
"will start to",12
"will start with",4
"will still be",50
"will still have",16
