"item","Frequency"
"tension between",9
"tensions in",4
"tent and",11
"tent to",3
"tenth of",4
"tents and",10
"tenure and",5
"tequila and",10
"term but",7
"term for",22
"term in",8
"term is",14
"term limits",4
"term used",4
"terminal at",5
"terms and",13
"terms of",178
"terms so",4
"terms with",31
"terra cotta",6
"terrible loss",3
"terribly wrong",6
"terrific and",4
"territory in",3
"territory with",3
"terrorists and",8
"test again",4
"test and",30
"test i",19
"test in",13
"test it",12
"test next",3
"test of",38
"test on",12
"test scores",7
"test that",14
"test the",25
"test will",4
"testament to",15
"tested and",10
"tested the",7
"testimony and",6
"testimony of",14
"testimony the",3
"testing a",3
"testing and",8
"testing his",3
"testing the",18
"tests and",17
"tests are",8
"tests in",13
"tests on",7
"tests to",6
"texas am",13
"texas and",25
"texas is",17
"texas rangers",12
"texas this",9
"texas to",9
"text book",3
"text message",40
"text messages",35
"text or",12
"texture and",17
"th amendment",14
"th and",180
"th anniversary",107
"th annual",66
"th at",116
"th avenue",15
"th birthday",157
"th book",3
"th century",135
"th circuit",10
"th consecutive",5
"th day",25
"th district",12
"th floor",31
"th for",37
"th from",30
"th grader",16
"th in",58
"th minute",8
"th out",7
"th overall",16
"th place",17
"th quarter",34
"th sense",3
"th st",58
"th street",75
"th the",37
"th this",10
"th time",35
"th ward",6
"th with",23
"th year",25
"thai restaurant",14
"than a",592
"than all",30
"than an",72
"than and",16
"than anticipated",4
"than any",131
"than anyone",38
"than anything",79
"than at",15
"than be",6
"than before",22
"than billion",16
"than buying",6
"than current",3
"than days",13
"than double",6
"than doubled",5
"than during",6
"than even",6
"than ever",95
"than everyone",13
"than expected",32
"than first",4
"than five",19
"than for",20
"than four",11
"than going",15
"than half",36
"than he",50
"than help",5
"than him",18
"than his",31
"than i",457
"than if",13
"than in",95
"than it",148
"than its",28
"than just",111
"than last",28
"than live",7
"than many",13
"than me",115
"than men",14
"than michael",5
"than miles",13
"than million",57
"than minutes",36
"than months",12
"than more",6
"than most",72
"than my",101
"than new",5
"than normal",21
"than not",28
"than of",30
"than on",34
"than once",51
"than one",145
"than other",29
"than others",44
"than our",18
"than pages",5
"than people",39
"than percent",25
"than points",3
"than she",23
"than sitting",8
"than six",10
"than taking",13
"than that",267
"than the",852
"than their",39
"than them",13
"than themselves",4
"than they",104
"than this",79
"than those",43
"than three",24
"than times",10
"than to",131
"than traditional",6
"than twice",10
"than two",42
"than usual",59
"than we",87
"than weeks",20
"than what",79
"than when",31
"than working",7
"than years",43
"than you",242
"than youd",5
"than your",79
"thank all",29
"thank everyone",33
"thank you",5453
"thanked me",12
"thankful for",237
"thankful that",52
"thanks also",12
"thanks but",28
"thanks for",6509
"thanks his",3
"thanks to",1236
"thanksgiving day",20
"thanksgiving dinner",15
"thanksgiving weekend",5
"that a",698
"that about",50
"that accompanied",8
"that act",9
"that actually",48
"that addresses",4
"that adds",8
"that after",65
"that against",6
"that al",5
"that album",15
"that all",305
"that allow",13
"that allowed",11
"that almost",21
"that alone",14
"that also",34
"that although",30
"that always",42
"that amount",12
"that amy",3
"that an",84
"that and",313
"that another",15
"that any",48
"that anyone",40
"that anything",19
"that apparently",6
"that appeals",8
"that apple",9
"that are",768
"that area",31
"that arent",38
"that as",173
"that at",133
"that attracted",5
"that attracts",5
"that back",41
"that ban",3
"that baseball",5
"that bears",3
"that became",15
"that because",72
"that before",68
"that began",11
"that begins",13
"that being",89
"that belongs",5
"that big",53
"that bit",15
"that blake",6
"that blew",5
"that blow",6
"that both",42
"that break",11
"that brian",5
"that brings",34
"that brought",27
"that burden",5
"that burned",4
"that bus",9
"that business",8
"that busy",3
"that but",205
"that buy",4
"that by",63
"that cabinet",3
"that california",7
"that call",23
"that called",15
"that came",116
"that can",358
"that cant",39
"that capture",6
"that case",50
"that category",14
"that caused",13
"that challenge",7
"that changed",21
"that changes",16
"that children",19
"that choice",8
"that christ",9
"that city",15
"that cloud",4
"that come",59
"that comes",96
"that commercial",16
"that companies",5
"that conclusion",3
"that congress",5
"that constitutes",5
"that construction",3
"that contains",10
"that content",7
"that context",3
"that cost",13
"that costs",8
"that could",258
"that cracks",4
"that crashed",3
"that creates",8
"that cup",3
"that dark",10
"that data",5
"that date",14
"that day",250
"that deal",10
"that decision",11
"that definition",4
"that democrats",5
"that description",10
"that despite",21
"that did",61
"that didnt",85
"that different",15
"that direction",14
"that distance",6
"that do",69
"that does",97
"that doesnt",226
"that dog",14
"that dont",125
"that doubt",4
"that drew",7
"that drive",12
"that drop",5
"that each",43
"that early",14
"that easy",27
"that either",19
"that enabled",4
"that end",16
"that energy",11
"that era",7
"that especially",12
"that even",125
"that event",11
"that eventually",13
"that every",120
"that everybody",10
"that everyone",89
"that everything",68
"that existed",7
"that experience",19
"that explain",6
"that explains",16
"that extra",36
"that failed",4
"that falls",9
"that family",10
"that far",39
"that fast",13
"that featured",10
"that features",14
"that feeling",72
"that fell",15
"that few",10
"that field",6
"that fight",20
"that figure",7
"that film",20
"that finding",4
"that finished",3
"that fire",10
"that first",98
"that fit",27
"that fits",22
"that five",4
"that floor",4
"that flows",5
"that focus",8
"that follow",35
"that followed",25
"that follows",19
"that for",210
"that forced",5
"that forgiveness",4
"that found",8
"that friday",9
"that from",60
"that game",73
"that get",34
"that gets",56
"that getting",13
"that gives",53
"that global",7
"that go",50
"that goal",25
"that god",111
"that goes",98
"that going",16
"that good",114
"that google",7
"that got",68
"that grew",8
"that group",15
"that guy",108
"that guys",8
"that had",194
"that happen",79
"that happened",79
"that happening",9
"that happens",94
"that has",522
"that hasnt",29
"that have",369
"that havent",6
"that having",15
"that he",1177
"that health",7
"that heat",5
"that hed",20
"that hell",17
"that help",26
"that helped",29
"that helps",46
"that her",123
"that here",23
"that hes",81
"that high",14
"that his",163
"that history",7
"that hit",19
"that hold",9
"that holds",21
"that house",10
"that houses",5
"that however",13
"that human",7
"that hurt",13
"that i",5187
"that idea",42
"that if",392
"that im",572
"that image",9
"that implies",3
"that important",14
"that impresses",3
"that improves",3
"that in",412
"that include",21
"that included",26
"that includes",46
"that indicates",4
"that information",19
"that inspired",11
"that instead",15
"that interest",7
"that involved",9
"that is",2938
"that it",1292
"that its",433
"that ive",227
"that jack",3
"that james",10
"that jennifer",3
"that job",17
"that just",234
"that keeps",47
"that kept",18
"that kids",12
"that killed",14
"that kind",100
"that last",175
"that lasted",6
"that late",10
"that lead",22
"that leave",10
"that leaves",23
"that led",37
"that left",24
"that lets",19
"that level",18
"that like",46
"that likes",17
"that limit",4
"that line",30
"that list",31
"that lives",15
"that look",56
"that looked",28
"that looks",115
"that loss",7
"that lost",10
"that love",49
"that made",179
"that make",201
"that makes",367
"that many",134
"that marriage",9
"that matches",8
"that matter",74
"that matters",71
"that max",4
"that may",136
"that maybe",47
"that mean",121
"that means",347
"that meant",25
"that measure",5
"that meet",8
"that meeting",9
"that members",4
"that message",13
"that middle",5
"that might",168
"that mike",4
"that moment",148
"that monday",4
"that money",53
"that more",56
"that morning",27
"that most",114
"that move",18
"that mr",24
"that much",195
"that music",13
"that must",55
"that my",599
"that nearly",9
"that need",51
"that needed",19
"that needs",59
"that never",80
"that new",96
"that next",31
"that night",142
"that no",166
"that nobody",25
"that none",20
"that not",71
"that note",28
"that now",80
"that number",30
"that obama",18
"that obviously",4
"that of",186
"that off",17
"that offensive",3
"that offer",16
"that offers",13
"that often",26
"that old",45
"that on",161
"that once",75
"that one",665
"that only",119
"that opened",8
"that opens",9
"that or",72
"that other",58
"that others",33
"that our",185
"that out",95
"that over",28
"that overall",7
"that paid",8
"that part",59
"that particular",25
"that passed",11
"that people",201
"that percent",9
"that perfect",10
"that perhaps",19
"that person",83
"that phone",15
"that photo",30
"that piece",14
"that plan",8
"that play",20
"that played",14
"that plays",11
"that point",95
"that police",8
"that position",20
"that post",25
"that power",10
"that president",8
"that prevents",7
"that probably",29
"that problem",14
"that process",13
"that produce",4
"that professors",3
"that program",6
"that project",9
"that property",4
"that protects",5
"that proves",4
"that provides",13
"that push",5
"that put",21
"that puts",14
"that question",38
"that quote",26
"that ran",11
"that range",6
"that rate",4
"that reached",3
"that read",12
"that reality",8
"that really",130
"that reason",17
"that regard",13
"that regular",7
"that report",6
"that represent",6
"that represents",5
"that require",16
"that requires",27
"that resulted",9
"that richard",4
"that right",95
"that risk",5
"that role",11
"that romney",6
"that rose",5
"that rule",8
"that run",15
"that running",9
"that runs",23
"that rush",5
"that s",21
"that said",133
"that same",92
"that saves",5
"that say",35
"that says",109
"that schools",8
"that scott",4
"that sean",3
"that second",15
"that seeks",4
"that seem",21
"that seemed",28
"that seems",71
"that sell",6
"that sells",13
"that sense",7
"that series",15
"that set",11
"that sets",6
"that several",12
"that sex",6
"that shall",5
"that she",605
"that shell",8
"that shes",59
"that shiny",3
"that should",142
"that show",136
"that showed",11
"that shows",32
"that shut",3
"that sick",3
"that side",20
"that silver",3
"that simple",22
"that simply",14
"that since",47
"that site",13
"that situation",14
"that smells",9
"that so",115
"that social",6
"that sold",7
"that some",149
"that someone",102
"that something",46
"that sometimes",49
"that song",196
"that sort",30
"that sound",31
"that space",14
"that specializes",6
"that spot",9
"that st",12
"that stage",13
"that stand",5
"that stands",10
"that start",18
"that started",16
"that starts",28
"that state",9
"that stay",3
"that still",61
"that store",7
"that story",35
"that stretch",3
"that strip",4
"that students",7
"that stuff",64
"that style",8
"that such",28
"that sucks",77
"that suggests",9
"that summer",20
"that support",14
"that supports",9
"that takes",52
"that tastes",8
"that teachers",4
"that tell",7
"that test",16
"that than",10
"that that",87
"that the",3059
"that their",129
"that there",498
"that theres",70
"that these",118
"that they",1148
"that theyll",13
"that theyre",59
"that thing",75
"that things",45
"that this",590
"that those",64
"that though",30
"that thought",14
"that threatens",9
"that three",5
"that time",246
"that to",228
"that today",62
"that too",159
"that took",59
"that total",5
"that trade",10
"that tragedy",3
"that train",5
"that training",4
"that transition",4
"that trip",13
"that try",9
"that turned",16
"that twice",6
"that two",31
"that ultimately",9
"that university",5
"that unlike",6
"that until",17
"that up",67
"that upset",5
"that use",22
"that used",28
"that users",4
"that uses",22
"that usually",14
"that very",43
"that video",43
"that visitors",5
"that vote",3
"that walmart",4
"that want",18
"that warm",6
"that was",1906
"that wasnt",77
"that water",11
"that way",388
"that we",1392
"that wednesday",4
"that week",20
"that well",61
"that went",52
"that were",288
"that werent",17
"that weve",28
"that what",120
"that whatever",17
"that when",248
"that whenever",8
"that while",38
"that whoever",6
"that will",735
"that win",14
"that wind",6
"that with",130
"that without",28
"that women",19
"that won",13
"that wont",65
"that work",84
"that worked",16
"that works",62
"that would",917
"that wouldnt",26
"that year",35
"that years",14
"that you",1972
"that young",15
"that your",229
"that youre",145
"thatll be",25
"thats a",664
"thats about",52
"thats after",3
"thats all",253
"thats also",8
"thats an",62
"thats at",8
"thats because",54
"thats been",50
"thats certainly",9
"thats cool",103
"thats easy",15
"thats enough",22
"thats exactly",51
"thats going",44
"thats great",101
"thats his",15
"thats how",225
"thats in",36
"thats it",141
"thats just",169
"thats kind",17
"thats more",28
"thats my",210
"thats never",11
"thats not",357
"thats ok",63
"thats on",17
"thats only",26
"thats part",8
"thats pretty",64
"thats really",44
"thats right",164
"thats something",14
"thats supposed",5
"thats that",22
"thats the",472
"thats to",7
"thats too",40
"thats true",54
"thats up",10
"thats what",633
"thats when",89
"thats where",90
"thats why",377
"thats you",18
"the a",93
"the ability",153
"the absence",39
"the abstract",9
"the abuse",11
"the academic",21
"the academy",26
"the accident",21
"the accomplishments",3
"the account",23
"the accused",16
"the aclu",7
"the acquisition",12
"the act",51
"the action",67
"the actions",33
"the actor",15
"the actors",41
"the actress",8
"the actual",163
"the ad",44
"the added",26
"the addition",34
"the additional",14
"the administration",16
"the adobe",4
"the adorable",12
"the ads",20
"the adult",27
"the adults",22
"the advance",6
"the advancement",9
"the advantage",12
"the advent",13
"the adventure",17
"the adversity",3
"the advertising",12
"the advice",31
"the advisory",7
"the affirmative",3
"the affordable",8
"the aforementioned",25
"the african",25
"the after",37
"the afterlife",7
"the aftermath",20
"the afternoon",149
"the age",170
"the agencies",6
"the agency",56
"the agencys",5
"the agenda",35
"the agent",18
"the ages",29
"the aging",11
"the agreement",32
"the agricultural",6
"the aid",13
"the air",347
"the aircraft",4
"the airline",30
"the airlines",10
"the airport",170
"the akron",3
"the al",23
"the alamo",7
"the album",109
"the allegations",18
"the alleged",28
"the alley",11
"the alliance",10
"the allies",10
"the alltime",8
"the almost",12
"the altar",11
"the amazing",128
"the ambulance",14
"the amendment",18
"the american",278
"the americans",21
"the americas",21
"the amount",177
"the amounts",6
"the amusement",6
"the anaheim",3
"the analysis",9
"the and",74
"the andaz",4
"the android",25
"the andy",4
"the angels",37
"the angry",17
"the animal",36
"the animals",46
"the animated",8
"the ankle",9
"the anniversary",28
"the announcement",35
"the annual",61
"the answer",242
"the answers",52
"the anxiety",9
"the ap",30
"the apartment",46
"the apology",6
"the app",104
"the apparent",6
"the appeal",19
"the appeals",7
"the apple",67
"the application",37
"the appointment",29
"the apprentice",6
"the approval",10
"the apps",11
"the april",29
"the aquarium",9
"the arab",33
"the arboretum",4
"the arc",12
"the arch",6
"the architect",15
"the architecture",11
"the archives",20
"the arctic",14
"the area",220
"the areas",40
"the arena",54
"the argument",32
"the arizona",19
"the ark",12
"the arkansas",4
"the arlington",4
"the arm",30
"the armed",16
"the army",63
"the arnold",8
"the arrangement",10
"the arrest",10
"the arrows",6
"the art",178
"the article",142
"the artisan",4
"the artist",96
"the artists",47
"the arts",85
"the as",24
"the ashes",19
"the asian",12
"the assassination",11
"the assembly",24
"the assets",7
"the assistant",12
"the associated",17
"the association",27
"the asylum",6
"the athletes",14
"the athletic",6
"the atlanta",27
"the atlantic",49
"the atmosphere",49
"the atrocities",4
"the attack",31
"the attackers",12
"the attacks",10
"the attention",61
"the attic",31
"the attitude",17
"the attorney",15
"the auction",14
"the audience",150
"the audition",14
"the auditorium",9
"the august",10
"the austin",16
"the australian",29
"the author",168
"the authority",19
"the authors",46
"the autism",14
"the auto",11
"the automated",5
"the availability",10
"the avatar",6
"the avengers",185
"the avenue",8
"the avenues",4
"the average",115
"the award",50
"the awards",24
"the awkward",45
"the axe",5
"the baby",209
"the babys",13
"the bachelor",14
"the back",614
"the background",147
"the backing",15
"the backpack",3
"the backs",11
"the backup",9
"the backyard",39
"the bacon",33
"the bad",211
"the bag",82
"the bahamas",12
"the bailout",3
"the balance",27
"the balanced",3
"the balcony",13
"the ball",248
"the ballot",19
"the ballpark",20
"the baltimore",41
"the ban",15
"the band",215
"the bands",64
"the bank",103
"the banking",4
"the bankruptcy",3
"the banks",37
"the bar",282
"the barking",3
"the barrel",12
"the barrels",6
"the bartender",30
"the base",103
"the baseball",28
"the basement",59
"the bases",31
"the basic",64
"the basics",35
"the basis",62
"the basket",24
"the basketball",17
"the bass",20
"the bat",25
"the bathroom",185
"the bathrooms",8
"the bathtub",11
"the bats",6
"the batter",52
"the batteries",8
"the battle",94
"the battles",6
"the bavarian",5
"the bay",109
"the bcs",13
"the beach",344
"the bear",21
"the bears",50
"the beasties",8
"the beatles",43
"the beautiful",214
"the beauty",98
"the bed",157
"the bedrooms",5
"the bee",15
"the beef",14
"the beer",167
"the beginning",360
"the behavior",13
"the bell",40
"the belt",20
"the bench",73
"the benches",7
"the beneficiary",5
"the benefit",63
"the benefits",59
"the bent",3
"the best",3757
"the better",204
"the betty",4
"the beverly",7
"the bible",107
"the bidding",4
"the bids",4
"the big",706
"the biggest",352
"the bike",52
"the biker",3
"the bill",125
"the billion",17
"the billions",6
"the bills",54
"the bird",53
"the birds",72
"the birth",54
"the biscuits",10
"the bistro",6
"the bits",15
"the black",236
"the blackhawks",15
"the blankets",8
"the blast",9
"the blend",6
"the blender",9
"the blind",30
"the block",94
"the blog",287
"the blogosphere",21
"the blow",14
"the blue",183
"the blueberry",5
"the blues",59
"the board",136
"the boards",24
"the boardwalk",9
"the boat",65
"the boats",12
"the bob",14
"the body",224
"the bomb",49
"the bone",36
"the bones",22
"the book",811
"the books",206
"the booths",4
"the border",55
"the borders",15
"the boring",9
"the boston",58
"the botanical",9
"the bottle",89
"the bottom",484
"the boulder",6
"the boundaries",11
"the boutique",5
"the bow",21
"the bowl",89
"the box",187
"the boxes",14
"the boy",110
"the boyfriend",25
"the boys",397
"the brain",103
"the brains",12
"the brakes",11
"the branch",13
"the branches",21
"the brand",47
"the brass",7
"the braves",14
"the bread",57
"the break",46
"the breakdown",6
"the breakfast",34
"the brewers",139
"the brewery",32
"the brick",15
"the bricks",9
"the bridge",54
"the bright",76
"the brilliance",5
"the brilliant",25
"the brit",4
"the british",122
"the broad",10
"the broader",12
"the broadway",12
"the broken",35
"the broncos",43
"the bronx",21
"the bronze",6
"the brooklyn",32
"the brother",18
"the brothers",26
"the browns",56
"the brunch",5
"the brunt",5
"the bucks",42
"the bucs",14
"the budget",66
"the buffalo",15
"the building",173
"the buildings",22
"the bulk",18
"the bull",19
"the bullet",24
"the bullpen",20
"the bulls",84
"the burden",28
"the bureaucracy",5
"the burgeoning",3
"the burger",15
"the burgers",12
"the burn",10
"the burning",13
"the bus",267
"the buses",9
"the bush",24
"the business",157
"the busy",11
"the butcher",8
"the butter",69
"the butterfly",32
"the button",33
"the buyer",6
"the buzz",31
"the buzzer",10
"the c",22
"the cabin",19
"the cable",19
"the caffeine",16
"the cage",13
"the cake",150
"the cal",5
"the calendar",56
"the california",40
"the call",104
"the caller",7
"the calls",20
"the camel",5
"the camera",151
"the cameras",16
"the camp",27
"the campaign",62
"the campus",28
"the canadian",25
"the cancer",16
"the candidate",14
"the candidates",19
"the candle",12
"the candy",43
"the canvas",14
"the canyon",8
"the cap",19
"the capability",9
"the capacity",17
"the cape",20
"the capital",44
"the capitalist",12
"the capitol",29
"the captain",21
"the captains",6
"the caption",12
"the car",486
"the caramel",21
"the caravan",9
"the card",197
"the cardinal",7
"the cardinals",37
"the cards",81
"the care",20
"the career",15
"the careers",3
"the cargo",5
"the caring",3
"the carolina",9
"the carpet",26
"the carrots",12
"the cars",30
"the cart",13
"the case",368
"the cases",13
"the cash",40
"the casino",22
"the cast",72
"the casting",18
"the cat",103
"the catalyst",5
"the catch",10
"the catholic",40
"the cats",61
"the cause",83
"the cavaliers",10
"the cavity",4
"the cavs",28
"the cbs",8
"the cc",4
"the cdc",5
"the ceiling",56
"the census",18
"the center",225
"the central",64
"the century",10
"the ceo",21
"the cereal",4
"the ceremony",34
"the chain",45
"the chair",42
"the challenge",184
"the challenges",30
"the chamber",13
"the champagne",12
"the champion",4
"the championship",31
"the chance",217
"the chances",51
"the change",103
"the changes",46
"the changing",21
"the chapter",22
"the chapters",8
"the character",84
"the characters",123
"the charge",24
"the chargers",21
"the charges",12
"the charlotte",13
"the charming",7
"the chart",14
"the charter",7
"the charts",24
"the chase",17
"the chatham",5
"the cheap",20
"the cheapest",15
"the check",31
"the checks",7
"the cheers",8
"the cheese",53
"the chemistry",11
"the chen",4
"the chesapeake",8
"the chest",36
"the chicago",82
"the chicken",141
"the chief",47
"the chiefs",25
"the child",127
"the children",207
"the childrens",35
"the chiles",5
"the chinese",56
"the choices",22
"the choir",20
"the christ",20
"the christian",46
"the christmas",100
"the church",204
"the churchs",8
"the cia",26
"the cigar",6
"the cigarette",7
"the cincinnati",13
"the circuit",4
"the circumstances",27
"the cities",16
"the citizen",6
"the citizens",23
"the city",741
"the citys",41
"the civic",14
"the civil",63
"the claim",23
"the clasp",5
"the class",159
"the classes",22
"the classic",55
"the classroom",66
"the clean",21
"the clear",40
"the cleveland",37
"the cliche",4
"the clients",8
"the cliff",10
"the climate",9
"the clinic",21
"the clinton",10
"the clippers",57
"the clock",93
"the close",15
"the closest",55
"the closet",50
"the clothes",37
"the clothesline",4
"the cloud",49
"the clouds",69
"the club",123
"the clubhouse",11
"the clubs",13
"the coach",35
"the coaches",16
"the coaching",10
"the coal",6
"the coast",60
"the coastal",4
"the coasts",3
"the cocktail",8
"the coconut",27
"the code",58
"the coffee",108
"the coins",3
"the cold",139
"the coliseum",9
"the collapse",6
"the collapsed",3
"the collection",50
"the collections",9
"the collective",22
"the college",57
"the colleges",5
"the collegiate",3
"the colonial",11
"the color",159
"the colorado",21
"the colts",40
"the columbia",16
"the column",6
"the combination",31
"the combined",13
"the comedian",4
"the comedy",17
"the comfy",5
"the comics",13
"the coming",102
"the command",14
"the commencement",9
"the commentary",11
"the comments",120
"the commercial",38
"the commercials",18
"the commission",28
"the commissioner",9
"the commitment",16
"the committee",41
"the common",46
"the communications",4
"the communist",11
"the communities",7
"the community",193
"the companies",26
"the company",274
"the companys",48
"the compensation",4
"the competition",62
"the complaining",6
"the complaints",6
"the complete",47
"the complex",21
"the complexity",7
"the composition",10
"the compromise",3
"the computer",163
"the concentration",9
"the concept",76
"the concert",102
"the conclusion",45
"the concrete",22
"the conditions",17
"the conductor",10
"the conference",109
"the confessions",3
"the confetti",3
"the confidence",19
"the configuration",4
"the confines",7
"the conflict",17
"the confluence",3
"the congregation",17
"the congress",13
"the congressional",10
"the connection",44
"the consensus",14
"the conservative",20
"the constant",21
"the constitution",48
"the constitutional",8
"the construction",34
"the consumer",24
"the consumers",9
"the contact",13
"the contents",33
"the contest",55
"the context",40
"the continent",15
"the continental",12
"the continued",19
"the contract",50
"the contractor",6
"the contrary",18
"the contrast",20
"the control",27
"the controller",5
"the controls",9
"the controversial",5
"the controversy",12
"the convenience",13
"the convention",39
"the conversation",135
"the conviction",6
"the cook",14
"the cooked",21
"the cooking",24
"the cooler",12
"the cops",46
"the cord",12
"the core",48
"the corn",20
"the corner",249
"the corners",35
"the cornerstone",5
"the corporate",20
"the corporations",6
"the correlation",5
"the corruption",8
"the cost",142
"the costs",34
"the couch",153
"the cougars",4
"the council",62
"the councils",8
"the count",23
"the counter",70
"the counties",4
"the countries",12
"the country",417
"the countrys",36
"the countryside",19
"the county",71
"the countys",13
"the couple",52
"the couples",18
"the course",146
"the courses",4
"the court",152
"the courthouse",8
"the courtroom",17
"the courts",39
"the cover",136
"the coverage",17
"the coveted",6
"the cow",25
"the cowboys",31
"the coyotes",18
"the crack",22
"the cradle",8
"the craft",54
"the crane",3
"the crash",24
"the crater",4
"the cream",39
"the creation",44
"the creative",50
"the creativity",14
"the creator",35
"the creature",16
"the credibility",6
"the credit",49
"the crest",10
"the crew",95
"the crews",5
"the crickets",5
"the crime",35
"the crimes",7
"the criminal",21
"the crisis",20
"the crispy",3
"the criteria",12
"the criterion",3
"the critical",6
"the critics",5
"the cross",45
"the crosswalk",5
"the crowd",182
"the crown",44
"the crowne",5
"the cruise",14
"the crystal",10
"the cuban",12
"the cubs",60
"the culinary",7
"the cultural",22
"the culture",41
"the cup",44
"the curb",15
"the current",203
"the curtain",11
"the curtains",20
"the curve",17
"the cut",59
"the cutoff",6
"the cuts",16
"the cutthroat",3
"the cutting",17
"the cw",8
"the cy",3
"the cycle",23
"the czech",9
"the daily",82
"the dairy",7
"the dais",3
"the dallas",24
"the dam",10
"the damage",34
"the damn",80
"the dance",107
"the dancers",12
"the dangerous",12
"the dangers",19
"the danish",10
"the dark",286
"the darkest",27
"the darkness",72
"the dart",4
"the data",83
"the database",14
"the date",103
"the dates",26
"the dating",4
"the daughter",21
"the davis",8
"the dawn",22
"the day",2174
"the daycare",5
"the days",233
"the daytoday",6
"the dc",39
"the dead",144
"the deadline",47
"the deadly",11
"the deal",122
"the dealers",4
"the deals",9
"the death",142
"the debate",55
"the debt",35
"the debut",15
"the deceased",6
"the deciding",6
"the decision",110
"the decisions",15
"the deck",37
"the decline",12
"the decor",16
"the dedicated",6
"the deep",72
"the deepest",20
"the deer",20
"the default",16
"the defendant",11
"the defending",9
"the defense",39
"the defensive",9
"the deficit",15
"the defining",8
"the degree",29
"the del",6
"the delaware",3
"the delay",32
"the delays",4
"the delegate",3
"the delegates",3
"the delicious",24
"the dell",7
"the demands",19
"the democratic",41
"the democrats",25
"the demolition",6
"the dentist",59
"the dentists",4
"the denver",36
"the department",77
"the departure",7
"the deportation",3
"the depression",12
"the depth",22
"the derby",22
"the descendants",15
"the desert",80
"the design",145
"the designated",13
"the designer",21
"the designs",15
"the desire",45
"the destruction",31
"the detail",21
"the details",184
"the detective",5
"the detroit",29
"the devastation",6
"the developer",15
"the developers",11
"the development",40
"the device",19
"the devil",107
"the devils",39
"the dh",11
"the diagnosis",12
"the dialogue",24
"the dictatorship",6
"the difference",230
"the differences",28
"the different",78
"the difficult",15
"the difficulties",10
"the difficulty",16
"the digital",90
"the diner",6
"the dining",55
"the dire",4
"the direction",67
"the director",54
"the directors",11
"the dirt",44
"the dirty",42
"the disabled",6
"the disappointing",3
"the disaster",11
"the discipline",13
"the disclosure",4
"the discount",15
"the discovery",30
"the discrepancy",5
"the discussion",46
"the discussions",6
"the disease",30
"the dish",48
"the dishes",35
"the dishwasher",15
"the dismal",3
"the display",12
"the disposal",7
"the dissolution",6
"the distance",65
"the distinction",12
"the distribution",6
"the district",71
"the districts",18
"the diva",8
"the divas",8
"the dive",5
"the divine",35
"the division",31
"the divorce",10
"the dj",33
"the dna",9
"the dock",11
"the doctor",168
"the doctors",70
"the document",13
"the documentary",15
"the dodgers",32
"the dog",177
"the dogs",71
"the dollar",45
"the dollars",13
"the dolls",7
"the dolphins",21
"the dome",19
"the dominant",16
"the dominican",10
"the donation",14
"the donors",3
"the door",507
"the doors",84
"the dots",13
"the double",51
"the doubletree",3
"the dough",144
"the douglas",6
"the dow",11
"the down",20
"the downside",20
"the downtown",28
"the downward",7
"the dozen",9
"the draft",80
"the dragon",52
"the dramatic",9
"the draw",19
"the drawing",37
"the dress",73
"the drill",14
"the drinks",25
"the drive",73
"the drivein",3
"the driver",64
"the drivers",19
"the driveway",36
"the driving",18
"the drops",6
"the drug",38
"the drugs",17
"the drum",14
"the drumsticks",3
"the drunken",6
"the dry",50
"the duck",20
"the ducks",41
"the due",5
"the dump",9
"the duo",11
"the dust",58
"the dye",4
"the dynamic",12
"the each",4
"the eagles",34
"the earlier",34
"the earliest",28
"the early",207
"the ears",18
"the earth",207
"the earthquake",28
"the ease",13
"the easiest",59
"the east",153
"the easter",66
"the eastern",43
"the ecofriendly",3
"the economic",38
"the economy",133
"the edge",154
"the edges",111
"the editing",16
"the editor",29
"the education",37
"the educational",5
"the effect",63
"the effects",49
"the effort",76
"the efforts",14
"the egg",66
"the eggplant",10
"the eggs",57
"the eiffel",8
"the eight",24
"the eighth",24
"the elder",12
"the elderly",16
"the election",45
"the electorate",13
"the electric",17
"the electronic",12
"the element",12
"the elements",30
"the elevator",36
"the elimination",9
"the elite",30
"the elk",6
"the email",80
"the emails",20
"the emerald",9
"the emergency",26
"the emotion",7
"the emotional",29
"the emphasis",12
"the employee",16
"the employees",15
"the empress",5
"the empty",26
"the encouragement",15
"the end",1610
"the ending",60
"the endorsement",8
"the ends",30
"the enemies",10
"the energy",94
"the enforcement",6
"the engine",27
"the engineer",10
"the engines",8
"the english",83
"the ensuing",6
"the enterprise",11
"the entertainment",40
"the enthusiasm",12
"the entire",487
"the entrance",32
"the entree",5
"the envelope",15
"the environment",78
"the environmental",11
"the epa",12
"the epic",20
"the episcopal",3
"the episodes",12
"the equation",16
"the equipment",25
"the equivalent",28
"the era",24
"the erroneous",3
"the error",19
"the ers",37
"the escape",4
"the essence",27
"the essential",14
"the establishment",22
"the estate",9
"the estimated",6
"the euro",18
"the european",57
"the evaluation",5
"the eve",16
"the even",7
"the evening",175
"the evenings",23
"the event",277
"the events",67
"the eventual",6
"the evidence",49
"the evil",49
"the evolution",17
"the exact",108
"the exam",16
"the exams",10
"the excellent",25
"the exception",49
"the exchange",13
"the excitement",49
"the exciting",8
"the execution",13
"the executive",25
"the executives",5
"the exhibit",28
"the exhibition",24
"the existence",20
