"item","Frequency"
"there will be a",69
"there will be people",3
"there will be two",4
"there wont be a",3
"there would be a",18
"there would be no",29
"theres a good chance",5
"theres a lot of",35
"theres a reason for",4
"theres been a lot",4
"theres no need to",12
"theres no such thing",15
"theres nothing wrong with",11
"theres still a lot",3
"these are the people",6
"they are a good",3
"they are able to",6
"they are likely to",6
"they are on the",8
"they are supposed to",6
"they are the best",15
"they are the ones",10
"they do not have",7
"they dont have the",5
"they dont want to",17
"they have not been",5
"they have the most",3
"they have the right",4
"they have to do",11
"they must be having",3
"they must have been",6
"they need to be",12
"they said they want",3
"they seem to have",7
"they told me i",3
"they used to be",8
"they want to get",7
"they want to have",4
"they want to make",3
"they want to see",5
"they want to win",3
"they were going to",27
"they were on the",7
"they will be in",3
"they wont be able",4
"they would be willing",3
"they would have to",6
"they would need a",3
"theyre going to be",8
"theyre not going to",4
"thing happened to me",7
"thing in the morning",9
"thing or two about",4
"thing to keep in",3
"thing to say about",3
"things going on in",11
"things to write about",4
"think about it i",5
"think about what they",3
"think about what you",6
"think hes going to",4
"think i can do",11
"think i have a",25
"think i should be",8
"think i will be",7
"think it is the",8
"think it would be",48
"think its ok for",3
"think of a better",14
"think one of the",8
"think that is the",4
"think the fact that",4
"think the only thing",3
"think there are more",3
"think they have a",4
"think this is a",17
"think we need to",11
"think we would have",3
"think were going to",7
"think weve got a",4
"thinking it was a",5
"this has been a",24
"this has been the",11
"this has to do",5
"this is a big",9
"this is a good",42
"this is a pretty",9
"this is a public",3
"this is a very",31
"this is all about",4
"this is also a",6
"this is also the",9
"this is going to",98
"this is good news",5
"this is how the",10
"this is just another",6
"this is just the",10
"this is not a",68
"this is not the",36
"this is one of",90
"this is only the",8
"this is our first",5
"this is the best",25
"this is the fact",3
"this is the first",71
"this is the only",16
"this is the part",8
"this is the right",4
"this is the same",15
"this is the second",13
"this is the time",10
"this is the way",9
"this is what i",56
"this is what it",14
"this is what the",11
"this may be the",9
"this might sound like",3
"this morning at the",5
"this seems like a",5
"this sort of thing",5
"this time last year",19
"this time next year",6
"this time of year",80
"this was a good",8
"this was going to",10
"this was the best",11
"this week from the",4
"this week i think",4
"this week so i",4
"this week with the",3
"this will be a",28
"this will be the",31
"this will have to",6
"this will make me",3
"this would be a",17
"this year as well",4
"this year but the",5
"this year will be",10
"those in need and",3
"those of us who",35
"those who need it",5
"those who want to",15
"thought i would be",11
"thought it might be",17
"thought it was a",38
"thought it was just",14
"thought it would be",68
"thousands of miles away",5
"three and a half",18
"three in a row",3
"three times in the",7
"three years ago today",4
"through most of the",4
"thursday as part of",3
"tickets go on sale",12
"time and again in",3
"time for anything else",3
"time has come for",7
"time im not sure",3
"time in his career",3
"time it takes to",6
"time of year to",6
"time on his hands",3
"time to be a",9
"time to do it",12
"time to do the",5
"time to find a",6
"time to get the",16
"time to go i",3
"time to go to",31
"time to grab a",3
"time to have a",4
"time to make sure",3
"time to open the",3
"time to take a",15
"time with the new",3
"times in the last",7
"tip of the iceberg",11
"to a certain extent",4
"to a couple of",14
"to a dinner party",3
"to a lack of",7
"to a lot of",25
"to a new level",8
"to a point where",8
"to add to your",10
"to all of the",37
"to all of us",16
"to all the people",22
"to all those who",14
"to allow them to",4
"to answer questions about",3
"to anyone who wants",4
"to appeal to the",4
"to apply for the",3
"to ask for a",11
"to be a football",3
"to be a good",81
"to be a huge",9
"to be a little",24
"to be a lot",17
"to be a part",86
"to be a teacher",8
"to be able to",265
"to be added to",12
"to be alone i",4
"to be announced in",4
"to be at least",5
"to be at the",46
"to be back in",36
"to be done to",11
"to be fair the",3
"to be followed by",9
"to be honest i",44
"to be in one",5
"to be in that",10
"to be in the",93
"to be included in",8
"to be inspired by",3
"to be interesting to",4
"to be involved in",12
"to be married to",9
"to be motivated to",5
"to be one of",75
"to be open to",6
"to be part of",74
"to be ready for",5
"to be released on",5
"to be the best",45
"to be the first",22
"to be the only",18
"to be the person",6
"to be there for",27
"to be used for",5
"to be very very",3
"to be with me",10
"to be with the",7
"to blow up the",5
"to break down and",6
"to bring back the",5
"to but im not",3
"to buy tickets for",4
"to care for her",3
"to check out a",8
"to check out the",81
"to clean up the",6
"to close it out",3
"to come in and",13
"to come out of",11
"to come to him",4
"to come to the",23
"to come up with",75
"to comment on the",6
"to contribute to the",5
"to crawl out of",3
"to cut off the",4
"to deal with an",3
"to deal with and",4
"to deal with the",36
"to decide how to",3
"to do a lot",10
"to do and i",7
"to do exactly what",4
"to do for the",10
"to do if you",8
"to do it again",23
"to do it ill",3
"to do it its",3
"to do just that",14
"to do more than",5
"to do my best",8
"to do so for",7
"to do some shopping",7
"to do something about",10
"to do the right",11
"to do the same",43
"to do this to",5
"to do to get",31
"to do what it",4
"to do what they",7
"to do when i",5
"to do with a",16
"to do with it",49
"to do with my",35
"to do with our",4
"to do with that",12
"to do with the",82
"to do with them",11
"to do with what",5
"to do with you",7
"to do with your",10
"to do your homework",3
"to drop out of",5
"to each other and",10
"to each other in",4
"to endorse gay marriage",3
"to engage with the",3
"to ensure that the",10
"to everyone else in",4
"to feel like a",10
"to feel sorry for",8
"to figure it out",24
"to figure out how",66
"to figure out the",13
"to figure out what",59
"to figure out who",4
"to figure out why",14
"to fill in the",8
"to find a job",13
"to find a way",30
"to find out if",13
"to find out the",22
"to find out what",33
"to find the time",9
"to finish off the",8
"to fit into the",5
"to get a little",21
"to get a lot",11
"to get a shot",5
"to get all the",12
"to get back on",30
"to get back to",103
"to get close to",6
"to get down to",7
"to get home to",6
"to get in a",6
"to get in on",14
"to get in the",26
"to get into a",9
"to get into the",36
"to get it back",11
"to get it over",5
"to get it right",17
"to get it together",7
"to get more information",3
"to get off the",17
"to get on a",7
"to get on the",20
"to get out of",118
"to get over the",6
"to get people to",15
"to get ready for",40
"to get rid of",77
"to get things done",7
"to get this done",8
"to get to a",18
"to get to know",28
"to get to the",76
"to get work done",5
"to get you to",17
"to give away the",6
"to give him a",10
"to give in to",4
"to give me a",32
"to give up on",15
"to give up their",3
"to give you my",4
"to go along with",19
"to go back to",115
"to go before the",6
"to go for the",14
"to go in and",9
"to go in the",16
"to go into the",18
"to go on the",14
"to go out and",27
"to go this year",4
"to go through a",6
"to go through all",3
"to go through the",14
"to go to a",54
"to go to college",10
"to go to heaven",4
"to go to london",3
"to go to school",47
"to go to that",12
"to go to the",195
"to go to work",49
"to go with a",11
"to go with the",20
"to hang out at",4
"to have a big",6
"to have a good",19
"to have a job",8
"to have a little",24
"to have been a",11
"to have been there",5
"to have fun with",4
"to have him in",4
"to have sex with",13
"to have so many",10
"to have the same",7
"to have to do",10
"to head to the",13
"to help the team",3
"to help us out",5
"to help with the",8
"to him when he",5
"to hold down the",7
"to it as a",5
"to keep in mind",10
"to keep up with",42
"to know more about",19
"to know the answer",3
"to know what it",7
"to know what to",9
"to know what you",17
"to know where they",3
"to know where to",7
"to las vegas and",3
"to learn a bit",3
"to learn a new",4
"to learn from the",3
"to learn how to",57
"to learn more about",44
"to leave it alone",4
"to leave the city",3
"to let me go",5
"to listen to the",24
"to live in a",23
"to live up to",22
"to look forward to",38
"to look out for",16
"to lose yourself in",4
"to make a living",11
"to make a move",4
"to make ends meet",9
"to make it a",23
"to make it easier",12
"to make it more",10
"to make it work",16
"to make room for",15
"to make sure all",6
"to make sure its",8
"to make sure my",8
"to make sure she",9
"to make sure that",36
"to make sure the",12
"to make sure they",22
"to make sure theyre",5
"to make things happen",7
"to make this a",18
"to make way for",8
"to me and i",36
"to me but it",6
"to me for a",3
"to me i am",7
"to me that the",12
"to me that would",5
"to me the most",6
"to meet and greet",3
"to meet with a",5
"to meet with the",5
"to move into the",5
"to move to a",5
"to move to the",7
"to myself in the",3
"to name a few",26
"to one of the",44
"to opt out of",6
"to participate in a",10
"to participate in the",15
"to pay for it",19
"to pay for the",18
"to pay for their",5
"to pay more than",5
"to pick up a",32
"to pick up the",27
"to play a game",7
"to play a lot",4
"to play in the",25
"to play the game",9
"to play with the",11
"to point out the",6
"to put in a",4
"to put up with",10
"to qualify for the",3
"to raise awareness and",4
"to raise funds for",4
"to raise money for",13
"to reach out to",22
"to recover from a",5
"to return to the",16
"to run for the",5
"to say goodbye to",15
"to say on the",5
"to say that my",8
"to say that the",22
"to say that we",7
"to say the least",48
"to see a doctor",4
"to see for myself",3
"to see how far",7
"to see how it",21
"to see how the",18
"to see how they",6
"to see if it",20
"to see if the",18
"to see if they",28
"to see my baby",5
"to see that the",16
"to see the finished",6
"to see the new",20
"to see the next",4
"to see the results",3
"to see this as",3
"to see what happens",11
"to serve as a",11
"to set up a",22
"to sign up for",33
"to sit in a",6
"to sit on a",5
"to some of the",22
"to spay and neuter",3
"to speak at the",7
"to speak to the",9
"to spend a few",5
"to spend a lot",10
"to spend the money",3
"to spend the night",7
"to spread the word",26
"to start a business",5
"to start a new",11
"to stay at home",5
"to stay at the",4
"to stay away from",19
"to stay home and",6
"to stay on the",8
"to stay out of",8
"to step in and",3
"to step it up",10
"to suck it up",6
"to take a look",18
"to take a shower",16
"to take care of",57
"to take control of",7
"to take on the",20
"to take over the",12
"to take responsibility for",7
"to take the risk",5
"to take time to",6
"to take to the",13
"to take us to",7
"to talk about a",8
"to talk about it",17
"to talk about the",25
"to talk to him",14
"to talk to people",7
"to tell me he",4
"to tell the story",10
"to thank all the",5
"to the amount of",11
"to the best of",22
"to the bottom of",29
"to the center of",9
"to the community and",6
"to the days of",3
"to the days when",5
"to the destruction of",3
"to the edge of",9
"to the end of",60
"to the families of",4
"to the family of",9
"to the final four",5
"to the finish line",7
"to the front of",11
"to the hospital with",3
"to the last minute",5
"to the level of",4
"to the list of",11
"to the main event",3
"to the mix and",5
"to the needs of",5
"to the new york",7
"to the next level",26
"to the next year",3
"to the other side",20
"to the outside world",7
"to the park for",4
"to the point in",3
"to the point of",29
"to the public and",7
"to the public at",3
"to the public for",4
"to the rescue and",3
"to the right people",3
"to the san diego",3
"to the second round",4
"to the show and",6
"to the size of",6
"to the store to",6
"to the success of",6
"to the supreme court",4
"to the top and",7
"to the top of",38
"to the united states",14
"to the west coast",14
"to the white house",8
"to the whole family",3
"to the winners of",5
"to the women who",3
"to think of this",4
"to those who have",11
"to travel to the",5
"to try it out",21
"to try to do",5
"to try to get",25
"to try to keep",8
"to try to make",8
"to turn it into",4
"to turn off the",8
"to turn on the",11
"to use any of",3
"to wait until we",3
"to wake up to",19
"to walk to the",6
"to win the next",3
"to work for a",6
"to work in the",14
"to work on the",17
"to work with him",4
"to work with it",7
"to work with the",9
"to work with us",5
"to write about and",3
"today i had a",7
"today one of the",3
"today we have a",7
"together at the end",4
"told her it was",4
"told him he was",8
"told me about the",8
"told me they were",4
"too close to the",8
"too early to say",3
"too early to tell",4
"too many people are",3
"took a lot of",10
"took me months to",3
"took the day off",5
"took the time to",21
"top of the list",10
"toward the end of",13
"track and field championships",3
"try it out on",4
"try to get the",7
"try to stay away",3
"trying to figure out",121
"trying to get a",26
"trying to get his",7
"trying to teach my",3
"tuesday night at the",4
"turn it into a",12
"turn out to be",16
"turned out to be",77
"turning out to be",13
"turns it into a",5
"turns out to be",25
"twice the amount of",6
"two and a half",26
"two of the top",5
"two weeks after the",3
"two weeks ago and",4
"two years in the",4
"two years older than",4
"under the age of",12
"under the influence of",4
"under way in the",3
"united states of america",19
"until the end of",20
"up a lot of",16
"up and down and",8
"up for a little",3
"up for the first",7
"up for the next",3
"up in the air",14
"up just a little",4
"up one of the",5
"up there and i",3
"up to a year",3
"up to be a",18
"up to date on",10
"up to me and",10
"up to the hype",10
"up to the plate",5
"up with a plan",4
"upset that i was",3
"us department of justice",7
"us food and drug",4
"us the opportunity to",5
"us we have a",3
"use any of the",5
"use it as a",14
"use of the word",10
"used it as a",3
"used to be called",8
"used to be that",6
"used to call me",3
"used to work in",5
"valley of the sun",6
"very close to the",8
"very happy with my",6
"very important part of",4
"very pleased to see",3
"very pleased with the",4
"very proud of the",3
"wait and see what",3
"wait for the first",3
"wait to see how",19
"wait to see the",69
"wait to see what",52
"waiting for it to",13
"waiting for the next",6
"waiting to see if",10
"walking down the street",7
"walking in the rain",3
"want is to be",7
"want to add to",4
"want to be a",64
"want to be in",30
"want to be that",7
"want to be the",21
"want to be with",13
"want to come back",5
"want to do it",19
"want to do the",13
"want to do this",7
"want to get into",7
"want to get it",8
"want to get out",11
"want to get to",15
"want to give up",11
"want to go the",4
"want to have a",27
"want to have to",8
"want to know the",8
"want to make sure",29
"want to make your",3
"want to put my",4
"want to say that",5
"want to see me",8
"want to share a",4
"want to talk about",29
"want to think about",8
"want to try and",5
"want to use it",9
"want to use the",6
"want to work for",6
"want to work with",12
"wanted it to be",10
"wanted to do a",8
"wanted to do it",12
"wanted to get a",9
"wanted to make it",5
"wanted to make sure",14
"wanted to send a",3
"wanted to start a",6
"wants to be a",12
"wants to have a",4
"wants to make a",6
"was a bad idea",10
"was a good time",5
"was a great experience",8
"was a huge success",17
"was a little bit",10
"was a little different",4
"was a little too",7
"was a member of",9
"was a police officer",4
"was a really good",10
"was a year ago",3
"was able to do",11
"was able to get",29
"was able to give",5
"was able to make",11
"was all over the",5
"was back in the",5
"was because of the",3
"was born and raised",9
"was built in the",4
"was by far the",9
"was done by a",4
"was first in line",3
"was found guilty of",14
"was going to be",110
"was going to come",4
"was going to do",27
"was going to end",6
"was going to go",13
"was going to happen",14
"was going to work",3
"was good and i",4
"was having so much",3
"was hit in the",3
"was in charge of",14
"was in high school",13
"was in the right",4
"was just a little",5
"was just about to",14
"was just trying to",12
"was kind of a",6
"was like a movie",4
"was looking forward to",20
"was meant to be",21
"was more of a",9
"was no reason to",3
"was on his way",9
"was on the phone",12
"was one of the",124
"was one of those",39
"was part of a",8
"was part of the",10
"was pleasantly surprised by",5
"was put on the",6
"was sitting in the",4
"was supposed to be",47
"was surprised by the",5
"was sworn in as",3
"was the first time",36
"was the first to",15
"was the guy who",3
"was the highlight of",9
"was the last time",36
"was the one who",10
"was the only one",29
"was the only person",8
"was the right thing",4
"was there as well",3
"was time to go",5
"was too small for",3
"was trying to get",13
"was trying to make",6
"was under the impression",6
"was very nice but",3
"was when i was",10
"was years old i",6
"was years old when",3
"way out of the",10
"way to find out",4
"way to get the",10
"we all know that",21
"we all know the",11
"we are at the",23
"we are excited about",5
"we are going to",135
"we are grateful for",6
"we are happy to",16
"we are in the",26
"we are just now",5
"we are looking for",39
"we are not going",8
"we are pleased to",6
"we are proud to",13
"we are so lucky",9
"we are taking the",5
"we are with you",4
"we bought a zoo",8
"we can do is",11
"we can do that",6
"we can get it",5
"we can make a",14
"we cant wait to",53
"we could make it",3
"we definitely want to",3
"we did what we",3
"we didnt even know",4
"we didnt need it",3
"we do need to",5
"we dont have a",20
"we dont have to",28
"we dont know if",3
"we found out about",3
"we get rid of",6
"we going to do",5
"we had a few",5
"we had a great",73
"we had a lot",12
"we had no idea",5
"we had the most",3
"we had the same",3
"we had to do",9
"we have a chance",3
"we have a lot",25
"we have lots of",14
"we have such a",4
"we have to be",26
"we have to come",4
"we have to do",20
"we have to get",22
"we have to keep",5
"we have to make",8
"we have to use",3
"we just dont have",4
"we just want to",8
"we learn how to",3
"we look at this",3
"we look forward to",93
"we need to be",25
"we need to find",6
"we need to get",41
"we need to have",14
"we need to keep",8
"we need to try",4
"we need to understand",3
"we ought to be",5
"we owe it to",4
"we put it in",3
"we ran into some",3
"we should all be",7
"we shouldnt have to",3
"we still have to",3
"we thought it was",7
"we thought we were",6
"we used to play",3
"we want to be",14
"we want to do",9
"we want to get",4
"we want to make",9
"we wanted to do",6
"we were able to",40
"we were in a",6
"we were not going",4
"we were on a",6
"we were supposed to",11
"we were trying to",6
"we will be back",13
"we will continue to",4
"we will have the",6
"we will need to",4
"we will never forget",6
"we would like to",50
"we would not have",5
"wearing a lot of",3
"weeks at a time",4
"well as a few",14
"well have to see",6
"well see what happens",6
"well this is a",9
"went all the way",4
"went down with a",4
"went on to say",10
"went on to win",4
"went to work for",3
"were a couple of",9
"were a lot of",16
"were affected by the",6
"were back in the",6
"were going to be",36
"were going to get",13
"were going to have",23
"were going to let",4
"were it not for",8
"were looking for the",4
"were not able to",8
"were not going to",16
"were part of the",6
"were right in the",3
"were so excited about",3
"were supposed to be",12
"were taken to a",3
"were trying to make",5
"west side of the",3
"weve got a great",6
"what a difference a",7
"what a lot of",4
"what am i going",7
"what are we going",6
"what are you doing",133
"what are your favorite",20
"what can i say",37
"what could be done",6
"what could have been",10
"what do you do",61
"what do you remember",3
"what do you think",250
"what does it mean",23
"what happened to us",7
"what happens in the",5
"what happens when you",35
"what has happened to",5
"what he can do",3
"what he could do",7
"what i am going",9
"what i am saying",6
"what i can do",33
"what i feel like",4
"what i needed to",15
"what i really want",11
"what i should be",4
"what i think of",5
"what i thought was",11
"what i want to",37
"what i wanted to",27
"what i would do",23
"what i would like",6
"what id like to",6
"what im trying to",10
"what in the world",9
"what is going on",66
"what is right for",4
"what is the best",23
"what is the difference",4
"what is the most",10
"what it can do",6
"what it feels like",19
"what it is its",4
"what it means for",4
"what it means to",22
"what it took to",4
"what it was like",14
"what it was the",4
"what its like to",32
"what makes it so",4
"what needs to be",13
"what the future holds",5
"what the heck is",17
"what they have to",6
"what they want to",7
"what they were doing",4
"what to do if",7
"what to do next",11
"what to do to",4
"what to do with",76
"what was best for",3
"what was going on",43
"what was going to",9
"what we can do",21
"what we had to",3
"what we have here",5
"what we have is",4
"what we have now",3
"what we want to",10
"what will i do",4
"what will it take",8
"what you are doing",24
"what you can do",22
"what you do is",3
"what you do with",13
"what you need to",31
"what you think is",3
"what you want but",6
"what youd like to",5
"what youre going to",5
"whats it going to",3
"whats the point of",16
"whats up with that",23
"whats wrong with this",5
"when he came back",4
"when he came to",6
"when he said he",5
"when he tried to",5
"when he was a",13
"when he was in",7
"when i came to",5
"when i got to",19
"when i grow up",18
"when i look back",7
"when i saw him",6
"when i was growing",9
"when i was in",48
"when i was young",13
"when i went to",35
"when it comes time",5
"when it comes to",279
"when people ask if",3
"when people ask me",10
"when she went to",7
"when they tried to",3
"when they were in",5
"when they were on",4
"when was the last",33
"when we have a",5
"when we have the",3
"when we talk about",4
"when you are in",10
"when you feel like",16
"when you get to",12
"when you look at",18
"when you think of",9
"where a lot of",5
"where do i sign",7
"where i am in",5
"where i was going",6
"where it all started",3
"where it will go",4
"where one of the",5
"where there was a",3
"where we are now",5
"where we need to",3
"where youre going to",3
"whether i want to",6
"whether it will be",3
"whether or not to",13
"which is good because",9
"which is why i",28
"which makes me a",4
"which resulted in a",4
"while we wait for",4
"who can do it",3
"who died in a",3
"who gave me a",4
"who grew up in",6
"who he was and",4
"who is going to",34
"who knows what the",5
"who now lives in",3
"who wants to be",24
"who wants to play",6
"who was the first",8
"who went to the",3
"who will be in",4
"who will be the",12
"who would have thought",12
"who would like to",11
"why did you choose",4
"why do so many",10
"why so many of",4
"will be a good",21
"will be a lot",8
"will be a success",3
"will be able to",117
"will be allowed to",4
"will be announced at",6
"will be announced on",11
"will be at pm",3
"will be available for",13
"will be available in",11
"will be away for",3
"will be back in",13
"will be back to",13
"will be donated to",4
"will be happy to",17
"will be held on",8
"will be in a",12
"will be in attendance",3
"will be in the",43
"will be interesting to",18
"will be looking for",8
"will be offering a",3
"will be on display",6
"will be one of",14
"will be open all",3
"will be out of",11
"will be released soon",4
"will be remembered as",3
"will be required to",12
"will be the final",3
"will be the first",18
"will be the second",3
"will be there to",7
"will be up to",6
"will be used for",4
"will be working on",7
"will benefit from the",3
"will come along and",4
"will come out of",4
"will continue to be",10
"will continue to do",6
"will end up being",6
"will find a way",12
"will get at least",3
"will go to the",14
"will have a chance",7
"will have to be",22
"will have to come",3
"will have to see",5
"will it take to",9
"will make it easier",4
"will never be a",12
"will not be a",9
"will not be able",7
"will not be the",7
"will open up to",3
"will play in the",3
"will still be a",4
"will still have the",5
"will stop at the",3
"will take place at",4
"will take place in",6
"will take place on",11
"wish him the best",5
"with a baseball bat",9
"with a bit of",30
"with a couple of",28
"with a cup of",21
"with a friend who",3
"with a group of",11
"with a heart that",5
"with a host of",3
"with a kitchen knife",4
"with a little more",9
"with a lot of",47
"with a man in",3
"with a pair of",6
"with a piece of",12
"with a scoop of",3
"with a score of",4
"with a series of",6
"with a side of",16
"with a splash of",7
"with a straight face",10
"with a time of",25
"with a variety of",10
"with a victory over",3
"with all kinds of",12
"with all of the",26
"with all the people",4
"with each other and",10
"with friends and family",21
"with him but he",3
"with him in the",4
"with my wife and",8
"with one of the",27
"with or without the",3
"with people who are",6
"with salt pepper and",3
"with some of his",5
"with some of the",37
"with that kind of",7
"with the addition of",9
"with the bases loaded",6
"with the city of",4
"with the exception of",33
"with the help of",37
"with the idea of",17
"with the rest of",44
"with the top down",6
"with them and they",3
"with them so i",3
"with what you have",19
"with you when you",4
"within a few months",4
"within the limits of",5
"within the next three",3
"woke up at am",14
"women in the world",9
"wont be able to",69
"work cut out for",6
"work out for the",3
"work to be done",8
"world a better place",9
"world we live in",9
"worth the effort to",4
"would be a good",61
"would be a great",39
"would be able to",35
"would be an excellent",4
"would be difficult to",6
"would be easy but",3
"would be forced to",3
"would be great on",4
"would be in a",6
"would be interested in",22
"would be that the",3
"would be the best",17
"would be the first",7
"would be the most",10
"would be too much",3
"would be willing to",11
"would call that a",3
"would go to the",12
"would have been a",48
"would have been nice",11
"would have been very",5
"would have thought that",5
"would it be to",4
"would it have been",4
"would like to do",12
"would like to go",10
"would like to have",13
"would like to keep",4
"would like to see",43
"would like to thank",24
"would love to have",47
"would need to be",7
"would never do that",5
"would not be able",7
"would not have been",11
"would set up a",3
"would you like to",106
"written all over it",4
"year and a half",23
"year anniversary of the",3
"year in a row",14
"year in the us",4
"year or two ago",5
"years in the making",5
"years into the future",3
"years is a long",4
"yes there is a",8
"yet but im sure",3
"york and new jersey",4
"you a lot of",10
"you all the way",9
"you and all the",5
"you and i know",6
"you and make you",3
"you are forced to",3
"you are in a",18
"you are in the",47
"you are not in",11
"you can always count",5
"you can be a",10
"you can check out",21
"you can clearly see",4
"you can do anything",9
"you can do as",4
"you can do is",13
"you can doesnt mean",3
"you can figure out",4
"you can hear it",3
"you can see it",18
"you can see the",68
"you can send in",3
"you cant do it",7
"you didnt have to",9
"you didnt want to",7
"you do it with",4
"you do not want",9
"you do what you",8
"you dont get a",5
"you dont get to",7
"you dont have the",12
"you dont have to",138
"you dont like it",15
"you dont need a",13
"you dont want to",91
"you ever get to",4
"you feel as if",5
"you feel like you",15
"you figure it out",7
"you find out how",3
"you for making me",6
"you for showing me",4
"you from the bottom",7
"you get to see",16
"you give me your",6
"you had a chance",12
"you have a lot",18
"you have a very",10
"you have the opportunity",5
"you have the power",9
"you have the time",16
"you have to be",58
"you have to do",80
"you have to go",29
"you have to have",11
"you have to make",25
"you have to stay",9
"you have to take",24
"you have to wonder",9
"you have to work",11
"you how many times",3
"you know how to",23
"you know i didnt",4
"you know its going",3
"you know we have",7
"you know what im",15
"you like to see",35
"you look at the",21
"you may not be",23
"you might as well",21
"you might have to",12
"you might want to",40
"you need to be",32
"you need to do",35
"you need to know",34
"you need to let",4
"you need to understand",3
"you need to use",4
"you never have to",6
"you really have to",11
"you really need to",25
"you set out to",3
"you should listen to",6
"you talk to your",3
"you think of the",34
"you think you can",34
"you want me to",63
"you want to be",76
"you want to have",11
"you want to run",3
"you want to see",58
"you want to share",5
"you want to win",10
"you wanted to get",5
"you were able to",14
"you were trying to",6
"you when you are",4
"you wont be disappointed",20
"you wont have to",8
"you would like the",4
"youd like to get",4
"youd like to read",3
"youd like to see",10
"youd like to share",8
"youd think it would",3
"your chances of winning",9
"your eye on the",3
"your eyes to the",3
"your way to the",9
"youre going to be",28
"youre going to do",11
"youre going to get",11
"youre good to go",4
"youre looking for a",14
"youre not going to",18
"youre one of the",9
