"item","Frequency"
"we dont really know",5
"we dont want to",42
"we encourage you to",4
"we ended up with",7
"we even have a",3
"we expect to be",5
"we expect to see",6
"we feel like we",6
"we fell in love",5
"we finally got our",4
"we gave up and",3
"we get a lot",11
"we get closer to",5
"we get on the",3
"we get to see",12
"we get to the",12
"we go back to",6
"we go from here",7
"we go to the",12
"we go with the",7
"we going to do",15
"we got rid of",4
"we had a big",7
"we had a few",11
"we had a good",11
"we had a great",53
"we had a little",4
"we had a lovely",9
"we had all the",4
"we had lots of",6
"we had no idea",9
"we had so much",20
"we had such a",14
"we had the same",4
"we had to build",3
"we had to do",11
"we had to get",9
"we had to go",7
"we have a big",4
"we have a couple",8
"we have a few",24
"we have a great",22
"we have a large",5
"we have a long",5
"we have a lot",53
"we have a new",36
"we have a nice",6
"we have a problem",8
"we have a solid",3
"we have a very",12
"we have a whole",4
"we have a wonderful",4
"we have always been",4
"we have at least",4
"we have been able",6
"we have been here",4
"we have been working",10
"we have created a",6
"we have ever had",3
"we have got to",5
"we have had a",13
"we have lots of",12
"we have made a",6
"we have made it",3
"we have moved to",3
"we have no doubt",4
"we have no reason",4
"we have plenty of",9
"we have so many",20
"we have so much",12
"we have some good",3
"we have talked to",3
"we have the ability",8
"we have the same",17
"we have to be",34
"we have to deal",3
"we have to do",34
"we have to fight",5
"we have to find",12
"we have to get",31
"we have to go",23
"we have to have",14
"we have to keep",10
"we have to look",5
"we have to move",5
"we have to put",4
"we have to see",5
"we have to take",15
"we have to wait",6
"we have yet to",7
"we headed back to",8
"we hit the road",5
"we hope to be",5
"we hope to get",4
"we hope to see",28
"we invite you to",6
"we just decided to",3
"we just dont have",3
"we just dont want",4
"we just found out",6
"we just got to",3
"we just had a",8
"we just had to",9
"we just have to",35
"we just need to",18
"we just want to",15
"we just wanted to",8
"we knew it was",6
"we knew we were",3
"we know for sure",5
"we know how to",11
"we know it will",4
"we know that the",12
"we know we have",5
"we know you will",4
"we like to think",6
"we live in a",34
"we live in now",4
"we lived in a",7
"we look forward to",118
"we love to be",3
"we made it to",8
"we managed to get",5
"we may have to",13
"we may not like",3
"we met with the",3
"we might as well",7
"we might have to",4
"we might need to",5
"we move into the",4
"we need them to",4
"we need to be",43
"we need to create",6
"we need to do",45
"we need to figure",4
"we need to find",7
"we need to get",49
"we need to go",17
"we need to have",24
"we need to keep",10
"we need to look",10
"we need to make",23
"we need to move",5
"we need to pay",4
"we need to put",6
"we need to remember",4
"we need to see",11
"we need to start",15
"we need to take",15
"we need to talk",20
"we need to think",3
"we need to understand",4
"we need to watch",4
"we need to work",17
"we only had a",3
"we only have one",7
"we ought to be",9
"we ran out of",6
"we really have to",6
"we really want to",11
"we sat in the",6
"we see in the",6
"we seem to be",5
"we set out to",5
"we share the same",3
"we should be able",6
"we should go to",5
"we should keep in",3
"we spend a lot",6
"we spent the day",5
"we stayed at the",6
"we still have a",13
"we still have some",10
"we still have to",6
"we take care of",10
"we talk about our",5
"we talked about that",3
"we thank you for",7
"we think of this",3
"we think you should",5
"we thought he was",3
"we thought it was",12
"we thought it would",8
"we try not to",5
"we try to be",5
"we try to do",5
"we used to be",17
"we used to do",5
"we used to have",7
"we wait for the",8
"we want him to",6
"we want to be",43
"we want to do",17
"we want to encourage",4
"we want to get",11
"we want to give",5
"we want to go",8
"we want to have",10
"we want to hear",22
"we want to keep",11
"we want to know",23
"we want to play",3
"we want to see",20
"we want to send",3
"we want to show",6
"we want to spend",3
"we want to take",5
"we want to thank",6
"we want you to",15
"we wanted to be",7
"we went to a",16
"we went to the",46
"we were a little",9
"we were able to",72
"we were at the",14
"we were back in",3
"we were born to",6
"we were going to",48
"we were happy to",3
"we were hoping to",3
"we were in the",23
"we were looking for",8
"we were lucky to",3
"we were meant to",7
"we were on the",8
"we were ready to",11
"we were so excited",5
"we were supposed to",18
"we were talking about",16
"we were the first",3
"we were the only",7
"we were there to",3
"we were trying to",15
"we were waiting for",8
"we werent going to",13
"we will always be",3
"we will be able",12
"we will be doing",9
"we will be in",13
"we will be there",18
"we will continue to",23
"we will definitely be",7
"we will do that",3
"we will do whatever",4
"we will find out",5
"we will get our",3
"we will get to",5
"we will have a",24
"we will have the",8
"we will have to",25
"we will never forget",5
"we will no longer",4
"we will not be",10
"we will see how",7
"we would be in",6
"we would have a",8
"we would have been",8
"we would have done",3
"we would have had",9
"we would have the",3
"we would have to",12
"we would like to",57
"we would love to",72
"we would not be",3
"we would not have",4
"wearing a pair of",7
"weaving in and out",3
"wed also like to",3
"wed be able to",4
"wed love to have",23
"week and a half",15
"week and i have",4
"week and it was",5
"week and next week",4
"week and will be",3
"week for the first",5
"week or so and",4
"weekend of the month",4
"weeks ago it was",6
"weeks at a time",5
"weeks in a row",7
"weeks of each other",3
"weighed in at lbs",5
"welcome to all of",3
"welcome to the latest",3
"well and good but",8
"well and i cant",3
"well as one of",3
"well as those who",4
"well be able to",20
"well be back in",7
"well but there are",3
"well do our best",5
"well enough to be",5
"well enough to get",3
"well have to see",8
"well have to wait",5
"well i have a",8
"well i have my",3
"well i hope you",9
"well i like to",4
"well im glad i",5
"well into the night",3
"well it is a",3
"well it was a",7
"well just have to",7
"well let me tell",5
"well lets just say",6
"well maybe we can",3
"well of course i",5
"well on its way",4
"well on their way",4
"well over a year",5
"well see how it",11
"well see how that",6
"well see what happens",11
"well this is a",6
"well we dont have",4
"well we have a",3
"well worth the effort",5
"well you know what",3
"went a long way",3
"went ahead and bought",3
"went ahead and did",3
"went back in time",4
"went back to my",8
"went back to the",21
"went by in a",3
"went down to the",5
"went in for a",3
"went on to say",14
"went out on the",5
"went out to get",4
"went out to the",8
"went really well and",3
"went right back to",4
"went something like this",8
"went straight to the",3
"went through a lot",4
"went to high school",11
"went to one of",10
"went to see the",9
"went to the bathroom",5
"went to the beach",5
"went to the hospital",7
"went to the us",4
"were a big hit",4
"were a couple of",17
"were a part of",5
"were a year ago",7
"were able to escape",4
"were able to get",19
"were able to go",7
"were able to make",4
"were able to see",4
"were able to set",3
"were able to take",4
"were able to win",5
"were about to get",3
"were affected by the",7
"were all going to",6
"were all in the",8
"were all in this",5
"were all over the",4
"were all the rage",3
"were all the same",5
"were and still are",3
"were astonished to see",3
"were aware of the",3
"were back in the",8
"were born in the",6
"were coming to the",5
"were eager to get",3
"were finally able to",6
"were found in the",8
"were going to be",65
"were going to do",41
"were going to get",23
"were going to give",7
"were going to go",15
"were going to have",62
"were going to look",6
"were going to make",12
"were going to play",9
"were going to run",3
"were going to see",11
"were going to take",15
"were going to talk",6
"were going to the",9
"were going to try",6
"were harmed in the",4
"were in charge of",3
"were in the area",4
"were in the middle",6
"were in the midst",4
"were in the process",6
"were in the same",8
"were involved in the",10
"were it not for",4
"were just trying to",12
"were looking at a",3
"were looking at the",7
"were looking for a",22
"were looking for an",4
"were looking for something",4
"were looking for the",6
"were looking forward to",35
"were made in the",6
"were meant to be",17
"were not able to",8
"were not going to",40
"were not talking about",6
"were off to a",7
"were on our way",12
"were one of the",12
"were part of the",16
"were ready for a",3
"were ready for the",4
"were ready to go",8
"were running out of",6
"were so glad to",3
"were some of the",11
"were starting to get",3
"were still in the",6
"were still talking about",4
"were still working on",7
"were supposed to be",24
"were supposed to go",6
"were talking about how",4
"were the first to",12
"were the ones who",5
"were the only ones",10
"were times when i",3
"were trying to do",12
"were trying to figure",7
"were trying to make",5
"were very happy to",5
"were working hard on",3
"were working on a",7
"were working on the",5
"were you when you",7
"werent going to be",6
"weve all been there",4
"weve been able to",11
"weve been dealing with",5
"weve been waiting for",6
"weve been working on",11
"weve come a long",6
"weve come to the",3
"weve had a lot",10
"what a difference a",6
"what a great day",24
"what a lot of",6
"what a relief to",3
"what about all the",5
"what about the new",3
"what advice would you",4
"what all the fuss",8
"what am i going",14
"what appeared to be",18
"what are some of",25
"what are the best",15
"what are the biggest",3
"what are the chances",17
"what are the odds",16
"what are the things",3
"what are they doing",3
"what are we going",10
"what are you doing",148
"what are you going",31
"what are you most",12
"what are you saying",6
"what are you talking",16
"what are you waiting",19
"what are your favorite",28
"what are your plans",36
"what are your thoughts",27
"what became of the",3
"what better way to",14
"what came out of",3
"what can be done",17
"what can i do",18
"what can i say",40
"what can we do",17
"what can you do",26
"what comes out of",6
"what comes to mind",6
"what could be better",13
"what could go wrong",5
"what could have been",8
"what could possibly go",4
"what did i do",13
"what did they do",7
"what did you do",28
"what did you learn",5
"what did you think",42
"what do i get",7
"what do i have",12
"what do i need",7
"what do i say",5
"what do i want",8
"what do they do",5
"what do they have",5
"what do we do",13
"what do we have",6
"what do we need",3
"what do you call",22
"what do you consider",3
"what do you do",74
"what do you expect",9
"what do you have",17
"what do you know",15
"what do you like",17
"what do you make",5
"what do you need",14
"what do you recommend",4
"what do you say",13
"what do you think",232
"what do you want",47
"what does it all",6
"what does it mean",26
"what does it say",4
"what does that mean",36
"what does that say",6
"what does that tell",4
"what does this mean",15
"what else can i",5
"what else can you",3
"what else could you",6
"what else do you",7
"what else is going",4
"what else is new",7
"what else to say",4
"what god is doing",5
"what goes on behind",5
"what goes on in",7
"what happened but i",3
"what happened i have",3
"what happened in the",11
"what happened to her",6
"what happened to me",9
"what happened to that",6
"what happened to the",31
"what happened to you",5
"what happens if you",6
"what happens in the",13
"what happens to a",5
"what happens to the",7
"what happens to you",13
"what happens when the",7
"what happens when we",6
"what happens when you",38
"what has been a",6
"what has been done",7
"what has been the",3
"what has come to",3
"what has happened in",5
"what has happened to",9
"what have you got",5
"what he can do",7
"what he did with",3
"what he is doing",4
"what he was doing",14
"what i am going",12
"what i call a",11
"what i call the",6
"what i can do",40
"what i can say",4
"what i can tell",8
"what i could do",7
"what i did for",6
"what i did i",4
"what i did in",3
"what i do and",9
"what i do best",6
"what i do for",7
"what i do in",4
"what i had to",9
"what i have done",7
"what i have in",5
"what i have to",22
"what i hope to",3
"what i keep telling",3
"what i know and",4
"what i know now",4
"what i like about",5
"what i like to",15
"what i love about",19
"what i love is",4
"what i love most",4
"what i love to",12
"what i mean by",4
"what i need to",20
"what i needed to",13
"what i really want",5
"what i should do",4
"what i should have",3
"what i tell you",3
"what i think about",5
"what i think i",5
"what i think is",16
"what i think of",5
"what i thought was",13
"what i want for",7
"what i want to",49
"what i wanted to",29
"what i was doing",16
"what i was going",11
"what i was hoping",6
"what i was looking",14
"what i was thinking",18
"what i would do",21
"what if i have",7
"what if i would",3
"what if they were",3
"what im about to",4
"what im capable of",6
"what im going to",28
"what im looking for",11
"what im saying is",14
"what im trying to",7
"what in the world",13
"what inspired you to",15
"what is being done",4
"what is going on",65
"what is going to",13
"what is good for",7
"what is happening in",10
"what is happening to",9
"what is it about",18
"what is it like",7
"what is right and",4
"what is right for",4
"what is the difference",6
"what is the most",20
"what is the name",13
"what is the point",7
"what is there to",12
"what is wrong with",25
"what is your favorite",81
"what is your most",5
"what it could be",4
"what it felt like",5
"what it is a",4
"what it is about",10
"what it is and",15
"what it is but",12
"what it is for",3
"what it is i",11
"what it is like",11
"what it is maybe",3
"what it is that",5
"what it is to",9
"what it is you",11
"what it looks like",18
"what it means but",4
"what it means to",38
"what it needed to",3
"what it says about",3
"what it takes to",35
"what it took to",3
"what it used to",6
"what it was but",11
"what it was like",16
"what it would be",11
"what its all about",19
"what its going to",3
"what its like to",39
"what its supposed to",5
"what kind of a",7
"what kind of person",6
"what kind of work",4
"what lies ahead for",3
"what life is about",3
"what looked like a",6
"what looks to be",3
"what makes it so",11
"what makes you beautiful",19
"what may be the",6
"what may have been",5
"what might have been",8
"what more can you",3
"what needed to be",4
"what needs to be",9
"what not to do",10
"what not to wear",6
"what other people are",6
"what people are saying",5
"what people want to",6
"what percentage of the",4
"what seems to be",9
"what she can do",5
"what she had to",3
"what should be a",7
"what should have been",7
"what should i do",30
"what should we do",7
"what should you do",5
"what some of the",3
"what that looks like",5
"what that means is",3
"what the deal is",5
"what the future holds",7
"what the future will",3
"what the heck im",3
"what the heck is",16
"what the hell is",37
"what the next step",3
"what the rest of",11
"what the story is",4
"what they are doing",21
"what they are going",3
"what they can do",8
"what they did was",5
"what they do and",3
"what they have done",6
"what they have in",4
"what they have to",12
"what they really want",6
"what they say about",8
"what they say is",7
"what they see in",3
"what they should be",5
"what they used to",5
"what they want to",23
"what they wanted to",6
"what they were doing",12
"what they would do",4
"what this is about",6
"what this means for",4
"what this means is",5
"what time of day",8
"what to do about",14
"what to do and",12
"what to do but",6
"what to do for",11
"what to do if",10
"what to do in",7
"what to do next",11
"what to do or",7
"what to do to",5
"what to do when",9
"what to do with",98
"what to expect from",6
"what to expect in",5
"what to expect when",10
"what to make for",4
"what to make of",12
"what to put on",3
"what to say about",5
"what to say to",7
"what to think of",3
"what used to be",10
"what was going on",52
"what was happening to",3
"what was i supposed",3
"what was i thinking",13
"what was the first",5
"what was wrong with",6
"what was your favorite",24
"what we are doing",15
"what we are going",6
"what we are talking",3
"what we call a",3
"what we can do",24
"what we can to",8
"what we had to",5
"what we have in",9
"what we have to",14
"what we now call",4
"what we should do",5
"what we stand for",4
"what we used to",5
"what we want to",10
"what we were all",4
"what we were talking",3
"what we were told",3
"what we will be",3
"what will be the",9
"what will happen in",7
"what will happen next",5
"what will happen to",8
"what will happen when",7
"what will it be",6
"what works and what",5
"what works best for",6
"what would be a",8
"what would be the",14
"what would happen if",19
"what would it be",31
"what would you be",5
"what would you do",30
"what would you like",20
"what you are about",3
"what you are doing",14
"what you are going",9
"what you are saying",4
"what you are talking",4
"what you are told",3
"what you can do",29
"what you can get",9
"what you can see",5
"what you do is",4
"what you do when",4
"what you do with",9
"what you get when",6
"what you guys think",4
"what you have to",28
"what you know about",9
"what you like to",3
"what you need to",31
"what you really want",5
"what you see when",3
"what you should do",10
"what you think about",19
"what you think the",3
"what you told me",4
"what you want from",4
"what you want to",47
"what you were doing",7
"what you will about",4
"what you would like",7
"what you would say",3
"what you would want",3
"what youre going to",12
"what youre looking for",14
"what youre saying is",3
"whatever it is that",11
"whatever it took to",3
"whatever you call it",5
"whatever you do dont",6
"whatever you want to",10
"whats been going on",7
"whats best for the",5
"whats going on and",7
"whats going on here",9
"whats going on i",3
"whats going on in",34
"whats going on with",20
"whats going to happen",18
"whats happening in the",6
"whats left of the",7
"whats not to like",5
"whats not to love",7
"whats really going on",3
"whats the one thing",5
"whats the point of",22
"whats wrong with the",6
"when all of the",5
"when and where and",3
"when are we going",14
"when do you want",8
"when he came in",4
"when he came out",5
"when he found out",4
"when he had to",6
"when he has to",4
"when he heard that",4
"when he heard the",9
"when he is not",5
"when he realized he",3
"when he tried to",17
"when he wakes up",4
"when he was a",29
"when he was in",17
"when he was with",3
"when he was years",7
"when he was young",4
"when i am in",9
"when i began to",4
"when i bought it",4
"when i came to",9
"when i decided to",3
"when i find a",6
"when i find myself",4
"when i first heard",11
"when i first saw",21
"when i first started",23
"when i found out",18
"when i get home",59
"when i get them",5
"when i go back",6
"when i go home",7
"when i go out",8
"when i go to",24
"when i got a",3
"when i got back",14
"when i got home",30
"when i got in",4
"when i got my",5
"when i got the",7
"when i got there",9
"when i got to",17
"when i got up",6
"when i grow up",12
"when i had a",6
"when i had the",8
"when i have a",18
"when i have no",4
"when i have the",7
"when i heard about",6
"when i heard that",5
"when i hit the",4
"when i know i",6
"when i left the",4
"when i look at",22
"when i look back",6
"when i looked at",6
"when i made this",6
"when i meet someone",3
"when i mentioned my",3
"when i need it",13
"when i need them",6
"when i need to",12
"when i needed to",6
"when i put it",4
"when i put on",3
"when i read an",3
"when i read it",8
"when i read that",10
"when i read the",11
"when i read your",7
"when i received a",4
"when i saw a",5
"when i saw him",8
"when i saw my",6
"when i saw the",26
"when i say i",13
"when i say that",11
"when i say this",6
"when i see a",19
"when i see him",6
"when i see it",10
"when i see the",7
"when i talk about",5
"when i tell you",8
"when i think about",20
"when i think i",6
"when i think of",22
"when i told him",14
"when i took it",3
"when i tried to",12
"when i try to",15
"when i walked in",4
"when i walked into",7
"when i want to",22
"when i wanted to",8
"when i was a",94
"when i was about",16
"when i was and",5
"when i was at",18
"when i was going",4
"when i was i",10
"when i was in",51
"when i was just",6
"when i was little",39
"when i was looking",3
"when i was my",5
"when i was out",7
"when i was the",3
"when i was there",18
"when i was writing",6
"when i was years",10
"when i was young",11
"when i was younger",30
"when i watch the",4
"when i went to",33
"when i woke up",20
"when ill be back",3
"when im in that",3
"when im on my",3
"when it comes down",9
"when it comes time",13
"when it comes to",431
"when it hit me",5
"when it is time",5
"when it was over",11
"when its all said",6
"when its time to",16
"when looking for a",3
"when one of the",14
"when one of them",4
"when one of us",3
"when people ask me",7
"when people talk about",6
"when she gets home",3
"when she was a",15
"when she was little",4
"when the sun goes",7
"when the sun is",5
"when the time comes",13
"when the time is",4
"when the weather is",11
"when there are no",5
"when there are so",7
"when there is a",16
"when there is an",3
"when there was no",6
"when they are done",3
"when they are in",9
"when they came out",5
"when they came to",4
"when they come out",5
"when they did the",3
"when they do that",4
"when they find out",5
"when they saw the",4
"when they see a",4
"when they walk in",3
"when they want to",9
"when they were in",5
"when things are going",6
"when was the last",21
"when we are in",7
"when we first started",6
"when we get home",4
"when we get there",5
"when we get to",8
"when we got him",5
"when we had a",8
"when we had the",6
"when we had to",3
"when we have a",8
"when we have to",3
"when we look at",7
"when we need to",6
"when we talk about",8
"when we tried to",6
"when we were in",13
"when we were kids",8
"when you are a",12
"when you are getting",3
"when you are in",11
"when you are ready",8
"when you buy a",8
"when you came to",5
"when you cant get",6
"when you come in",5
"when you come to",10
"when you consider the",5
"when you do it",6
"when you do that",4
"when you dont have",8
"when you dont know",13
"when you eat it",3
"when you find a",9
"when you get a",32
"when you get back",19
"when you get home",12
"when you get it",9
"when you get the",11
"when you get there",7
"when you get to",26
"when you go into",4
"when you go on",4
"when you go to",25
"when you have a",51
"when you have an",6
"when you have the",9
"when you have to",25
"when you hear the",9
"when you know the",5
"when you know you",7
"when you least expect",7
"when you leave the",3
"when you look at",33
"when you look back",6
"when you look into",4
"when you lose your",4
"when you make a",11
"when you need the",4
"when you need to",11
"when you purchase a",3
"when you put it",6
"when you see a",14
"when you sign up",6
"when you sit down",7
"when you start to",6
"when you take a",8
"when you talk about",4
"when you think about",8
"when you think of",18
"when you try to",11
"when you wake up",24
"when you walk into",13
"when you want to",25
"when you watch a",4
"when you were a",7
"when youre having fun",8
"when youre in the",9
"when youre supposed to",3
"when youre trying to",11
"whenever i think of",3
"where a lot of",6
"where are they now",3
"where are you going",21
"where do you get",11
"where do you go",11
"where do you stand",4
"where do you start",4
"where do you think",4
"where do you want",10
"where does that leave",6
"where else can you",5
"where he came from",5
"where i am and",4
"where i am in",5
"where i came from",8
"where i can go",5
"where i dont have",4
"where i grew up",7
"where i had to",4
"where i have to",6
"where i need to",6
"where i needed to",5
"where i used to",5
"where i want to",18
"where i was born",3
"where i was going",9
"where i went to",4
"where im going to",5
"where in the world",7
"where it can be",6
"where most of the",9
"where the hell is",14
"where there is a",11
"where they can be",4
"where they need to",7
"where they should be",3
"where they would have",4
"where this is going",7
"where to go on",3
"where we are going",10
"where we left off",3
"where we need to",6
"where we used to",3
"where we want to",14
"where were going to",4
"where you are going",12
"where you are in",5
"where you are now",5
"where you can find",12
"where you can get",11
"where you can see",9
"where you come from",9
"where you end up",5
"where you get to",3
"where you have a",3
"where you have to",6
"where you need to",7
"where you want to",16
"where you will be",4
"whether he will be",3
"whether i want to",4
"whether or not it",7
"whether or not the",11
"whether or not they",23
"whether or not to",22
"whether or not we",8
"whether or not you",11
"whether you win or",5
"which are in the",4
"which had already been",3
"which i can see",3
"which i have heard",3
"which is a fact",3
"which is a good",16
"which is a lot",5
"which is a very",8
"which is full of",3
"which is good because",6
"which is good for",4
"which is in the",8
"which is just as",3
"which is kind of",8
"which is more than",6
"which is on the",8
"which is part of",13
"which is supposed to",6
"which is to say",11
"which is used to",5
"which is why i",14
"which is why its",6
"which is why the",13
"which is why they",7
"which is why you",4
"which leads me to",4
"which led to the",10
"which may or may",6
"which means its time",3
"which of course i",3
"which of the following",3
"which one do you",8
"which should be the",3
"which way to go",7
"which will take place",3
"which would have been",11
"which you can use",3
"while at the same",13
"while he was here",4
"while i understand the",3
"while i was at",10
"while i was in",18
"while i was there",13
"while on the road",5
"while she was in",5
"while sitting in a",3
"while sitting in the",6
"while sitting on the",3
"while the rest of",14
"while there is a",4
"while trying to get",10
"while trying to keep",3
"while waiting for the",11
"while you are at",6
"while youre at it",13
"white house correspondents dinner",8
"who appears to have",3
"who are about to",4
"who are at the",3
"who are doing the",4
"who are going to",10
"who are in need",5
"who are in the",12
"who are interested in",11
"who are looking for",5
"who are moving to",3
"who are trying to",6
"who are we to",5
"who are willing to",8
"who calls himself a",5
"who came out to",40
"who came to my",3
"who can do it",5
"who care about the",4
"who comes to the",5
"who did all the",3
"who died in the",10
"who do not have",8
"who do you think",42
"who do you want",9
"who doesnt have a",6
"who dont give a",8
"who else is going",12
"who falls in love",4
"who grew up in",34
"who has been a",12
"who has been in",8
"who has yet to",4
"who have lost a",4
"who have not yet",4
"who have tried to",5
"who he is and",3
"who i am and",12
"who i am i",8
"who i am today",5
"who introduced me to",7
"who is also a",14
"who is going to",46
"who is in a",9
"who is in the",9
"who is looking for",5
"who is now a",7
"who is running the",4
"who is the best",15
"who is to say",3
"who is trying to",6
"who is willing to",6
"who is years old",3
"who just want to",4
"who knows how many",6
"who knows how to",12
"who live in the",10
"who lived in the",13
"who lives in a",8
"who lives in the",16
"who lost their lives",13
"who participated in the",11
"who pleaded guilty to",5
"who said he would",3
"who said they were",7
"who served in the",6
"who take care of",4
"who told me to",5
"who took the time",4
"who turned out to",4
"who want to be",12
"who want to get",5
"who want to help",7
"who want to learn",4
"who want to see",3
"who wants to be",25
"who was at the",16
"who was diagnosed with",6
"who was responsible for",5
"who was shot and",4
"who was the first",9
"who went to the",5
"who were affected by",6
"who will be the",19
"who will become the",3
"who worked as a",6
"who worked hard to",3
"who works as a",7
"who works in the",13
"who would have thought",12
"who would like to",16
"who would pay for",3
"who would say that",3
"who you are and",22
"who you are in",4
"who you are it",3
"who you are or",4
"who you really are",10
"whole new group of",3
"whole new level of",5
"whole point of the",7
"whole thing is about",3
"whole time i was",4
"whose sole purpose is",4
"why are they not",3
"why cant we just",3
"why did i get",7
"why did it take",5
"why do i have",19
"why do we have",11
"why do you have",27
"why do you like",5
"why do you think",16
"why i am so",3
"why i love it",4
"why in the name",4
"why in the world",10
"why is it so",31
"why is it that",67
"why is there a",8
"why it was so",5
"why its so much",3
"why no one is",4
"why not make it",7
"why so many people",4
"why they were there",3
"why would i do",3
"why would you want",6
"wicked witch of the",5
"wife and i are",14
"wife and i went",3
"will allow you to",8
"will also be a",11
"will also have a",4
"will always be a",22
"will always be my",13
"will always be remembered",8
"will always be the",13
"will always have a",8
"will always love you",26
"will be a big",12
"will be a day",4
"will be a few",7
"will be a good",29
"will be a great",42
"will be a key",4
"will be a lot",17
"will be a new",11
"will be a surprise",7
"will be a very",9
"will be able to",213
"will be added to",17
"will be all over",4
"will be allowed to",7
"will be an open",3
"will be announced at",6
"will be announced on",10
"will be at least",6
"will be at the",58
"will be attending the",10
"will be available for",21
"will be available in",15
"will be available on",10
"will be available online",3
"will be available to",9
"will be back in",25
"will be back on",13
"will be based on",11
"will be better for",3
"will be broadcast live",3
"will be brought to",5
"will be called the",3
"will be chosen at",5
"will be creating a",4
"will be dedicated to",5
"will be doing a",10
"will be doing this",3
"will be donated to",8
"will be easier to",6
"will be easy to",6
"will be encouraged to",5
"will be entered to",3
"will be even more",6
"will be featured in",8
"will be followed by",9
"will be for the",9
"will be forced to",16
"will be from am",8
"will be fully responsible",3
"will be given a",7
"will be given away",4
"will be given to",11
"will be glad to",9
"will be good for",3
"will be greatly missed",9
"will be happy to",11
"will be hard for",6
"will be having a",16
"will be heading to",6
"will be held at",38
"will be held in",17
"will be held on",16
"will be held over",3
"will be held this",7
"will be here in",3
"will be his th",3
"will be hosting a",10
"will be in a",9
"will be in effect",3
"will be in the",74
"will be included in",7
"will be interesting to",31
"will be just fine",3
"will be known as",4
"will be left out",3
"will be looking for",7
"will be looking to",6
"will be made in",7
"will be making a",5
"will be making the",4
"will be more of",7
"will be more than",10
"will be my first",9
"will be necessary for",3
"will be next month",3
"will be no more",8
"will be on a",6
"will be on friday",3
"will be on hand",21
"will be on our",4
"will be on the",49
"will be on view",4
"will be one of",16
"will be out in",5
"will be out of",13
"will be over in",3
"will be part of",24
"will be participating in",3
"will be passing out",3
"will be perfect for",4
"will be played in",3
"will be playing on",4
"will be posted on",14
"will be ready to",9
"will be released in",8
"will be released on",10
"will be required to",23
"will be returning to",8
"will be reunited with",4
"will be set up",5
"will be shown on",5
"will be such a",5
"will be suspended for",3
"will be talking about",7
"will be the big",5
"will be the first",53
"will be the last",20
"will be the new",4
"will be the next",11
"will be the one",4
"will be the only",10
"will be the same",14
"will be the start",3
"will be there to",11
"will be there when",3
"will be too late",6
"will be tough to",4
"will be treated to",4
"will be unable to",9
"will be under the",4
"will be up for",4
"will be up to",13
"will be used to",21
"will be willing to",6
"will be with us",6
"will be working with",8
"will be worth it",15
"will come back and",4
"will come back to",8
"will come from the",5
"will come in handy",10
"will come out of",6
"will come up with",5
"will continue to be",32
"will continue to do",13
"will continue to grow",6
"will continue to use",5
"will do for a",3
"will do it again",4
"will do that to",8
"will do the same",8
"will do the trick",3
"will do whatever it",4
"will end up as",4
"will end up being",4
"will end up with",4
"will ever be able",3
"will fall into place",7
"will find out about",3
"will focus on the",7
"will get the chance",4
"will get you a",4
"will give you a",24
"will give you an",6
"will give you the",8
"will go a long",8
"will go down as",7
"will go on sale",10
"will go on to",3
"will go to a",4
"will go to the",22
"will go with the",4
"will have a better",3
"will have a chance",7
"will have a different",4
"will have a lot",3
"will have a new",7
"will have access to",5
"will have an impact",7
"will have more information",3
"will have no problem",3
"will have the same",6
"will have to add",3
"will have to be",31
"will have to come",11
"will have to deal",5
"will have to decide",10
"will have to do",20
"will have to get",10
"will have to go",14
"will have to let",4
"will have to make",5
"will have to stay",3
"will have to wait",28
"will help you get",7
"will i have to",6
"will it be the",3
"will it take to",5
"will just have to",12
"will likely have to",4
"will look at the",4
"will make a great",5
"will make for a",3
"will make it easier",13
"will make the final",4
"will make the most",3
"will make their first",3
"will make you a",12
"will most definitely be",3
"will move on to",5
"will need to be",13
"will need to get",8
"will never be a",7
"will never be able",11
"will never be the",28
"will never forget the",6
"will never go back",5
"will never know the",4
"will never see the",4
"will no longer be",29
"will not be a",13
"will not be able",22
"will not be any",4
"will not be charged",4
"will not be disappointed",8
"will not be the",10
"will not have to",6
"will not make you",5
"will not only be",5
"will not vote for",5
"will now be able",4
"will now have to",7
"will once again be",7
"will probably be a",7
"will probably have to",5
"will probably never be",4
"will provide you with",5
"will put you on",3
"will receive a free",6
"will reduce the risk",3
"will remain open until",4
"will say is that",6
"will say that the",4
"will see what the",3
"will serve as a",8
"will set up a",6
"will stay in the",5
"will still be in",4
"will still be on",5
"will take a while",4
"will take care of",22
"will take for the",3
"will take place at",22
"will take place in",12
"will take place on",9
"will take some time",3
"will take the time",5
"will take you to",14
"will talk about it",3
"will talk about the",5
"will tell you i",3
"will tell you that",16
"will try to come",3
"will try to do",4
"will try to find",6
"will try to get",9
"will try to make",10
"will try to post",7
"will want to do",3
"will work for a",4
"will work with the",9
"willing to bet that",5
"willing to do the",6
"willing to give a",4
"willing to give up",6
"willing to go to",4
"willing to pay the",5
"willing to talk about",4
"willing to work with",3
"win of the season",11
"win or lose its",4
"win the world series",6
"wind is going to",3
"winner will be announced",14
"winners will be announced",15
"winning the super bowl",5
"wish i could say",16
"wish i could show",4
"wish i had been",5
"wish i had more",19
"wish i would have",18
"wish the best for",3
"wish we could have",9
"wish you could have",11
"witch of the west",4
