"item","Frequency"
"tend not to",5
"tend to be",71
"tend to buy",3
"tend to do",7
"tend to get",11
"tend to go",7
"tend to have",7
"tend to look",5
"tend to make",5
"tend to see",3
"tend to think",15
"tended to be",5
"tending to the",5
"tends to be",27
"tends to get",6
"tens of billions",4
"tens of thousands",74
"tenth of the",3
"term for a",6
"term for what",4
"terms and conditions",10
"terms of how",8
"terms of service",7
"terms of the",77
"terms with it",3
"terrible thing to",7
"test at the",3
"test for the",12
"test it out",5
"test of time",11
"test out the",5
"test the theory",3
"test the waters",4
"test to see",4
"test you can",4
"test your knowledge",4
"testament to the",10
"testimony at the",3
"tests in the",5
"texas hill country",4
"texas hold em",4
"text each other",4
"text from the",4
"text message from",5
"text of the",6
"text that said",3
"texted me that",4
"texts from hillary",4
"texture of the",9
"th and final",6
"th and th",59
"th and the",5
"th anniversary edition",3
"th anniversary of",72
"th anniversary party",5
"th anniversary the",5
"th at am",11
"th at pm",36
"th at the",25
"th birthday and",17
"th birthday celebration",6
"th birthday i",7
"th birthday of",7
"th birthday party",9
"th birthday with",6
"th day of",11
"th floor of",7
"th for a",6
"th for the",7
"th goal of",5
"th in the",53
"th of july",69
"th of may",9
"th of my",3
"th or th",17
"th out of",11
"th quarter of",3
"th st and",5
"th st in",5
"th street and",46
"th street on",7
"th street station",3
"th th and",4
"th time in",10
"th to th",11
"th to the",8
"th we had",3
"th wedding anniversary",11
"th week of",3
"th with a",10
"th year in",5
"th year of",4
"than a bit",5
"than a couple",3
"than a day",13
"than a decade",70
"than a dollar",4
"than a dozen",60
"than a few",29
"than a full",4
"than a good",6
"than a half",9
"than a hundred",9
"than a little",19
"than a lot",5
"than a mile",28
"than a minute",18
"than a month",43
"than a person",6
"than a single",5
"than a typical",4
"than a week",53
"than a year",125
"than all but",4
"than all of",10
"than all the",12
"than an actual",3
"than an hour",50
"than any of",20
"than any other",115
"than anyone else",30
"than anything else",28
"than anywhere else",5
"than as a",8
"than at any",5
"than at the",11
"than being a",8
"than being in",4
"than buying a",4
"than by the",4
"than capable of",4
"than done but",4
"than enough to",3
"than ever and",6
"than ever before",23
"than ever the",5
"than ever to",14
"than everyone else",3
"than expected and",6
"than expected i",3
"than expected to",3
"than feet away",3
"than five minutes",10
"than five times",3
"than four months",5
"than going to",6
"than half a",14
"than half of",45
"than half the",23
"than happy to",27
"than having a",7
"than having them",3
"than having to",8
"than he does",9
"than he is",13
"than he was",9
"than high school",5
"than hours of",12
"than i am",53
"than i can",26
"than i could",22
"than i did",25
"than i do",43
"than i ever",21
"than i expected",23
"than i have",30
"than i imagined",4
"than i think",4
"than i thought",64
"than i was",31
"than i would",20
"than id like",5
"than if you",6
"than in a",7
"than in any",7
"than in the",55
"than in this",3
"than it did",19
"than it does",8
"than it has",9
"than it is",50
"than it looked",4
"than it looks",11
"than it should",11
"than it sounds",10
"than it used",5
"than it was",46
"than just a",49
"than just one",3
"than just the",12
"than last year",36
"than made up",5
"than makes up",5
"than me and",9
"than me but",6
"than miles from",5
"than million people",16
"than minutes and",3
"than most i",3
"than most of",17
"than my own",9
"than normal and",5
"than of the",21
"than on any",4
"than on the",8
"than once a",5
"than one of",9
"than one or",5
"than one person",5
"than one thing",4
"than one would",4
"than ones that",3
"than other kids",3
"than others the",4
"than over the",3
"than people in",6
"than percent of",88
"than she did",4
"than she does",3
"than some of",12
"than that and",8
"than that for",6
"than that i",15
"than that in",4
"than that its",7
"than that of",22
"than that the",7
"than that they",5
"than the actual",13
"than the average",13
"than the best",4
"than the cost",4
"than the current",12
"than the entire",4
"than the fact",11
"than the first",17
"than the former",4
"than the home",3
"than the last",20
"than the market",3
"than the new",3
"than the next",10
"than the night",4
"than the old",4
"than the one",34
"than the ones",9
"than the original",15
"than the other",33
"than the others",9
"than the people",8
"than the previous",9
"than the real",4
"than the rest",22
"than the united",6
"than the usual",7
"than their own",4
"than there are",9
"than there is",3
"than they actually",4
"than they are",23
"than they did",15
"than they do",12
"than they have",13
"than they really",3
"than they should",5
"than they were",20
"than this one",10
"than those of",10
"than those who",17
"than to be",14
"than to get",4
"than to have",8
"than to make",4
"than to say",6
"than to take",6
"than trying to",9
"than twice as",7
"than twice that",3
"than two decades",19
"than two hours",16
"than two months",7
"than two weeks",26
"than two years",43
"than we are",7
"than we can",6
"than we do",8
"than we have",11
"than we should",4
"than we would",7
"than what he",7
"than what i",26
"than what is",8
"than what it",6
"than what the",14
"than what they",13
"than what you",11
"than when he",9
"than when i",10
"than when she",5
"than when the",4
"than when you",3
"than with a",4
"than years ago",22
"than years of",7
"than years old",10
"than you are",15
"than you can",29
"than you could",8
"than you do",16
"than you have",6
"than you know",11
"than you might",7
"than you so",4
"than you think",25
"than you want",5
"than you were",9
"than your average",5
"thank all the",9
"thank god for",106
"thank god that",8
"thank him for",18
"thank them for",7
"thank you again",23
"thank you all",93
"thank you and",88
"thank you dear",9
"thank you enough",13
"thank you for",1453
"thank you from",10
"thank you gift",5
"thank you guys",22
"thank you have",14
"thank you i",112
"thank you in",11
"thank you ladies",6
"thank you notes",7
"thank you so",425
"thank you to",342
"thank you very",78
"thanked me for",3
"thankful for a",11
"thankful for that",10
"thankful for the",43
"thankful that i",12
"thankful to be",10
"thankful to have",16
"thankfully we have",3
"thanking him for",4
"thanks a lot",45
"thanks again for",56
"thanks but no",8
"thanks for a",63
"thanks for always",6
"thanks for asking",44
"thanks for being",87
"thanks for coming",125
"thanks for giving",11
"thanks for joining",40
"thanks for playing",14
"thanks for reading",42
"thanks for the",3451
"thanks for your",199
"thanks in advance",10
"thanks in no",3
"thanks in part",15
"thanks so much",472
"thanks to a",49
"thanks to all",180
"thanks to an",12
"thanks to everyone",139
"thanks to his",13
"thanks to its",9
"thanks to my",59
"thanks to some",3
"thanks to the",176
"thanks to their",9
"thanks to them",6
"thanks to those",21
"thanks to tim",3
"thanks to you",44
"thanksgiving and christmas",6
"that a couple",9
"that a few",19
"that a group",11
"that a little",13
"that a long",6
"that a lot",65
"that a man",23
"that a new",18
"that a person",20
"that a police",4
"that a secret",3
"that a simple",4
"that a small",16
"that a song",3
"that a woman",11
"that a year",7
"that about a",3
"that according to",21
"that act of",3
"that after the",12
"that afternoon and",5
"that all children",5
"that all is",8
"that all men",4
"that all my",7
"that all of",58
"that all parties",5
"that all the",69
"that all things",5
"that all those",10
"that all will",4
"that all your",4
"that allow us",4
"that allow you",8
"that allowed us",3
"that allows us",6
"that allows you",8
"that almost all",12
"that along with",7
"that also has",3
"that also means",4
"that although we",4
"that always makes",5
"that america is",10
"that americans are",5
"that amount of",7
"that and a",7
"that and even",3
"that and for",3
"that and he",8
"that and i",35
"that and if",4
"that and im",9
"that and it",10
"that and more",3
"that and not",7
"that and the",20
"that and then",9
"that and we",6
"that and you",11
"that any of",15
"that any one",5
"that anyone can",13
"that anyone who",18
"that anything is",6
"that appeals to",5
"that appeared to",10
"that appears to",12
"that apple has",4
"that are a",14
"that are able",3
"that are already",13
"that are also",8
"that are as",7
"that are available",12
"that are based",4
"that are being",16
"that are both",4
"that are coming",10
"that are connected",3
"that are currently",5
"that are designed",5
"that are difficult",3
"that are getting",5
"that are going",22
"that are good",10
"that are here",4
"that are important",8
"that are in",37
"that are interested",6
"that are left",7
"that are like",4
"that are more",11
"that are most",4
"that are new",5
"that are not",49
"that are now",11
"that are on",17
"that are open",3
"that are out",12
"that are playing",7
"that are really",11
"that are so",15
"that are still",16
"that are the",16
"that are there",6
"that are trying",4
"that are used",8
"that are worth",3
"that arent in",3
"that as a",71
"that as an",11
"that as i",16
"that as many",14
"that as of",7
"that as one",3
"that as soon",7
"that as the",12
"that as they",6
"that as we",9
"that as well",26
"that at a",3
"that at all",14
"that at any",3
"that at least",46
"that at the",39
"that at this",11
"that attempts to",5
"that attitude is",3
"that away from",3
"that back then",3
"that bad but",7
"that bad i",8
"that bad right",3
"that be a",6
"that be the",9
"that became a",4
"that because i",25
"that because it",9
"that because of",23
"that because the",12
"that because they",4
"that before i",9
"that before it",4
"that began as",3
"that begins with",9
"that being a",19
"that being an",5
"that being said",52
"that being the",4
"that belongs to",10
"that between and",8
"that big of",9
"that both are",5
"that both of",7
"that bothers me",7
"that boy is",6
"that brandon jacobs",3
"that brings it",4
"that broke the",7
"that brought you",3
"that but for",4
"that but i",37
"that but if",8
"that but im",7
"that but it",22
"that but its",15
"that but she",5
"that but that",3
"that but the",18
"that but you",6
"that by the",38
"that call for",3
"that calls for",18
"that came before",4
"that came down",4
"that came from",22
"that came in",11
"that came on",5
"that came out",35
"that came to",27
"that came up",12
"that came with",18
"that can be",209
"that can break",3
"that can change",6
"that can come",7
"that can easily",5
"that can fall",3
"that can get",11
"that can give",7
"that can go",11
"that can happen",14
"that can have",3
"that can help",30
"that can hold",5
"that can lead",9
"that can make",24
"that can no",3
"that can only",16
"that can still",3
"that can take",14
"that can work",6
"that cannot be",19
"that cant be",28
"that car was",7
"that caught me",4
"that caused the",15
"that change is",6
"that changes everything",3
"that check out",3
"that choose to",5
"that claim to",7
"that come from",18
"that come out",8
"that come to",10
"that come with",26
"that comes after",5
"that comes along",3
"that comes from",30
"that comes in",14
"that comes into",7
"that comes on",3
"that comes out",8
"that comes to",21
"that comes up",7
"that comes with",34
"that common sense",3
"that contains all",3
"that contributed to",7
"that could be",122
"that could bring",4
"that could cause",6
"that could come",5
"that could create",4
"that could easily",5
"that could even",3
"that could get",5
"that could happen",13
"that could have",58
"that could just",3
"that could make",13
"that could mean",15
"that could not",11
"that created the",10
"that creates a",6
"that creates the",4
"that day and",30
"that day but",6
"that day i",28
"that day is",6
"that day on",5
"that day was",9
"that day you",6
"that deals with",9
"that death is",3
"that defines the",4
"that deserve to",3
"that despite the",13
"that did a",4
"that did it",7
"that did not",39
"that did nothing",3
"that did their",3
"that didnt bother",3
"that didnt go",8
"that didnt happen",14
"that didnt have",10
"that didnt look",3
"that didnt work",10
"that differ from",4
"that different from",8
"that do not",36
"that does not",88
"that doesnt come",4
"that doesnt exist",7
"that doesnt happen",7
"that doesnt have",13
"that doesnt include",4
"that doesnt make",29
"that doesnt matter",10
"that doesnt mean",83
"that doesnt really",5
"that doesnt require",4
"that doesnt seem",7
"that doesnt sound",13
"that doesnt take",4
"that doesnt work",11
"that dont follow",4
"that dont have",14
"that dont make",6
"that drive the",3
"that drives the",8
"that due to",5
"that during the",13
"that easy to",4
"that end up",6
"that ended up",6
"that even a",12
"that even if",33
"that even in",11
"that even possible",7
"that even the",15
"that even though",35
"that even when",6
"that ever happen",4
"that every day",16
"that every human",3
"that every single",9
"that every time",22
"that every woman",3
"that everybody has",4
"that everyone else",5
"that everyone has",15
"that everyone in",8
"that everyone is",16
"that everyone should",6
"that everyone was",8
"that everything happens",6
"that everything is",16
"that everything that",3
"that exists in",10
"that experience for",3
"that fact that",9
"that fail to",3
"that far away",5
"that far from",3
"that far i",4
"that feeling of",7
"that feels like",7
"that felt like",6
"that first one",3
"that first step",10
"that first year",5
"that fit in",4
"that focus on",8
"that followed and",3
"that for a",24
"that for an",4
"that for my",4
"that for now",7
"that for some",7
"that for the",54
"that for years",16
"that for you",15
"that found the",3
"that from a",6
"that from the",17
"that game was",9
"that gave me",15
"that george washington",4
"that get past",3
"that gets you",8
"that gives me",8
"that gives the",13
"that gives us",4
"that go into",9
"that go on",4
"that go over",3
"that go to",7
"that go with",7
"that god is",29
"that god loves",5
"that god will",9
"that goes beyond",10
"that goes by",5
"that goes for",7
"that goes into",11
"that goes on",12
"that goes through",4
"that goes to",7
"that goes with",7
"that going to",11
"that good but",4
"that good of",6
"that good stuff",6
"that got away",8
"that got the",10
"that great but",4
"that had a",27
"that had an",4
"that had been",102
"that had happened",4
"that had taken",4
"that had the",13
"that had to",28
"that handles the",4
"that happen to",10
"that happened in",6
"that happened to",26
"that happened when",4
"that happens every",3
"that happens in",10
"that happens the",6
"that happens they",3
"that happens to",14
"that hard to",3
"that hard work",7
"that has a",65
"that has all",4
"that has already",5
"that has always",8
"that has an",7
"that has become",10
"that has been",180
"that has caused",3
"that has changed",8
"that has ever",13
"that has gone",7
"that has had",5
"that has helped",14
"that has led",8
"that has made",16
"that has many",4
"that has never",9
"that has no",13
"that has not",17
"that has nothing",8
"that has really",5
"that has the",25
"that has to",40
"that has won",3
"that hasnt been",13
"that hasnt happened",7
"that have a",20
"that have already",10
"that have been",149
"that have given",4
"that have had",8
"that have happened",8
"that have lost",3
"that have made",7
"that have never",6
"that have no",8
"that have not",7
"that have nothing",7
"that have seen",8
"that have the",19
"that have to",19
"that have yet",4
"that having a",7
"that he and",47
"that he be",4
"that he brought",4
"that he calls",3
"that he can",49
"that he cant",11
"that he comes",4
"that he could",56
"that he couldnt",12
"that he decided",5
"that he did",38
"that he didnt",52
"that he does",21
"that he doesnt",33
"that he felt",16
"that he gave",7
"that he gets",8
"that he got",13
"that he had",215
"that he has",130
"that he himself",5
"that he is",174
"that he just",8
"that he knows",9
"that he left",8
"that he loves",8
"that he made",8
"that he might",21
"that he needs",9
"that he no",4
"that he now",5
"that he or",13
"that he plays",5
"that he really",11
"that he said",61
"that he should",21
"that he started",6
"that he thinks",9
"that he told",6
"that he used",8
"that he wanted",38
"that he wants",32
"that he was",294
"that he wasnt",17
"that he will",91
"that he wont",12
"that he would",130
"that he wrote",10
"that hell be",5
"that helped me",6
"that helps me",6
"that helps us",7
"that her boyfriend",4
"that her favorite",4
"that her parents",3
"that here in",7
"that hes a",17
"that hes going",6
"that hes gone",4
"that hes not",19
"that hes out",4
"that hes the",6
"that his book",4
"that hit me",8
"that hit the",10
"that how you",6
"that i also",9
"that i always",25
"that i am",355
"that i asked",5
"that i believe",20
"that i came",14
"that i can",274
"that i cannot",21
"that i cant",99
"that i care",3
"that i could",182
"that i couldnt",30
"that i deserve",4
"that i did",66
"that i didnt",89
"that i do",65
"that i dont",175
"that i experience",3
"that i feel",30
"that i finally",8
"that i find",20
"that i forgot",13
"that i found",32
"that i gave",5
"that i get",43
"that i got",58
"that i grew",6
"that i guess",6
"that i had",245
"that i have",493
"that i havent",51
"that i heard",9
"that i hope",25
"that i just",55
"that i knew",28
"that i know",89
"that i like",37
"that i liked",10
"that i look",15
"that i lost",5
"that i love",98
"that i loved",11
"that i made",52
"that i may",33
"that i mean",18
"that i met",5
"that i might",32
"that i need",78
"that i needed",25
"that i never",44
"that i no",6
"that i only",16
"that i played",4
"that i put",16
"that i ran",5
"that i read",8
"that i realized",5
"that i really",43
"that i received",7
"that i remember",7
"that i said",10
"that i saw",25
"that i see",12
"that i set",5
"that i should",59
"that i shouldnt",7
"that i start",5
"that i started",21
"that i take",11
"that i talked",3
"that i think",105
"that i thought",38
"that i threw",4
"that i took",11
"that i trust",4
"that i understand",10
"that i used",49
"that i want",68
"that i wanted",48
"that i was",314
"that i wasnt",25
"that i went",13
"that i will",122
"that i wish",17
"that i work",9
"that i would",187
"that i wouldnt",28
"that i wrote",10
"that id be",8
"that id like",12
"that if a",14
"that if anyone",4
"that if anything",4
"that if he",32
"that if i",84
"that if it",16
"that if its",9
"that if she",16
"that if someone",7
"that if the",44
"that if they",41
"that if we",29
"that if you",112
"that if youre",16
"that ill be",27
"that ill get",4
"that im a",38
"that im being",5
"that im doing",6
"that im done",4
"that im going",37
"that im happy",4
"that im here",5
"that im hoping",6
"that im in",15
"that im just",16
"that im not",71
"that im sure",16
"that im taking",6
"that im the",6
"that im very",5
"that in a",65
"that in addition",17
"that in effect",4
"that in fact",3
"that in itself",9
"that in mind",35
"that in my",20
"that in no",4
"that in one",5
"that in our",9
"that in that",7
"that in the",142
"that in this",10
"that in years",6
"that include the",8
"that included a",21
"that includes a",27
"that includes the",26
"that instead of",23
"that is a",262
"that is able",4
"that is about",14
"that is absolutely",5
"that is actually",10
"that is all",99
"that is already",9
"that is also",11
"that is an",41
"that is and",7
"that is as",5
"that is basically",4
"that is being",25
"that is both",8
"that is but",7
"that is called",5
"that is causing",4
"that is clearly",4
"that is coming",6
"that is currently",5
"that is dangerous",3
"that is definitely",10
"that is different",3
"that is exactly",18
"that is expected",9
"that is extremely",4
"that is fair",3
"that is filled",6
"that is fine",7
"that is for",12
"that is giving",4
"that is going",41
"that is good",26
"that is growing",5
"that is his",4
"that is how",30
"that is i",14
"that is if",19
"that is important",6
"that is in",30
"that is it",13
"that is just",50
"that is key",4
"that is less",4
"that is like",5
"that is made",11
"that is making",4
"that is more",17
"that is most",6
"that is moving",4
"that is my",38
"that is no",9
"that is not",153
"that is now",18
"that is often",5
"that is on",18
"that is one",45
"that is only",8
"that is open",4
"that is our",12
"that is out",5
"that is over",8
"that is part",11
"that is perfect",4
"that is pretty",16
"that is probably",10
"that is quite",7
"that is rather",4
"that is really",25
"that is responsible",3
"that is right",9
"that is so",100
"that is some",7
"that is something",25
"that is still",19
"that is supposed",10
"that is that",15
"that is the",269
"that is their",6
"that is there",4
"that is to",34
"that is too",16
"that is totally",5
"that is true",27
"that is truly",3
"that is trying",6
"that is until",21
"that is usually",6
"that is very",30
"that is were",3
"that is what",103
"that is when",19
"that is where",32
"that is why",88
"that is you",6
"that isnt a",4
"that isnt enough",5
"that isnt going",6
"that isnt so",5
"that issue and",3
"that it all",7
"that it allows",6
"that it becomes",6
"that it brings",6
"that it came",6
"that it can",50
"that it changes",3
"that it comes",6
"that it could",37
"that it couldnt",5
"that it did",12
"that it didnt",14
"that it does",18
"that it doesnt",38
"that it feels",10
"that it gave",3
"that it gives",6
"that it had",65
"that it happened",6
"that it has",80
"that it helped",4
"that it helps",4
"that it hurts",4
"that it is",318
"that it isnt",15
"that it keeps",3
"that it looks",16
"that it made",7
"that it makes",18
"that it may",19
"that it might",35
"that it needs",10
"that it only",6
"that it provides",4
"that it really",14
"that it seems",9
"that it should",23
"that it shows",4
"that it stopped",4
"that it takes",17
"that it took",15
"that it was",412
"that it wasnt",32
"that it will",132
"that it wont",14
"that it would",155
"that it wouldnt",11
"that its a",55
"that its all",15
"that its almost",6
"that its already",6
"that its always",3
"that its an",7
"that its because",6
"that its been",7
"that its going",8
"that its good",4
"that its great",3
"that its hard",12
"that its in",3
"that its just",15
"that its nice",3
"that its not",51
"that its only",7
"that its really",6
"that its something",3
"that its still",6
"that its the",30
"that its time",12
"that its too",6
"that its worth",5
"that ive been",49
"that ive ever",15
"that ive got",14
"that ive had",15
"that ive learned",8
"that ive never",11
"that ive seen",11
"that jesus died",4
"that jesus was",6
"that just a",7
"that just because",8
"that just doesnt",6
"that just happened",14
"that just makes",6
"that just means",8
"that just says",4
"that just seems",3
"that keep us",4
"that keeps on",5
"that keeps you",5
"that kids will",4
"that killed him",5
"that kind of",186
"that lady gaga",5
"that last line",4
"that last one",13
"that last shot",6
"that last time",3
"that last year",14
"that lasted about",5
"that lead to",15
"that leads to",27
"that leaves you",3
"that led me",7
"that led to",60
"that left the",9
"that less than",7
"that lets you",7
"that level of",13
"that life is",19
"that likes to",4
"that list is",3
"that list of",7
"that little bit",5
"that little boy",4
"that little extra",4
"that live in",11
"that lives in",10
"that long ago",7
"that long but",4
"that long to",5
"that look like",22
"that looked like",18
"that looks a",5
"that looks good",9
"that looks like",54
"that looks to",4
"that lots of",7
"that loud and",3
"that made an",3
"that made his",4
"that made it",27
"that made me",56
"that made my",13
"that made our",6
"that made sense",6
"that made the",28
"that made them",4
"that made this",4
"that made you",15
"that make a",16
"that make any",5
"that make it",22
"that make me",50
"that make sense",7
"that make them",12
"that make us",8
"that make you",20
"that make your",6
"that makes a",23
"that makes all",5
"that makes her",5
"that makes it",67
"that makes me",84
"that makes one",4
"that makes people",4
"that makes perfect",3
"that makes sense",38
"that makes the",28
"that makes them",13
"that makes us",8
"that makes you",55
"that man is",8
"that many in",8
"that many of",52
"that many people",22
"that many times",5
"that match the",4
"that matter to",5
"that matters is",11
"that may be",66
"that may come",6
"that may have",44
"that may help",7
"that may never",7
"that may not",21
"that may or",12
"that may require",4
"that may seem",9
"that maybe i",8
"that maybe it",4
"that maybe the",4
"that maybe you",4
"that mean i",16
"that mean that",6
"that mean you",10
"that means a",24
"that means i",25
"that means if",3
"that means im",12
"that means is",4
"that means it",13
"that means its",6
"that means more",8
"that means no",7
"that means something",4
"that means that",26
"that means the",33
"that means there",8
"that means this",4
"that means we",15
"that means you",16
"that men and",4
"that might be",88
"that might get",5
"that might have",32
"that might help",13
"that might just",6
"that might make",4
"that might not",20
"that might sound",4
"that millions of",5
"that mistake again",5
"that mitt romney",7
"that moment i",11
"that momentum going",3
"that money is",5
"that money to",8
"that more than",59
"that morning and",8
"that most of",61
"that most people",24
"that much better",12
"that much different",3
"that much going",3
"that much i",4
"that much is",6
"that much more",27
"that much of",32
"that much on",3
"that much time",4
"that much to",9
"that must be",49
"that must have",10
"that my family",16
"that my friends",15
"that my husband",12
"that my kids",14
"that my life",6
"that my next",4
"that my own",10
"that my parents",10
"that my son",11
"that my wife",5
"that name for",4
"that name the",3
"that need it",4
"that need to",26
"that needed to",17
"that needs a",9
"that needs to",57
"that neither of",5
"that never came",5
"that never happened",3
"that never will",5
"that next time",9
"that next year",10
"that night and",17
"that night but",6
"that night was",7
"that no longer",13
"that no matter",37
"that no more",6
"that no one",111
"that no other",8
"that none of",30
"that not a",6
"that not all",18
"that not enough",6
"that not even",7
"that not everyone",5
"that not only",33
"that nothing can",3
"that nothing is",3
"that nothing like",4
"that now i",10
"that now is",5
"that now that",9
"that number and",3
"that obama is",10
"that occurred on",4
"that of a",22
"that of all",9
"that of an",11
"that of course",22
"that of my",7
"that of our",4
"that of the",80
"that on a",14
"that on monday",12
"that on my",14
"that on the",31
"that once a",6
"that once again",5
"that once i",11
"that once the",8
"that once you",8
"that one and",6
"that one can",5
"that one day",24
"that one for",4
"that one i",17
"that one in",13
"that one is",20
"that one minute",3
"that one of",92
"that one out",8
"that one should",5
"that one that",3
"that one time",10
"that one too",8
"that one was",12
"that one word",5
"that ones not",3
"that only a",10
"that only he",4
"that only the",11
"that opened up",3
"that opens up",5
"that opportunity to",4
"that or i",6
"that other people",8
"that other person",4
"that other stuff",4
"that ought to",13
"that our state",4
"that out of",24
"that over the",11
"that parents have",4
"that part of",47
"that participated in",5
"that people are",46
"that people can",13
"that people dont",9
"that people have",20
"that people in",9
"that people keep",3
"that people like",7
"that people still",4
"that people want",6
"that people were",7
"that people who",28
"that people will",27
"that people would",12
"that percent of",55
"that person is",8
"that person to",11
"that picture of",9
"that piece of",7
"that place is",16
"that place the",3
"that play up",3
"that point i",16
"that point in",13
"that point the",14
"that pops up",4
"that president obama",14
"that pretty much",15
"that prior to",4
"that problem solved",3
"that provide a",4
"that put me",4
"that put some",5
"that put the",12
"that put them",6
"that puts you",3
"that question but",5
"that question is",4
"that really does",5
"that really is",7
"that really made",5
"that really matter",4
"that really matters",4
"that really works",3
"that relate to",3
"that relates to",4
"that remind me",8
"that reminded me",9
"that reminds me",15
"that require a",13
"that requires a",9
"that requires the",4
"that resembles a",4
"that resulted in",23
"that results in",9
"that right i",5
"that right now",30
"that ron paul",5
"that runs on",5
"that runs the",6
"that said a",4
"that said i",22
"that said it",10
"that said its",4
"that said the",15
"that said there",8
"that said they",4
"that same day",8
"that same thing",6
"that same time",5
"that sat on",5
"that say about",5
"that says a",10
"that says im",3
"that says that",5
"that says the",5
"that scenario is",3
"that scene in",5
"that seem to",16
"that seemed to",21
"that seems like",18
"that seems more",4
"that seems to",48
"that sense it",3
"that sense of",11
"that shape the",3
"that she and",25
"that she can",17
"that she could",25
"that she didnt",14
"that she does",10
"that she doesnt",14
"that she got",11
"that she had",81
"that she has",54
"that she hates",4
"that she is",106
"that she knows",6
"that she might",8
"that she sees",3
"that she should",7
"that she wants",11
"that she was",132
"that she wasnt",13
"that she will",30
"that shes a",6
"that shes been",7
"that shes not",11
"that should be",85
"that should come",4
"that should go",4
"that should have",34
"that should help",9
"that should keep",5
"that should make",7
"that should never",4
"that should not",8
"that shouldnt be",10
"that showed the",10
"that showed up",5
"that shows the",9
"that shows up",6
"that side of",7
"that since i",8
"that since the",15
"that sits on",7
"that smells like",6
"that so i",19
"that so its",4
"that so many",43
"that so much",11
"that some day",7
"that some of",79
"that some people",30
"that someone else",8
"that someone had",8
"that someone has",6
"that someone in",5
"that someone is",15
"that someone was",13
"that someone who",4
"that someone would",7
"that something is",15
"that something was",10
"that sometimes it",6
"that sometimes the",4
"that sort of",50
"that sounded like",3
"that sounds about",6
"that sounds like",88
"that speak to",3
"that special someone",15
"that started with",13
"that starts with",16
"that story as",3
"that story is",3
"that stretch of",3
"that stuff is",12
"that such a",36
"that such an",6
"that summer is",10
"that support the",5
"that survived the",3
"that take place",4
"that takes a",8
"that takes place",9
"that takes the",8
"that takes time",3
"that tells me",8
"that tells you",10
"that test and",3
"that thanks for",9
"that that is",15
"that that was",7
"that that way",3
"that that would",4
"that thats a",5
"that thats what",7
"that thats why",5
"that the american",11
"that the amount",6
"that the author",10
"that the average",14
"that the best",28
"that the big",5
"that the blue",3
"that the board",14
"that the body",5
"that the book",11
"that the boys",8
"that the car",9
"that the child",7
"that the church",13
"that the city",56
"that the country",19
"that the current",14
"that the day",6
"that the decision",6
"that the design",5
"that the earliest",3
"that the earth",6
"that the economy",30
"that the entire",12
"that the fans",6
"that the father",6
"that the fda",4
"that the fight",5
"that the film",13
"that the final",5
"that the fire",8
"that the first",43
"that the food",9
"that the giants",6
"that the girl",8
"that the good",3
"that the gop",8
"that the great",6
"that the group",15
"that the guy",7
"that the heart",7
"that the house",13
"that the idea",9
"that the image",6
"that the images",3
"that the industry",5
"that the internet",5
"that the issue",12
"that the key",5
"that the kids",20
"that the lakers",7
"that the last",23
"that the law",18
"that the lord",18
"that the love",4
"that the man",12
"that the media",11
"that the members",5
"that the military",13
"that the money",12
"that the more",11
"that the most",18
"that the movie",6
"that the music",8
"that the national",9
"that the new",49
"that the next",16
"that the night",5
"that the number",19
"that the obama",10
"that the offense",3
"that the one",9
"that the only",41
"that the other",27
"that the owner",4
"that the people",41
"that the person",31
"that the possibility",4
"that the president",19
"that the problem",14
"that the producers",3
"that the real",7
"that the reason",11
"that the red",7
"that the rest",16
"that the results",7
"that the right",10
"that the road",6
"that the rose",4
"that the same",13
"that the season",3
"that the second",7
"that the secret",4
"that the show",9
"that the site",8
"that the space",3
"that the st",3
"that the state",62
"that the story",13
"that the student",6
"that the system",8
"that the team",24
"that the th",7
"that the two",33
"that the universe",11
"that the us",53
"that the use",5
"that the voters",5
"that the way",9
"that the weather",10
"that the white",8
"that the whole",16
"that the woman",12
"that the word",11
"that the work",9
"that the world",29
"that the young",6
"that their own",4
"that then i",10
"that then you",3
"that there are",180
"that there has",10
"that there have",9
"that there is",221
"that there may",9
"that there must",6
"that there should",5
"that there was",125
"that there wasnt",4
"that there were",55
"that there will",41
"that there would",23
"that theres a",43
"that theres an",5
"that theres much",3
"that theres no",14
"that theres nothing",6
"that theres something",4
"that these are",18
"that these days",5
"that these guys",6
"that these kids",5
"that they actually",6
"that they all",8
"that they are",246
"that they arent",10
"that they both",4
"that they bring",4
"that they can",95
"that they cannot",7
"that they cant",13
"that they come",5
"that they could",60
"that they couldnt",13
"that they did",10
"that they didnt",23
"that they do",29
"that they dont",43
"that they feel",8
"that they find",5
"that they found",6
"that they get",5
"that they give",4
"that they had",72
"that they have",107
"that they havent",5
"that they just",8
"that they know",10
"that they like",6
"that they liked",4
"that they live",4
"that they love",12
"that they made",9
"that they might",15
"that they must",6
"that they need",25
"that they never",12
"that they offer",3
"that they often",3
"that they pay",3
"that they put",6
"that they read",4
"that they really",9
"that they said",7
"that they say",7
"that they sell",4
"that they should",31
"that they stand",3
"that they still",4
"that they take",5
"that they think",10
"that they took",7
"that they use",5
"that they want",16
"that they were",143
"that they will",69
"that they wont",9
"that they would",62
"that theyd have",3
"that theyre not",13
"that thing and",3
"that things are",18
