"item","Frequency"
"ny giants",16
"o d",16
"obama had",16
"obama told",16
"objects to",16
"oblivious to",16
"obstruction of",16
"obtain the",16
"obvious to",16
"obviously you",16
"oct 11",16
"oct 15",16
"of 26",16
"of 55",16
"of accepting",16
"of accomplishment",16
"of active",16
"of adventure",16
"of aldermen",16
"of allah",16
"of asking",16
"of before",16
"of bob",16
"of campus",16
"of chaos",16
"of cheap",16
"of chopped",16
"of colors",16
"of conference",16
"of copyright",16
"of crisis",16
"of cultural",16
"of cuyahoga",16
"of d",16
"of dallas",16
"of debate",16
"of debris",16
"of diabetes",16
"of egypt",16
"of elementary",16
"of entertainment",16
"of expanding",16
"of flavors",16
"of focusing",16
"of foods",16
"of forest",16
"of foul",16
"of fried",16
"of from",16
"of georgia",16
"of governors",16
"of gravity",16
"of grief",16
"of hearts",16
"of humans",16
"of increasing",16
"of intense",16
"of iron",16
"of islamic",16
"of jazz",16
"of judges",16
"of justin",16
"of leaves",16
"of legislation",16
"of limitations",16
"of musicians",16
"of original",16
"of osama",16
"of ownership",16
"of paperwork",16
"of parking",16
"of passage",16
"of peanut",16
"of pics",16
"of pretty",16
"of racism",16
"of reference",16
"of restaurants",16
"of riding",16
"of russian",16
"of scott",16
"of scripture",16
"of seniors",16
"of shots",16
"of side",16
"of silver",16
"of specific",16
"of speed",16
"of spices",16
"of strong",16
"of taxes",16
"of thomas",16
"of torture",16
"of unlawful",16
"of videos",16
"of was",16
"of writers",16
"of yellow",16
"off balance",16
"off during",16
"off no",16
"off two",16
"off without",16
"office after",16
"office where",16
"officers at",16
"official in",16
"officially done",16
"often does",16
"often find",16
"oh crap",16
"oh goodness",16
"oh haha",16
"oh now",16
"ohio to",16
"ok this",16
"ok what",16
"okay just",16
"oklahoma and",16
"old now",16
"old olive",16
"old she",16
"old sister",16
"omega 3",16
"on administrative",16
"on data",16
"on edge",16
"on em",16
"on existing",16
"on get",16
"on government",16
"on guitar",16
"on internet",16
"on kindle",16
"on location",16
"on mothers",16
"on natural",16
"on of",16
"on research",16
"on said",16
"on sales",16
"on san",16
"on schedule",16
"on since",16
"on super",16
"on talking",16
"on tax",16
"on team",16
"on tnt",16
"on wood",16
"on workers",16
"once before",16
"one afternoon",16
"one are",16
"one aspect",16
"one bedroom",16
"one boy",16
"one car",16
"one doesn",16
"one percent",16
"one since",16
"one soon",16
"one walk",16
"one winner",16
"ones of",16
"ongoing investigation",16
"online but",16
"online to",16
"only chance",16
"only it",16
"only player",16
"only show",16
"only then",16
"only there",16
"only through",16
"open arms",16
"open heart",16
"open his",16
"open its",16
"open kitchen",16
"open this",16
"opening this",16
"opens with",16
"operate on",16
"operating expenses",16
"operations for",16
"opinion the",16
"opinions of",16
"opponents say",16
"opposed by",16
"opposite direction",16
"or ask",16
"or blue",16
"or business",16
"or friday",16
"or keep",16
"or off",16
"or part",16
"or second",16
"or social",16
"or sometimes",16
"or stay",16
"or tea",16
"or time",16
"or u",16
"or watch",16
"or woman",16
"orange zest",16
"order is",16
"ordered him",16
"ordering a",16
"org to",16
"origin of",16
"originated in",16
"os x",16
"other agencies",16
"other banks",16
"other fun",16
"other ideas",16
"other kind",16
"other option",16
"other parties",16
"other place",16
"other public",16
"other small",16
"other was",16
"others see",16
"others when",16
"our 1st",16
"our brand",16
"our design",16
"our dinner",16
"our friendship",16
"our front",16
"our homes",16
"our lunch",16
"our network",16
"our political",16
"our sins",16
"our sponsors",16
"our staff",16
"our surprise",16
"our yard",16
"out five",16
"out people",16
"out together",16
"outline of",16
"outs and",16
"over over",16
"own health",16
"own name",16
"own show",16
"own story",16
"owned businesses",16
"owner s",16
"owners have",16
"ownership group",16
"pace to",16
"pacific gas",16
"packet of",16
"pages from",16
"paid about",16
"paid and",16
"painted it",16
"painting a",16
"pair with",16
"pale and",16
"pants are",16
"parallel to",16
"paranormal activity",16
"parked at",16
"parker and",16
"parking in",16
"parking ticket",16
"particularly those",16
"particularly when",16
"partners for",16
"party lines",16
"party party",16
"pass my",16
"passed it",16
"passenger in",16
"passengers and",16
"passengers were",16
"passing game",16
"past in",16
"past this",16
"pattern and",16
"paul was",16
"pay raises",16
"pay with",16
"paying more",16
"paying to",16
"payment for",16
"payroll taxes",16
"pending a",16
"pension system",16
"people behind",16
"people did",16
"people doing",16
"people happy",16
"people interested",16
"people taking",16
"people tend",16
"people understand",16
"people won",16
"perfect combination",16
"perfect match",16
"performance for",16
"performances from",16
"perhaps as",16
"period that",16
"person we",16
"peterson said",16
"phone it",16
"phone rang",16
"phone while",16
"phones are",16
"photo above",16
"photo in",16
"photo shoots",16
"photo that",16
"photo with",16
"photography is",16
"photos were",16
"phrase i",16
"physicians and",16
"pic on",16
"picks for",16
"pics on",16
"pieces to",16
"pillars of",16
"pills and",16
"pins and",16
"pitch is",16
"pj s",16
"place after",16
"place they",16
"placed it",16
"places with",16
"plan at",16
"plane that",16
"plane ticket",16
"planned and",16
"planned the",16
"planning my",16
"plans this",16
"plans were",16
"plants to",16
"plate with",16
"platform and",16
"play here",16
"play outside",16
"play today",16
"play up",16
"play we",16
"played some",16
"played this",16
"players championship",16
"players he",16
"playing against",16
"please reply",16
"please watch",16
"pleasure is",16
"plus one",16
"pm i",16
"point about",16
"point if",16
"points including",16
"police headquarters",16
"police officials",16
"police presence",16
"politics is",16
"popped into",16
"portfolio of",16
"portland city",16
"possibilities for",16
"possibilities of",16
"post all",16
"post has",16
"posted an",16
"posting about",16
"posts about",16
"posts for",16
"posts from",16
"pot with",16
"potato fries",16
"potatoes are",16
"potential in",16
"pound cake",16
"pours a",16
"power i",16
"power outages",16
"ppl that",16
"practices for",16
"practices that",16
"prayed for",16
"pre season",16
"pregnant i",16
"prepare yourself",16
"prepared and",16
"prepared with",16
"presented at",16
"presents the",16
"preserving the",16
"president bashar",16
"president was",16
"president will",16
"press box",16
"pressed for",16
"previous tweet",16
"price i",16
"primarily to",16
"prince william",16
"print out",16
"prints and",16
"priority is",16
"priority list",16
"prisoner of",16
"privately owned",16
"prize and",16
"prize to",16
"pro bono",16
"pro life",16
"pro sports",16
"probably know",16
"probably make",16
"probably right",16
"probably still",16
"probably why",16
"problem because",16
"problem thanks",16
"problems it",16
"problems when",16
"producers and",16
"production at",16
"production that",16
"production the",16
"productive and",16
"profile on",16
"profit in",16
"profit margins",16
"program manager",16
"prominent role",16
"promoting a",16
"prompted by",16
"property at",16
"property for",16
"proportion to",16
"proposed the",16
"prosecuting attorney",16
"prosecutors are",16
"protect against",16
"protect its",16
"provide details",16
"provided in",16
"prudential center",16
"psyched to",16
"public places",16
"public universities",16
"public vote",16
"publish a",16
"published online",16
"published the",16
"pull back",16
"pulled down",16
"pulled in",16
"pulls the",16
"purchased by",16
"put any",16
"put pressure",16
"putting his",16
"q who",16
"quality control",16
"quarter century",16
"quarter for",16
"question can",16
"question on",16
"questioned by",16
"questions it",16
"questions we",16
"quicker than",16
"quiet in",16
"r c",16
"r j",16
"r kelly",16
"race as",16
"race on",16
"races in",16
"racing development",16
"racing to",16
"radio city",16
"radio i",16
"raid on",16
"rain delay",16
"rain forest",16
"raining in",16
"raise my",16
"raised and",16
"raised over",16
"raised to",16
"rangers and",16
"rate it",16
"rather that",16
"re alive",16
"re capable",16
"re currently",16
"re dead",16
"re eating",16
"re funny",16
"re hungry",16
"re killing",16
"re our",16
"re over",16
"re spending",16
"reach an",16
"reach you",16
"reached an",16
"reaching for",16
"read so",16
"reader s",16
"readers in",16
"real as",16
"real issue",16
"real it",16
"real live",16
"real nice",16
"real with",16
"reality shows",16
"realize he",16
"really and",16
"really coming",16
"really could",16
"really loud",16
"really old",16
"really on",16
"really strong",16
"really work",16
"rebirth of",16
"recently announced",16
"recently found",16
"recently read",16
"recently to",16
"recipe calls",16
"reckoned with",16
"recognized that",16
"recognizes the",16
"record as",16
"records from",16
"recreation center",16
"red in",16
"red onions",16
"red sauce",16
"reeling from",16
"reese s",16
"reform the",16
"refrigerate for",16
"regional medical",16
"regulators have",16
"relations between",16
"relatively low",16
"release on",16
"release show",16
"released friday",16
"relief to",16
"relieved that",16
"relieved to",16
"religion of",16
"remain with",16
"remained a",16
"remains on",16
"remember correctly",16
"remember there",16
"remembering the",16
"remembers the",16
"remind them",16
"remove any",16
"renovation of",16
"repeat it",16
"repeated the",16
"replacement of",16
"replay of",16
"reporter and",16
"reporting by",16
"reports are",16
"republican rep",16
"republicans were",16
"required in",16
"requirements and",16
"rescue me",16
"research at",16
"research i",16
"research into",16
"reservations for",16
"reserve a",16
"residents will",16
"resisted the",16
"resolution of",16
"resolution that",16
"restaurant has",16
"restaurant i",16
"retail stores",16
"retirement benefits",16
"returned and",16
"returning the",16
"review board",16
"right right",16
"rights the",16
"rip off",16
"risk that",16
"risk the",16
"road cleveland",16
"road of",16
"road st",16
"roads in",16
"roar of",16
"rob portman",16
"roberts and",16
"rock i",16
"rock this",16
"rocket science",16
"rockin the",16
"rocky horror",16
"role he",16
"roll on",16
"romney was",16
"room because",16
"room she",16
"room which",16
"rooms with",16
"rose 3",16
"round 3",16
"row the",16
"roy s",16
"rss feed",16
"rt excited",16
"rt first",16
"rt need",16
"rt q2",16
"rt someone",16
"rt sometimes",16
"rt too",16
"rt was",16
"rule on",16
"ruling on",16
"run average",16
"run he",16
"run lead",16
"running my",16
"s 30",16
"s 60",16
"s anti",16
"s arm",16
"s association",16
"s basement",16
"s behalf",16
"s cat",16
"s collection",16
"s dangerous",16
"s days",16
"s decisions",16
"s def",16
"s defensive",16
"s development",16
"s drug",16
"s edge",16
"s fall",16
"s fan",16
"s farm",16
"s hardly",16
"s homer",16
"s hometown",16
"s interested",16
"s irish",16
"s italian",16
"s keeping",16
"s la",16
"s literally",16
"s mark",16
"s mayor",16
"s media",16
"s minds",16
"s morning",16
"s network",16
"s number",16
"s offense",16
"s officially",16
"s passing",16
"s policies",16
"s pre",16
"s prime",16
"s pro",16
"s question",16
"s resignation",16
"s revenue",16
"s rough",16
"s rules",16
"s selection",16
"s services",16
"s shooting",16
"s southern",16
"s stance",16
"s started",16
"s studio",16
"s stuff",16
"s trip",16
"s wild",16
"s winner",16
"s youth",16
"sad it",16
"sadly it",16
"said bob",16
"said first",16
"said however",16
"said mary",16
"said matt",16
"said over",16
"said recently",16
"said than",16
"said three",16
"said yesterday",16
"salary for",16
"salary is",16
"salem county",16
"same color",16
"same it",16
"same sentence",16
"sample the",16
"san onofre",16
"santa s",16
"santorum has",16
"sarah and",16
"saturated 0",16
"sauce with",16
"saute pan",16
"save his",16
"save their",16
"saving grace",16
"savings account",16
"say because",16
"say his",16
"say just",16
"say much",16
"say where",16
"say who",16
"saying hey",16
"saying how",16
"saying there",16
"says now",16
"scared i",16
"scenario is",16
"scene as",16
"scene for",16
"schedule i",16
"schedule that",16
"schedule to",16
"scholarship fund",16
"scholarship to",16
"school age",16
"school buses",16
"school children",16
"school started",16
"school systems",16
"science teacher",16
"scores in",16
"scoring a",16
"scratch that",16
"screen on",16
"screening and",16
"season game",16
"seasons for",16
"seasons he",16
"seattle for",16
"seau was",16
"second guess",16
"second thing",16
"secondary education",16
"secrets to",16
"security at",16
"security in",16
"security number",16
"see much",16
"see new",16
"seem as",16
"seemed that",16
"sees as",16
"sees it",16
"segment on",16
"selection and",16
"self guided",16
"self help",16
"semester is",16
"sen richard",16
"sending it",16
"sensitive and",16
"sent his",16
"sentence and",16
"sept 25",16
"series lead",16
"serious problems",16
"seriously considering",16
"service or",16
"service providers",16
"services inc",16
"serving up",16
"session will",16
"set as",16
"settle a",16
"seven member",16
"seven series",16
"seven to",16
"several decades",16
"several things",16
"several ways",16
"sex offenders",16
"shabby chic",16
"share an",16
"share price",16
"shares rose",16
"she arrived",16
"she hadn",16
"she hit",16
"she laughed",16
"she married",16
"she opened",16
"she read",16
"she recently",16
"she refused",16
"she spoke",16
"shelter and",16
"shelter for",16
"shelter in",16
"shift and",16
"ships and",16
"shit together",16
"shocked when",16
"shoot this",16
"shooting with",16
"shop today",16
"shopping on",16
"short walk",16
"shot he",16
"shot himself",16
"should add",16
"should focus",16
"should hang",16
"should like",16
"should move",16
"should send",16
"should tweet",16
"should write",16
"show just",16
"show next",16
"show our",16
"show who",16
"show would",16
"showalter said",16
"shows us",16
"shut your",16
"shy away",16
"sign him",16
"sign language",16
"silent on",16
"silly and",16
"simplicity of",16
"since 1989",16
"since all",16
"singing at",16
"singing i",16
"single ladies",16
"single mother",16
"singled to",16
"sink and",16
"sins of",16
"sip of",16
"sister has",16
"sit next",16
"situated in",16
"six rebounds",16
"size to",16
"sketch challenge",16
"skies and",16
"skill and",16
"skills i",16
"skin color",16
"sky the",16
"sleep before",16
"sleep like",16
"sleepy but",16
"slices and",16
"slightly better",16
"slightly from",16
"slow moving",16
"small plate",16
"small space",16
"smart people",16
"smattering of",16
"smell it",16
"smith of",16
"so awkward",16
"so comfortable",16
"so fat",16
"so fuck",16
"so lol",16
"so naturally",16
"so once",16
"so peaceful",16
"so put",16
"so yesterday",16
"soaking up",16
"society as",16
"soft drinks",16
"softball game",16
"software and",16
"software company",16
"solar panel",16
"sold about",16
"some at",16
"some business",16
"some call",16
"some candy",16
"some critics",16
"some degree",16
"some democrats",16
"some green",16
"some ice",16
"some instances",16
"some news",16
"some pizza",16
"some quality",16
"some red",16
"some shots",16
"some where",16
"someone about",16
"someone give",16
"someone say",16
"someone told",16
"someone wants",16
"something completely",16
"something doesn",16
"something soon",16
"something then",16
"something today",16
"somewhere and",16
"son but",16
"son just",16
"songs you",16
"soon became",16
"sorry im",16
"sorry no",16
"sound too",16
"sound was",16
"sounds more",16
"soup is",16
"soups and",16
"sources say",16
"south africans",16
"spark a",16
"spate of",16
"speak a",16
"speaks of",16
"special attention",16
"special occasion",16
"special people",16
"specialist in",16
"speed the",16
"spent 1",16
"spin off",16
"split into",16
"sport in",16
"sport of",16
"sporting goods",16
"spray paint",16
"spring it",16
"sprinkling of",16
"square miles",16
"stable and",16
"stacks of",16
"stadium is",16
"staff as",16
"staff will",16
"stamp i",16
"stamps are",16
"stanford university",16
"starbucks and",16
"start next",16
"start reading",16
"start their",16
"started up",16
"starting job",16
"starting pitching",16
"state agencies",16
"state from",16
"statements about",16
"states it",16
"states such",16
"states would",16
"station i",16
"station with",16
"status to",16
"stay alive",16
"stay inside",16
"stay true",16
"stayed away",16
"step i",16
"stewart and",16
"sticking out",16
"still remain",16
"still searching",16
"still was",16
"still works",16
"stint in",16
"stir well",16
"stock has",16
"stock to",16
"stone s",16
"stood for",16
"stop motion",16
"stop what",16
"stopped on",16
"stops the",16
"store but",16
"store was",16
"storm water",16
"stout and",16
"straight month",16
"strategic plan",16
"strategy of",16
"stream and",16
"street or",16
"stress on",16
"string quartet",16
"stroll through",16
"struggle against",16
"stuck up",16
"studded with",16
"students don",16
"students had",16
"studied the",16
"studio to",16
"study is",16
"stuffed animals",16
"subject and",16
"subject is",16
"success by",16
"successful day",16
"successful people",16
"such and",16
"sucked in",16
"suffer a",16
"suggested a",16
"suits and",16
"summer months",16
"summer my",16
"summit of",16
"sunday mornings",16
"sunday on",16
"support her",16
"support on",16
"supporting actor",16
"sure their",16
"surgery but",16
"surgery the",16
"surprise and",16
"surprising to",16
"survivors of",16
"sushi and",16
"suspended from",16
"sussex county",16
"sustain the",16
"swag on",16
"sweep the",16
"sweet sweet",16
"t alone",16
"t anything",16
"t apply",16
"t doubt",16
"t eaten",16
"t expected",16
"t how",16
"t known",16
"t nobody",16
"t only",16
"t smoke",16
"t solve",16
"t spell",16
"take about",16
"take at",16
"take good",16
"take longer",16
"take notes",16
"take several",16
"takes his",16
"takes up",16
"taking action",16
"taking down",16
"taking notes",16
"talk 2",16
"talking a",16
"tap water",16
"tapping into",16
"taste so",16
"tasting menu",16
"tasty and",16
"tax code",16
"tax incentives",16
"taylor is",16
"td pass",16
"tea in",16
"teach her",16
"teacher said",16
"teaching them",16
"team just",16
"team player",16
"tears i",16
"teary eyed",16
"technique that",16
"tee hee",16
"teenage boys",16
"teenage girl",16
"teens in",16
"tel aviv",16
"tell his",16
"template for",16
"tennis shoes",16
"tenth of",16
"tents and",16
"term but",16
"term contract",16
"term the",16
"texting you",16
"than as",16
"than be",16
"than seven",16
"than simply",16
"than there",16
"than watching",16
"than words",16
"thanks 2",16
"that 4",16
"that adds",16
"that attitude",16
"that consumers",16
"that deep",16
"that deserves",16
"that dr",16
"that drove",16
"that exist",16
"that feature",16
"that final",16
"that fire",16
"that getting",16
"that green",16
"that message",16
"that oh",16
"that oregon",16
"that owns",16
"that page",16
"that produce",16
"that provided",16
"that rule",16
"that saturday",16
"that saying",16
"that served",16
"that smile",16
"that social",16
"that sweet",16
"that total",16
"that trip",16
"that true",16
"that ur",16
"that voters",16
"that yes",16
"thats awesome",16
"thats great",16
"the 1995",16
"the accompanying",16
"the accounts",16
"the achievement",16
"the active",16
"the adjacent",16
"the advanced",16
"the afl",16
"the agencies",16
"the aggies",16
"the airlines",16
"the alien",16
"the alphabet",16
"the apples",16
"the assumption",16
"the athletes",16
"the attacker",16
"the attorneys",16
"the backside",16
"the ballet",16
"the bargain",16
"the be",16
"the bipartisan",16
"the birthplace",16
"the blackberry",16
"the bleachers",16
"the blogger",16
"the blogging",16
"the boers",16
"the bookstore",16
"the booze",16
"the boring",16
"the brass",16
"the brim",16
"the build",16
"the bully",16
"the casting",16
"the cheek",16
"the chevrolet",16
"the chick",16
"the chin",16
"the clips",16
"the clutter",16
"the communications",16
"the compact",16
"the composition",16
"the connections",16
"the conservatives",16
"the contractor",16
"the copper",16
"the copy",16
"the corporation",16
"the countries",16
"the creepy",16
"the crossing",16
"the dean",16
"the deli",16
"the demise",16
"the dna",16
"the donation",16
"the drummer",16
"the electorate",16
"the electronic",16
"the emergence",16
"the emerging",16
"the employer",16
"the encore",16
"the enthusiasm",16
"the episodes",16
"the epitome",16
"the even",16
"the express",16
"the falls",16
"the fighter",16
"the fledgling",16
"the fluid",16
"the font",16
"the foreground",16
"the forward",16
"the framework",16
"the further",16
"the germans",16
"the gps",16
"the groundwork",16
"the guide",16
"the gutter",16
"the haunted",16
"the he",16
"the heel",16
"the heisman",16
"the heroes",16
"the hold",16
"the humor",16
"the hurricane",16
"the hustle",16
"the icing",16
"the independence",16
"the indie",16
"the inmates",16
"the keep",16
"the keg",16
"the kick",16
"the kicker",16
"the knight",16
"the lecture",16
"the lie",16
"the limelight",16
"the logical",16
"the magnetic",16
"the mahomies",16
"the malt",16
"the manufacturing",16
"the mat",16
"the metrodome",16
"the mindset",16
"the miracle",16
"the mixed",16
"the moose",16
"the oak",16
"the october",16
"the often",16
"the outskirts",16
"the paintings",16
"the palestinians",16
"the paradise",16
"the paris",16
"the peanut",16
"the penguin",16
"the peninsula",16
"the pepper",16
"the photograph",16
"the pill",16
"the pipes",16
"the premises",16
"the pressures",16
"the presumptive",16
"the previously",16
"the priests",16
"the progressive",16
"the punishment",16
"the quarterfinals",16
"the quickest",16
"the rafters",16
"the rather",16
"the raven",16
"the renovation",16
"the rep",16
"the roadway",16
"the roles",16
"the romans",16
"the rope",16
"the sandy",16
"the scales",16
"the scars",16
"the scientific",16
"the screaming",16
"the segment",16
"the sixties",16
"the slogan",16
"the smile",16
"the soap",16
"the soldier",16
"the sophomore",16
"the southwestern",16
"the stamps",16
"the statute",16
"the steam",16
"the streetcar",16
"the stunning",16
"the sub",16
"the subsequent",16
"the supposed",16
"the take",16
"the tallest",16
"the tavern",16
"the teeth",16
"the temp",16
"the tennessee",16
"the terror",16
"the terrorists",16
"the themes",16
"the tie",16
"the tim",16
"the titles",16
"the toronto",16
"the tragic",16
"the triangle",16
"the turtle",16
"the upside",16
"the utmost",16
"the veil",16
"the vendor",16
"the venerable",16
"the victorian",16
"the vinegar",16
"the voter",16
"the warren",16
"the weapons",16
"the welsh",16
"the witnesses",16
"the womb",16
"the worker",16
"the zip",16
"theater is",16
"their body",16
"their hard",16
"their legs",16
"their loss",16
"their mind",16
"their mortgages",16
"their opinion",16
"their pets",16
"their playoff",16
"their previous",16
"their problems",16
"their summer",16
"their teachers",16
"their teeth",16
"their thing",16
"their use",16
"their words",16
"their worst",16
"them 2",16
"them later",16
"them our",16
"themselves or",16
"then by",16
"then click",16
"then decided",16
"then find",16
"then gov",16
"then head",16
"then his",16
"then last",16
"then me",16
"then returned",16
"then tried",16
"there around",16
"there somewhere",16
"there tomorrow",16
"there won",16
"therefore it",16
"these four",16
"these groups",16
"these numbers",16
"these pages",16
"these places",16
"these the",16
"they built",16
"they discovered",16
"they hoped",16
"they pulled",16
"they remind",16
"they scored",16
"they shall",16
"thin slices",16
"thing can",16
"thing like",16
"thing my",16
"thing not",16
"thing u",16
"things into",16
"things start",16
"think things",16
"think those",16
"thinkin about",16
"this band",16
"this bar",16
"this bit",16
"this bus",16
"this cause",16
"this character",16
"this classic",16
"this debate",16
"this email",16
"this fact",16
"this feature",16
"this field",16
"this info",16
"this location",16
"this november",16
"this regard",16
"this section",16
"this technology",16
"this view",16
"thorough and",16
"those details",16
"those folks",16
"those four",16
"those rare",16
"those shoes",16
"thou shalt",16
"though but",16
"though for",16
"though right",16
"though was",16
"thought as",16
"three major",16
"three story",16
"through twitter",16
"throws to",16
"thursday a",16
"tickets left",16
"tied in",16
"tiger s",16
"tim duncan",16
"time jobs",16
"times has",16
"times last",16
"times reported",16
"times so",16
"times were",16
"times where",16
"timetable for",16
"tin and",16
"tip in",16
"tire of",16
"title as",16
"title the",16
"tmz com",16
"to 2007",16
"to 39",16
"to 43",16
"to admire",16
"to africa",16
"to alert",16
"to alex",16
"to associate",16
"to atl",16
"to bash",16
"to bat",16
"to beer",16
"to bounce",16
"to brooklyn",16
"to bury",16
"to can",16
"to confess",16
"to conform",16
"to conserve",16
"to contend",16
"to cultivate",16
"to documents",16
"to economic",16
"to english",16
"to favor",16
"to fb",16
"to feeling",16
"to finalize",16
"to fort",16
"to freak",16
"to fuel",16
"to girls",16
"to guarantee",16
"to guy",16
"to helping",16
"to hundreds",16
"to jam",16
"to jazz",16
"to level",16
"to manufacture",16
"to map",16
"to mask",16
"to matt",16
"to media",16
"to medical",16
"to mimic",16
"to missouri",16
"to modify",16
"to month",16
"to moving",16
"to nature",16
"to november",16
"to offend",16
"to orange",16
"to peel",16
"to postpone",16
"to profit",16
"to project",16
"to ramp",16
"to recovery",16
"to safely",16
"to scoop",16
"to smack",16
"to somewhere",16
"to sports",16
"to successfully",16
"to supplement",16
"to teachers",16
"to tend",16
"to terminate",16
"to tinyurl",16
"to txt",16
"to unite",16
"to unlock",16
"to workout",16
"today had",16
"today its",16
"today looking",16
"today oh",16
"today while",16
"together before",16
"toll free",16
"tomorrow come",16
"tomorrow evening",16
"tomorrow if",16
"tomorrow when",16
"tonight just",16
"tonight my",16
"tonight no",16
"tonight rt",16
"tonight show",16
"too a",16
"too let",16
"too serious",16
"too sure",16
"too which",16
"took of",16
"top 15",16
"top four",16
"touchdown and",16
"touchdowns in",16
"tough one",16
"touring the",16
"toying with",16
"trade down",16
"traditions and",16
"train is",16
"train ride",16
"train the",16
"training programs",16
"trains and",16
"trauma and",16
"treatment in",16
"tree the",16
"trend for",16
"trending in",16
"trending worldwide",16
"trends and",16
"tried my",16
"tried not",16
"tried on",16
"triggered a",16
"trouble but",16
"true he",16
"trust god",16
"truth but",16
"trying so",16
"tub of",16
"tuesday was",16
"turn their",16
"turned me",16
"tv right",16
"tv that",16
"tweet goes",16
"tweeting you",16
"twenty one",16
"twice about",16
"twitter chat",16
"twitter profile",16
"twitter was",16
"twitter what",16
"twitter when",16
"two dogs",16
"two players",16
"two schools",16
"two starts",16
"two steps",16
"two tickets",16
"two who",16
"two with",16
"tyson chandler",16
"u good",16
"u let",16
"u miss",16
"u ready",16
"u serious",16
"u turn",16
"ugh that",16
"uh yeah",16
"uncommon for",16
"under 2",16
"under and",16
"under consideration",16
"under this",16
"understand if",16
"understand is",16
"unemployed and",16
"unfollow you",16
"unfollowed me",16
"union workers",16
"university students",16
"until 7",16
"until around",16
"until their",16
"until very",16
"up 8",16
"up better",16
"up everything",16
"up paying",16
"up running",16
"up u",16
"up under",16
"upcoming events",16
"update your",16
"uploaded to",16
"upon him",16
"urge you",16
"us go",16
"us make",16
"us next",16
"us spread",16
"use social",16
"use when",16
"username is",16
"utah state",16
"valley view",16
"value that",16
"vampire slayer",16
"various times",16
"ve built",16
"ve changed",16
"very attractive",16
"very basic",16
"very fine",16
"very likely",16
"very odd",16
"very quick",16
"very supportive",16
"very unusual",16
"veteran who",16
"via text",16
"victims in",16
"victims were",16
"victory against",16
"videos i",16
"vietnam and",16
"violets are",16
"virgin mary",16
"virtue of",16
"visit your",16
"visiting a",16
"volume was",16
"voter fraud",16
"voter turnout",16
"w an",16
"w their",16
"waiting until",16
"wake forest",16
"waking me",16
"walked down",16
"walking by",16
"walks into",16
"walmart and",16
"wanna live",16
"wanna ride",16
"want everyone",16
"want or",16
"want so",16
"wanted i",16
"wants her",16
"warm enough",16
"warm ups",16
"wars day",16
"was 21",16
"was 40",16
"was absent",16
"was adopted",16
"was between",16
"was brilliant",16
"was dark",16
"was deemed",16
"was dismissed",16
"was epic",16
"was featured",16
"was following",16
"was hitting",16
"was linked",16
"was mentioned",16
"was met",16
"was obviously",16
"was pushed",16
"was quiet",16
"was relieved",16
"was rough",16
"was showing",16
"was smart",16
"was suppose",16
"was today",16
"was until",16
"wash your",16
"washington redskins",16
"washington st",16
"waste time",16
"watch is",16
"watch what",16
"watchdog group",16
"watching from",16
"watching her",16
"watching our",16
"watching over",16
"watching people",16
"water so",16
"watered down",16
"waters of",16
"way like",16
"way lol",16
"way what",16
"wayne state",16
"ways he",16
"we absolutely",16
"we became",16
"we consider",16
"we created",16
"we fall",16
"we pray",16
"we to",16
"weakness in",16
"weapons of",16
"wear that",16
"wearing shorts",16
"weather on",16
"web of",16
"website or",16
"websites and",16
"wedding of",16
"wednesday is",16
"wee hours",16
"weekend because",16
"weeks when",16
"well established",16
"well lol",16
"well though",16
"well yes",16
"went i",16
"went public",16
"were broken",16
"were chosen",16
"were covered",16
"were damaged",16
"were delicious",16
"were destroyed",16
"were either",16
"were few",16
"were fighting",16
"were four",16
"were missing",16
"were offered",16
"were plenty",16
"were such",16
"were wounded",16
"what constitutes",16
"what each",16
"what must",16
"what state",16
"wheat ridge",16
"when first",16
"when given",16
"when guys",16
"when looking",16
"when what",16
"when where",16
"when writing",16
"where everything",16
"where on",16
"which at",16
"which his",16
"which looks",16
"which point",16
"which really",16
"which when",16
"while enjoying",16
"while im",16
"while so",16
"white who",16
"who arrived",16
"who buy",16
"who chairs",16
"who claims",16
"who fear",16
"who fled",16
"who my",16
"who or",16
"who own",16
"who returned",16
"who serves",16
"who speak",16
"who stopped",16
"who understand",16
"who visit",16
"who wish",16
"who write",16
"whoa i",16
"whole milk",16
"whole of",16
"why anyone",16
"why me",16
"why or",16
"widely available",16
"wife she",16
"will attempt",16
"will blow",16
"will deliver",16
"will disappear",16
"will ensure",16
"will my",16
"will reveal",16
"will wake",16
"windows of",16
"wine festival",16
"wing of",16
"wishes of",16
"wishing all",16
"wit ya",16
"with 32",16
"with additional",16
"with alex",16
"with are",16
"with books",16
"with child",16
"with even",16
"with everybody",16
"with girls",16
"with google",16
"with guns",16
"with heart",16
"with home",16
"with issues",16
"with jack",16
"with knowledge",16
"with minimal",16
"with numbers",16
"with numerous",16
"with oregon",16
"with patients",16
"with paul",16
"with pictures",16
"with steve",16
"with super",16
"with technology",16
"with will",16
"within 10",16
"within and",16
"without first",16
"without some",16
"wiz khalifa",16
"women but",16
"wonder when",16
"wonderful christmas",16
"wonderful holiday",16
"word he",16
"word rt",16
"words as",16
"work even",16
"work really",16
"work rt",16
"work said",16
"worked really",16
"working again",16
"working w",16
"workout at",16
"world economy",16
