"w1","prediction","rank"
"the","united",885
"the","universal",26
"the","universe",198
"the","university",637
"the","unknown",37
"the","unlimited",4
"the","unlucky",4
"the","unopened",4
"the","unpaid",4
"the","unpublished",4
"the","unseen",8
"the","unthinkable",6
"the","unusual",23
"the","unwanted",5
"the","up",115
"the","upcoming",139
"the","update",41
"the","updated",9
"the","upkeep",3
"the","upload",3
"the","upper",146
"the","upright",8
"the","uprising",20
"the","uproar",6
"the","ups",26
"the","upset",14
"the","upside",26
"the","upstairs",17
"the","upswing",11
"the","uptick",5
"the","urban",53
"the","urge",65
"the","urgency",12
"the","urgent",3
"the","urging",7
"the","url",13
"the","us",1959
"the","usa",127
"the","use",226
"the","used",16
"the","useless",3
"the","user",27
"the","users",9
"the","uses",3
"the","usps",6
"the","uss",17
"the","ussr",9
"the","usual",182
"the","usually",5
"the","utah",15
"the","uterus",5
"the","utilities",13
"the","utility",35
"the","utmost",13
"the","uw",6
"the","v",10
"the","va",29
"the","vacant",16
"the","vacation",12
"the","vacuum",11
"the","valentines",14
"the","valet",5
"the","validity",13
"the","valley",98
"the","valleys",21
"the","value",167
"the","values",26
"the","vampire",28
"the","vampires",8
"the","van",68
"the","vancouver",19
"the","vanderbilt",3
"the","vanguard",10
"the","vanilla",36
"the","vans",6
"the","variety",37
"the","various",90
"the","varsity",14
"the","vast",88
"the","vatican",36
"the","vault",10
"the","vaults",3
"the","vegan",9
"the","vegetable",20
"the","vegetables",42
"the","vegetarian",6
"the","veggie",5
"the","vehicle",134
"the","vehicles",30
"the","veil",13
"the","vein",5
"the","velvet",12
"the","vending",9
"the","vendor",16
"the","vendors",13
"the","venerable",14
"the","venetian",8
"the","venice",6
"the","venture",13
"the","venue",52
"the","venus",6
"the","veracity",6
"the","verb",5
"the","verdict",41
"the","verdicts",10
"the","verge",61
"the","version",30
"the","very",582
"the","vessel",17
"the","vest",5
"the","vet",46
"the","vets",10
"the","via",5
"the","viability",7
"the","vibe",40
"the","vice",31
"the","vicinity",17
"the","vicious",7
"the","victim",172
"the","victims",147
"the","victor",8
"the","victoria",4
"the","victorian",17
"the","victorious",7
"the","victors",6
"the","victory",83
"the","video",373
"the","videos",46
"the","vietnam",22
"the","view",113
"the","viewer",28
"the","viewers",13
"the","viewing",8
"the","views",40
"the","vikings",138
"the","vile",7
"the","villa",7
"the","village",109
"the","villages",14
"the","villain",15
"the","villas",3
"the","vince",3
"the","vine",15
"the","vinegar",8
"the","vineyard",8
"the","vintage",28
"the","vinyl",9
"the","violence",52
"the","violent",14
"the","violin",13
"the","vip",27
"the","virgin",19
"the","virginia",16
"the","virtual",21
"the","virtues",14
"the","visa",8
"the","visible",5
"the","vision",54
"the","visit",30
"the","visitation",6
"the","visitor",14
"the","visitors",26
"the","visual",21
"the","vital",9
"the","vitamin",10
"the","vocal",7
"the","vodka",8
"the","vogue",9
"the","voice",211
"the","voices",26
"the","void",33
"the","volcano",14
"the","volkswagen",5
"the","volleyball",6
"the","volume",48
"the","volunteer",13
"the","volunteers",24
"the","volvo",5
"the","vortex",3
"the","vote",173
"the","voters",54
"the","votes",43
"the","voting",30
"the","vow",27
"the","vulgar",3
"the","w",43
"the","wac",7
"the","waffle",12
"the","wagon",12
"the","waist",35
"the","wait",82
"the","waiter",18
"the","waiters",11
"the","waiting",62
"the","waitress",10
"the","wake",72
"the","walk",77
"the","walker",4
"the","walkers",9
"the","walkin",3
"the","walking",56
"the","wall",406
"the","wallace",3
"the","wallet",9
"the","wallpaper",7
"the","walls",148
"the","walmart",17
"the","walnut",8
"the","walnuts",9
"the","wandering",5
"the","waning",14
"the","want",5
"the","wanted",27
"the","war",245
"the","ward",16
"the","wardrobe",7
"the","warehouse",27
"the","warm",78
"the","warmer",10
"the","warmest",8
"the","warmth",36
"the","warning",27
"the","warnings",12
"the","warped",8
"the","warranty",5
"the","warrior",5
"the","warriors",53
"the","wars",25
"the","warsaw",4
"the","was",24
"the","wash",20
"the","washer",11
"the","washing",21
"the","washington",138
"the","washroom",3
"the","wasp",3
"the","waste",15
"the","watch",19
"the","water",581
"the","waterfront",24
"the","watergate",5
"the","waters",38
"the","watershed",14
"the","wave",38
"the","waves",44
"the","wax",15
"the","way",3130
"the","ways",76
"the","we",21
"the","weak",38
"the","weaker",7
"the","weakest",22
"the","weakness",8
"the","wealth",20
"the","wealthiest",16
"the","wealthy",43
"the","weapons",19
"the","weather",503
"the","weathers",6
"the","web",208
"the","webpage",4
"the","website",220
"the","websites",11
"the","wedding",148
"the","wednesday",8
"the","wee",29
"the","weeds",19
"the","week",712
"the","weekend",771
"the","weekends",42
"the","weeklong",8
"the","weekly",40
"the","weeknd",19
"the","weeks",52
"the","weight",129
"the","weird",22
"the","weirdest",50
"the","weirdness",5
"the","welcome",35
"the","welfare",30
"the","well",66
"the","wellbeing",9
"the","wells",24
"the","welsh",14
"the","were",12
"the","west",420
"the","western",184
"the","westfield",6
"the","westin",9
"the","westminster",10
"the","wests",7
"the","wet",34
"the","wettest",4
"the","whale",14
"the","what",38
"the","wheat",14
"the","wheel",80
"the","wheelchair",4
"the","wheeler",4
"the","wheels",39
"the","when",8
"the","where",8
"the","which",7
"the","while",36
"the","whimsy",5
"the","whining",7
"the","whip",19
"the","whipped",13
"the","whipping",5
"the","whirling",4
"the","whirlwind",7
"the","whiskey",16
"the","whisper",12
"the","whistle",9
"the","white",578
"the","whites",23
"the","whitney",12
"the","who",53
"the","whole",1333
"the","wholesale",7
"the","why",14
"the","wichita",6
"the","wicked",25
"the","wide",36
"the","wider",16
"the","widespread",6
"the","widow",14
"the","width",15
"the","wiener",5
"the","wife",88
"the","wifi",12
"the","wild",156
"the","wilderness",22
"the","wildest",3
"the","wildlife",12
"the","will",91
"the","willamette",28
"the","william",9
"the","williamsburg",5
"the","willing",5
"the","willow",10
"the","wilson",6
"the","win",219
"the","winchester",7
"the","wind",221
"the","window",277
"the","windows",94
"the","winds",31
"the","windshield",18
"the","windup",4
"the","windy",13
"the","wine",139
"the","winemaker",6
"the","wines",35
"the","wing",35
"the","wings",75
"the","winner",272
"the","winners",101
"the","winning",94
"the","winter",229
"the","winters",7
"the","wintry",4
"the","wire",59
"the","wireless",10
"the","wires",6
"the","wisconsin",19
"the","wisdom",39
"the","wise",37
"the","wisest",6
"the","wish",6
"the","wishes",10
"the","wit",4
"the","with",21
"the","witness",46
"the","wiz",11
"the","wizard",28
"the","wnba",7
"the","wolf",23
"the","wolves",31
"the","woman",326
"the","womans",36
"the","womb",13
"the","women",208
"the","womens",81
"the","wonder",27
"the","wonderful",144
"the","wonders",20
"the","wood",83
"the","wooden",32
"the","woodlands",8
"the","woods",200
"the","woodwork",12
"the","wool",7
"the","word",857
"the","words",340
"the","work",534
"the","workday",7
"the","worker",11
"the","workers",48
"the","workforce",18
"the","working",48
"the","workmanship",4
"the","workout",29
"the","workplace",32
"the","works",164
"the","workshop",43
"the","workshops",4
"the","world",3457
"the","worldfamous",11
"the","worlds",344
"the","worldwide",19
"the","worm",18
"the","worse",43
"the","worship",8
"the","worst",685
"the","wort",6
"the","would",8
"the","wound",14
"the","wounded",19
"the","wounds",8
"the","wow",12
"the","wp",5
"the","wrap",8
"the","wrapper",5
"the","wrath",18
"the","wreck",15
"the","wrestling",9
"the","wrist",15
"the","writer",76
"the","writers",50
"the","writing",87
"the","written",22
"the","wrong",427
"the","wrongs",8
"the","wwe",18
"the","wwf",3
"the","x",68
"the","xbox",15
"the","xfactor",12
"the","xfiles",3
"the","xray",8
"the","ya",7
"the","yacht",10
"the","yale",9
"the","yankees",154
"the","yanks",17
"the","yard",119
"the","yardbirds",9
"the","yards",12
"the","yeah",4
"the","year",1430
"the","yearold",504
"the","years",434
"the","yeast",27
"the","yellow",82
"the","yes",9
"the","yin",4
"the","ymca",18
"the","yo",8
"the","yoga",6
"the","yoke",4
"the","you",48
"the","young",256
"the","younger",73
"the","youngest",73
"the","youngsters",17
"the","your",9
"the","youth",59
"the","youtube",22
"the","zen",4
"the","zip",9
"the","zipper",12
"the","zombies",13
"the","zone",44
"the","zoning",7
"the","zoo",84
"the","zumba",3
"theater","and",28
"theater","as",3
"theater","for",13
"theater","i",12
"theater","it",4
"theater","of",4
"theater","that",5
"theater","to",11
"theater","was",7
"theater","when",3
"theater","which",3
"theater","with",8
"theaters","in",9
"theaters","on",4
"theatre","and",20
"theatre","at",11
"theatre","in",33
"theatre","is",10
"theatre","now",5
"theatre","production",5
"theatre","project",3
"theatre","the",12
"theatre","to",11
"theatre","with",4
"theft","auto",7
"theft","is",5
"theft","of",18
"their","abilities",4
"their","ability",36
"their","account",7
"their","achievements",3
"their","act",6
"their","actions",34
"their","address",4
"their","adopted",4
"their","ads",6
"their","advice",9
"their","age",19
"their","agenda",6
"their","alarms",3
"their","album",13
"their","albums",3
"their","all",8
"their","american",4
"their","ancestors",8
"their","anger",11
"their","annual",17
"their","answer",8
"their","apartment",5
"their","appearance",8
"their","appreciation",3
"their","approach",8
"their","area",7
"their","argument",5
"their","arguments",7
"their","arm",5
"their","arms",19
"their","art",19
"their","assets",5
"their","attention",28
"their","attitudes",4
"their","audience",5
"their","award",5
"their","babies",14
"their","back",20
"their","background",4
"their","backs",16
"their","badges",4
"their","basic",5
"their","beat",4
"their","beauty",7
"their","bed",7
"their","bedrooms",4
"their","beer",13
"their","beers",13
"their","behalf",13
"their","behavior",15
"their","belief",7
"their","beliefs",13
"their","belongings",4
"their","benefit",5
"their","best",115
"their","big",29
"their","biggest",14
"their","bikes",9
"their","bills",11
"their","birth",4
"their","birthday",13
"their","boards",5
"their","boat",4
"their","bodies",36
"their","body",12
"their","book",13
"their","books",24
"their","bosses",5
"their","brains",13
"their","brands",5
"their","bread",3
"their","break",4
"their","breath",10
"their","brother",8
"their","budgets",14
"their","buildings",5
"their","business",60
"their","businesses",13
"their","busy",3
"their","butts",7
"their","car",34
"their","cards",8
"their","care",9
"their","career",21
"their","careers",20
"their","cars",34
"their","case",25
"their","cell",11
"their","chances",18
"their","character",3
"their","characters",10
"their","child",41
"their","childhood",8
"their","children",175
"their","childrens",17
"their","childs",9
"their","choice",23
"their","chosen",8
"their","christmas",6
"their","cities",4
"their","citizens",5
"their","city",10
"their","class",11
"their","classrooms",8
"their","clients",27
"their","clothes",20
"their","coaches",4
"their","coffee",10
"their","collective",11
"their","comments",9
"their","commitment",7
"their","communities",22
"their","community",23
"their","company",9
"their","complaints",5
"their","complete",4
"their","computer",8
"their","condition",4
"their","confidence",12
"their","constituents",8
"their","content",8
"their","control",6
"their","cool",4
"their","core",5
"their","country",25
"their","cousin",3
"their","cousins",9
"their","coworkers",4
"their","craft",10
"their","credit",24
"their","culture",12
"their","cup",3
"their","current",33
"their","customers",23
"their","dad",15
"their","dads",4
"their","data",12
"their","daughter",30
"their","day",28
"their","death",9
"their","deaths",11
"their","debut",13
"their","decision",19
"their","decisions",11
"their","dedication",6
"their","defense",18
"their","degree",4
"their","demise",4
"their","design",8
"their","desire",5
"their","desired",3
"their","desk",4
"their","desks",11
"their","diet",5
"their","diets",4
"their","differences",8
"their","dining",4
"their","dinner",4
"their","disease",3
"their","displeasure",4
"their","doctor",6
"their","dogs",16
"their","dollars",3
"their","doors",25
"their","dream",7
"their","dreams",32
"their","drivers",5
"their","earlier",8
"their","ears",13
"their","economy",5
"their","education",17
"their","effectiveness",5
"their","effort",8
"their","efforts",40
"their","electricity",5
"their","email",7
"their","emails",6
"their","emotions",3
"their","employees",18
"their","employers",13
"their","energy",16
"their","engagement",7
"their","english",5
"their","entire",34
"their","entries",6
"their","environment",9
"their","equipment",6
"their","event",4
"their","evil",5
"their","example",3
"their","expectations",7
"their","experience",15
"their","experiences",12
"their","eye",10
"their","eyes",68
"their","face",22
"their","facebook",13
"their","faces",57
"their","faith",24
"their","families",151
"their","family",61
"their","fans",19
"their","farm",9
"their","fate",9
"their","fault",7
"their","favorite",62
"their","feelings",17
"their","feet",44
"their","fellow",17
"their","final",51
"their","financial",13
"their","finest",4
"their","fingers",14
"their","first",300
"their","focus",4
"their","followers",4
"their","food",27
"their","foot",4
"their","fortune",3
"their","freedom",12
"their","french",3
"their","fresh",3
"their","friend",14
"their","friends",66
"their","front",8
"their","full",11
"their","funding",7
"their","future",25
"their","futures",6
"their","game",36
"their","games",16
"their","gear",3
"their","generous",5
"their","giant",5
"their","goal",15
"their","goals",30
"their","god",7
"their","good",15
"their","goods",3
"their","government",7
"their","grand",7
"their","great",10
"their","greatest",9
"their","green",9
"their","ground",5
"their","group",5
"their","growth",8
"their","guests",5
"their","hair",38
"their","halloween",6
"their","hand",23
"their","handles",3
"their","hands",78
"their","happy",3
"their","hard",16
"their","hats",6
"their","head",30
"their","heads",79
"their","health",46
"their","heart",14
"their","hearts",35
"their","help",9
"their","high",9
"their","hiphop",3
"their","hiring",3
"their","history",19
"their","holiday",10
"their","home",146
"their","homelands",7
"their","homes",123
"their","homework",14
"their","honeymoon",7
"their","hope",6
"their","hotel",13
"their","hours",8
"their","house",57
"their","houses",13
"their","ideas",17
"their","identities",11
"their","identity",13
"their","image",7
"their","images",4
"their","impact",10
"their","inability",3
"their","independence",3
"their","individual",11
"their","information",8
"their","initial",15
"their","initials",5
"their","intellectual",4
"their","intentions",7
"their","interests",18
"their","interpretation",4
"their","iphone",5
"their","is",13
"their","issues",6
"their","job",61
"their","jobs",101
"their","joint",4
"their","journey",8
"their","journeys",3
"their","kid",12
"their","kids",109
"their","knees",8
"their","knowledge",13
"their","lack",9
"their","land",15
"their","language",8
"their","laptops",3
"their","large",5
"their","last",77
"their","latest",19
"their","lead",14
"their","legal",14
"their","legs",14
"their","level",8
"their","license",3
"their","life",66
"their","lifestyle",7
"their","lifetime",7
"their","limited",5
"their","line",4
"their","list",10
"their","little",28
"their","live",7
"their","livelihood",7
"their","lives",228
"their","living",12
"their","local",17
"their","looks",4
"their","loss",9
"their","love",34
"their","loved",19
"their","lowest",11
"their","loyalty",6
"their","lunch",12
"their","main",19
"their","major",10
"their","maker",4
"their","man",10
"their","marketing",11
"their","marriage",16
"their","master",4
"their","media",5
"their","medical",17
"their","meeting",11
"their","members",16
"their","mental",3
"their","menu",4
"their","message",9
"their","mind",17
"their","minds",53
"their","mission",15
"their","mistakes",8
"their","mobile",9
"their","mom",10
"their","moms",11
"their","money",69
"their","monthly",10
"their","more",5
"their","morning",4
"their","most",43
"their","mother",38
"their","mothers",19
"their","mouth",12
"their","mouths",16
"their","movements",5
"their","music",42
"their","name",41
"their","names",61
"their","nd",12
"their","necks",14
"their","needs",34
"their","neighbors",16
"their","new",144
"their","next",41
"their","no",8
"their","normal",11
"their","noses",12
"their","now",5
"their","number",10
"their","numbers",15
"their","offense",10
"their","offer",8
"their","official",6
"their","old",16
"their","one",4
"their","online",20
"their","only",27
"their","open",4
"their","opening",5
"their","opinion",15
"their","opinions",28
"their","opponent",6
"their","opponents",11
"their","order",5
"their","orders",6
"their","organic",4
"their","original",19
"their","other",16
"their","outside",4
"their","outstanding",7
"their","overall",9
"their","own",1073
"their","owners",17
"their","pain",10
"their","pants",8
"their","parents",136
"their","part",25
"their","partner",7
"their","partners",9
"their","party",16
"their","passion",8
"their","passions",6
"their","past",20
"their","path",6
"their","paths",5
"their","patients",15
"their","paws",4
"their","peers",18
"their","people",11
"their","performance",13
"their","performances",6
"their","personal",36
"their","personalities",11
"their","pet",5
"their","pets",14
"their","phone",25
"their","phones",20
"their","photo",3
"their","photos",9
"their","pictures",7
"their","pizza",7
"their","place",25
"their","plan",12
"their","plans",21
"their","players",12
"their","point",13
"their","points",4
"their","police",3
"their","political",26
"their","position",19
"their","positions",15
"their","posts",5
"their","potential",16
"their","power",18
"their","practice",5
"their","prayers",3
"their","precious",8
"their","pregnancy",3
"their","presence",14
"their","presentation",5
"their","prime",6
"their","princess",4
"their","private",11
"their","problem",4
"their","problems",21
"their","product",12
"their","products",40
"their","professional",5
"their","profile",6
"their","profiles",6
"their","program",6
"their","projects",8
"their","property",23
"their","public",9
"their","purchase",5
"their","pursuit",10
"their","quality",11
"their","quest",8
"their","questions",12
"their","ranks",10
"their","reach",5
"their","real",12
"their","recent",11
"their","recipe",4
"their","record",12
"their","records",9
"their","regular",13
"their","relationship",46
"their","relationships",10
"their","release",4
"their","religious",8
"their","remaining",4
"their","resolve",3
"their","resources",5
"their","respective",44
"their","responsibility",6
"their","restaurant",4
"their","results",6
"their","retirement",24
"their","rhythm",3
"their","rich",3
"their","right",35
"their","rights",17
"their","role",13
"their","roles",12
"their","room",17
"their","rooms",12
"their","roots",14
"their","running",3
"their","s",46
"their","sacrifice",3
"their","sake",3
"their","salaries",16
"their","sandwiches",3
"their","scenes",3
"their","schedule",5
"their","school",23
"their","schools",21
"their","scores",5
"their","search",8
"their","seats",27
"their","second",49
"their","senior",11
"their","sentences",6
"their","service",15
"their","services",14
"their","set",11
"their","sexual",8
"their","shape",9
"their","share",18
"their","shared",9
"their","shirts",7
"their","shoes",15
"their","short",3
"their","shoulder",5
"their","shoulders",8
"their","show",14
"their","shows",8
"their","side",19
"their","significant",4
"their","silence",5
"their","site",27
"their","situation",4
"their","skills",19
"their","skin",10
"their","sleep",5
"their","sleeves",9
"their","smiles",4
"their","social",17
"their","solution",4
"their","son",39
"their","song",12
"their","songs",27
"their","sons",25
"their","souls",12
"their","space",9
"their","special",8
"their","specific",6
"their","spirits",8
"their","sport",4
"their","spouses",6
"their","spring",14
"their","st",13
"their","staff",9
"their","standard",3
"their","star",3
"their","start",9
"their","state",19
"their","status",12
"their","step",5
"their","store",9
"their","stores",6
"their","stories",44
"their","story",23
"their","street",4
"their","struggle",7
"their","students",27
"their","studio",6
"their","stuff",20
"their","success",14
"their","summer",11
"their","support",47
"their","system",10
"their","table",6
"their","tails",11
"their","take",7
"their","talent",6
"their","talents",12
"their","target",4
"their","tax",10
"their","taxes",14
"their","teachers",12
"their","team",28
"their","teammates",8
"their","teams",26
"their","teeth",11
"their","terms",5
"their","test",4
"their","th",30
"their","thing",10
"their","third",33
"their","thoughts",19
"their","throats",8
"their","tickets",10
"their","time",83
"their","tiny",3
"their","title",8
"their","titles",4
"their","toes",6
"their","toll",5
"their","town",5
"their","toys",5
"their","traditional",7
"their","training",9
"their","transit",3
"their","true",9
"their","trust",5
"their","turn",12
"their","two",33
"their","unhappiness",3
"their","unique",5
"their","upcoming",13
"their","us",7
"their","use",18
"their","users",5
"their","usual",17
"their","value",12
"their","values",5
"their","vanilla",3
"their","vehicle",8
"their","version",6
"their","victory",10
"their","video",10
"their","view",8
"their","views",16
"their","violence",3
"their","vision",8
"their","visitors",3
"their","voice",14
"their","voices",16
"their","voting",5
"their","wages",8
"their","wallets",11
"their","water",11
"their","way",224
"their","ways",5
"their","weapon",4
"their","web",9
"their","website",47
"their","websites",8
"their","wedding",18
"their","weight",13
"their","were",5
"their","whole",18
"their","will",9
"their","window",10
"their","windows",4
"their","wings",10
"their","winter",6
"their","wish",5
"their","wits",3
"their","wives",15
"their","wonderful",8
"their","words",14
"their","work",111
"their","workers",9
"their","works",7
"their","world",17
"their","worth",3
"their","writing",10
"their","year",14
"their","years",4
"their","zone",5
"theirs","and",10
"theirs","but",5
"thelonious","monk",8
"them","a",272
"them","about",61
"them","according",13
"them","after",34
"them","again",59
"them","against",10
"them","all",338
"them","alone",12
"them","also",7
"them","an",29
"them","and",705
"them","another",9
"them","any",19
"them","anymore",13
"them","anyway",14
"them","apart",15
"them","appear",8
"them","are",133
"them","around",40
"them","as",247
"them","aside",9
"them","at",186
"them","away",36
"them","back",94
"them","be",20
"them","because",72
"them","before",51
"them","behind",4
"them","being",29
"them","below",4
"them","best",3
"them","better",9
"them","between",5
"them","both",75
"them","bring",6
"them","but",213
"them","buy",4
"them","by",71
"them","can",22
"them","catch",5
"them","coming",23
"them","compete",3
"them","completely",4
"them","constantly",4
"them","could",13
"them","credit",5
"them","do",58
"them","does",3
"them","doing",11
"them","done",12
"them","down",99
"them","during",13
"them","earlier",4
"them","easier",5
"them","eat",7
"them","either",20
"them","enough",8
"them","especially",10
"them","even",19
"them","eventually",5
"them","ever",9
"them","every",27
"them","everywhere",7
"them","excited",3
"them","extra",5
"them","far",3
"them","feel",26
"them","find",9
"them","first",18
"them","for",357
"them","free",8
"them","from",173
"them","further",5
"them","get",29
"them","getting",4
"them","go",32
"them","going",10
"them","good",11
"them","grow",9
"them","had",22
"them","happy",12
"them","hard",7
"them","has",11
"them","have",58
"them","having",8
"them","he",95
"them","hell",4
"them","help",7
"them","here",47
"them","his",5
"them","how",56
"them","however",7
"them","i",387
"them","if",85
"them","in",753
"them","including",8
"them","inside",7
"them","instead",13
"them","into",162
"them","is",112
"them","it",108
"them","join",6
"them","just",45
"them","know",53
"them","last",19
"them","later",15
"them","leave",8
"them","less",8
"them","like",47
"them","little",4
"them","live",16
"them","long",11
"them","look",28
"them","looked",3
"them","looking",7
"them","lose",4
"them","make",27
"them","many",6
"them","may",9
"them","money",12
"them","more",78
"them","most",9
"them","much",8
"them","must",6
"them","my",32
"them","never",6
"them","new",8
"them","next",19
"them","no",29
"them","not",46
"them","now",59
"them","of",48
"them","off",95
"them","often",8
"them","on",353
"them","once",18
"them","one",41
"them","online",10
"them","open",7
"them","or",91
"them","our",11
"them","out",293
"them","outside",10
"them","over",52
"them","pay",4
"them","play",23
"them","please",6
"them","plus",8
"them","pop",6
"them","pretty",7
"them","probably",8
"them","put",8
"them","quite",6
"them","ready",8
"them","really",7
"them","right",31
"them","running",3
"them","safe",9
"them","say",11
"them","saying",7
"them","says",8
"them","see",15
"them","seem",9
"them","she",36
"them","since",14
"them","sit",5
"them","smile",5
"them","so",164
"them","some",39
"them","something",9
"them","sometimes",7
"them","somewhere",7
"them","sooner",3
"them","still",10
"them","stop",6
"them","such",9
"them","take",12
"them","taking",5
"them","than",13
"them","thanks",11
"them","that",172
"them","the",307
"them","their",24
"them","then",38
"them","there",56
"them","they",181
"them","theyve",3
"them","thinking",5
"them","this",76
"them","those",7
"them","though",17
"them","three",6
"them","through",44
"them","throughout",9
"them","to",1330
"them","today",25
"them","together",60
"them","too",60
"them","try",6
"them","two",12
"them","under",17
"them","unless",7
"them","until",24
"them","up",210
"them","used",4
"them","using",7
"them","very",18
"them","was",60
"them","we",79
"them","well",30
"them","went",7
"them","were",66
"them","what",57
"them","when",106
"them","where",18
"them","which",18
"them","while",25
"them","who",19
"them","why",14
"them","will",35
"them","win",8
"them","with",332
"them","within",13
"them","without",21
"them","work",10
"them","would",25
"them","you",100
"them","young",4
"them","youve",4
"theme","and",31
"theme","as",4
"theme","at",6
"theme","by",4
"theme","for",33
"theme","in",26
"theme","is",31
"theme","music",10
"theme","of",79
"theme","park",34
"theme","parks",16
"theme","song",42
"theme","that",13
"theme","this",18
"theme","to",11
"theme","was",10
"theme","would",7
"themes","are",6
"themes","in",4
"themes","of",17
"themes","that",15
"themselves","a",18
"themselves","after",8
"themselves","against",6
"themselves","and",99
"themselves","are",19
"themselves","as",51
"themselves","at",12
"themselves","because",8
"themselves","but",16
"themselves","by",14
"themselves","deeper",3
"themselves","for",21
"themselves","from",22
"themselves","have",4
"themselves","if",8
"themselves","in",81
"themselves","into",23
"themselves","it",7
"themselves","like",3
"themselves","no",3
"themselves","on",22
"themselves","or",16
"themselves","so",12
"themselves","that",16
"themselves","the",28
"themselves","they",17
"themselves","to",78
"themselves","up",14
"themselves","we",5
"themselves","when",4
"themselves","with",27
"themselves","you",8
"then","a",208
"then","about",8
"then","add",81
"then","added",33
"then","after",33
"then","again",158
"then","all",52
"then","allow",4
"then","almost",7
"then","an",29
"then","and",95
"then","another",27
"then","apply",6
"then","are",10
"then","as",37
"then","ask",13
"then","at",50
"then","back",61
"then","be",38
"then","because",13
"then","began",13
"then","begin",4
"then","being",10
"then","both",4
"then","break",7
"then","bring",11
"then","but",37
"then","buy",4
"then","by",18
"then","called",21
"then","came",49
"then","can",15
"then","catch",4
"then","check",13
"then","chop",3
"then","click",9
"then","comes",17
"then","coming",5
"then","continue",3
"then","continued",5
"then","cook",10
"then","could",8
"then","created",4
"then","days",5
"then","decide",10
"then","decided",24
"then","did",27
"then","discovered",7
"then","discuss",4
"then","do",76
"then","does",5
"then","down",9
"then","drive",5
"then","drop",7
"then","dropped",7
"then","eat",14
"then","either",8
"then","every",6
"then","everyone",10
"then","everything",12
"then","feeling",4
"then","fell",10
"then","finally",15
"then","find",17
"then","finished",6
"then","follow",15
"then","followed",9
"then","for",16
"then","forced",6
"then","found",12
"then","gave",6
"then","get",64
"then","gets",8
"then","give",15
"then","gives",4
"then","go",81
"then","goes",12
"then","going",28
"then","gone",4
"then","got",38
"then","had",30
"then","has",14
"then","have",48
"then","having",11
"then","he",266
"then","head",19
"then","headed",16
"then","her",22
"then","his",21
"then","hit",15
"then","hold",5
"then","home",18
"then","hope",3
"then","how",20
"then","i",1202
"then","if",27
"then","immediately",10
"then","in",103
"then","into",16
"then","is",37
"then","it",350
"then","its",34
"then","join",8
"then","josh",3
"then","just",53
"then","keep",9
"then","last",11
"then","later",21
"then","leads",3
"then","leave",16
"then","left",18
"then","let",24
"then","lets",16
"then","like",12
"then","look",14
"then","looking",4
"then","lower",4
"then","lying",3
"then","made",24
"then","make",32
"then","making",6
"then","maybe",32
"then","meet",6
"then","melt",3
"then","mix",11
"then","more",16
"then","most",13
"then","move",9
"then","moved",22
"then","mr",4
"then","my",90
"then","need",6
"then","no",22
"then","not",25
"then","of",13
"then","on",74
"then","once",14
"then","one",41
"then","only",7
"then","onto",9
"then","open",7
"then","opened",4
"then","other",8
"then","our",10
"then","out",17
"then","pass",7
"then","passed",8
"then","passing",6
"then","people",11
"then","perhaps",7
"then","pick",8
"then","picked",7
"then","play",5
"then","played",7
"then","proceeded",12
"then","put",29
"then","raise",4
"then","ran",13
"then","read",8
"then","returned",17
"then","right",9
"then","run",8
"then","said",24
"then","sat",9
"then","saturday",4
"then","says",6
"then","see",7
"then","sell",3
"then","send",8
"then","sent",10
"then","set",20
"then","she",144
"then","showed",6
"then","shut",6
"then","so",26
"then","some",42
"then","somebody",3
"then","someone",16
"then","something",17
"then","south",5
"then","spent",11
"then","start",23
"then","started",14
"then","stay",6
"then","stick",4
"then","still",5
"then","suddenly",11
"then","switched",4
"then","take",38
"then","takes",7
"then","tell",18
"then","thank",6
"then","that",118
"then","the",579
"then","their",10
"then","there",261
"then","they",238
"then","think",6
"then","this",56
"then","those",7
"then","though",6
"then","three",8
"then","threw",6
"then","throw",6
"then","time",5
"then","to",126
"then","too",12
"then","took",33
"then","transfer",4
"then","treat",4
"then","tried",14
"then","try",14
"then","turn",22
"then","turned",20
"then","turns",4
"then","two",9
"then","up",5
"then","use",17
"then","used",24
"then","using",9
"then","wait",7
"then","walk",16
"then","walked",11
"then","was",40
"then","watch",22
"then","we",391
"then","well",3
"then","went",73
"then","were",10
"then","what",53
"then","when",91
"then","why",54
"then","will",26
"then","with",31
"then","work",12
"then","worked",9
"then","would",13
"then","wrote",4
"then","yes",21
"then","you",465
"then","your",35
"then","youve",8
"theodore","roosevelt",12
"theology","and",4
"theories","that",9
"theories","the",3
"theory","and",19
"theory","as",4
"theory","he",3
"theory","i",11
"theory","in",4
"theory","is",16
"theory","it",5
"theory","of",24
"theory","or",3
"theory","that",24
"theory","the",8
"theory","to",4
"theory","was",6
"therapies","and",5
"therapist","and",7
"therapist","to",4
"therapy","and",10
"therapy","for",13
"therapy","he",4
"therapy","is",8
"therapy","that",4
"therapy","you",3
"there","a",325
"there","about",13
"there","actually",12
"there","after",19
"there","again",25
"there","all",45
"there","already",10
"there","also",37
"there","always",19
"there","and",538
"there","any",120
"there","anyone",26
"there","anything",34
"there","appear",3
"there","appears",10
"there","are",3429
"there","arent",49
"there","around",13
"there","as",73
"there","at",91
"there","back",3
