"item","Frequency"
"coach and",75
"comes back",75
"considered the",75
"did she",75
"dm us",75
"do their",75
"does have",75
"drawn to",75
"driving to",75
"email from",75
"ends up",75
"engage in",75
"europe s",75
"everybody else",75
"everybody s",75
"everyone and",75
"everyone should",75
"exact same",75
"fall and",75
"first but",75
"for better",75
"for watching",75
"from scratch",75
"game 4",75
"girls in",75
"girls who",75
"greater than",75
"group is",75
"hair is",75
"hand to",75
"happy st",75
"have about",75
"head over",75
"her house",75
"him when",75
"how things",75
"i consider",75
"i imagine",75
"i remembered",75
"important that",75
"inspiration for",75
"is becoming",75
"is cool",75
"is filled",75
"its going",75
"job with",75
"junior seau",75
"just happened",75
"just know",75
"just makes",75
"keep their",75
"last 2",75
"law in",75
"leaders in",75
"leads the",75
"left over",75
"like if",75
"ll miss",75
"m s",75
"makes no",75
"many great",75
"me me",75
"moment and",75
"much on",75
"music from",75
"my bro",75
"my ears",75
"my nails",75
"my nose",75
"n the",75
"new website",75
"next couple",75
"no big",75
"no joke",75
"north korea",75
"of 12",75
"of bad",75
"of hot",75
"of most",75
"of salt",75
"old friend",75
"on right",75
"one run",75
"or by",75
"or worse",75
"other times",75
"over two",75
"packed with",75
"part about",75
"people they",75
"per gallon",75
"phone with",75
"planning and",75
"play by",75
"put their",75
"putting together",75
"recovering from",75
"rice and",75
"rights of",75
"runs the",75
"s mom",75
"s or",75
"said its",75
"sat on",75
"season i",75
"see any",75
"she should",75
"shit out",75
"short story",75
"side to",75
"skills and",75
"slices of",75
"so at",75
"speaking to",75
"stock market",75
"streets and",75
"suck it",75
"t sound",75
"taking on",75
"that girl",75
"that number",75
"thats a",75
"the attorney",75
"the catholic",75
"the customer",75
"the device",75
"the far",75
"the flour",75
"the illinois",75
"the influence",75
"the items",75
"the needs",75
"the patient",75
"the pot",75
"the schedule",75
"the science",75
"this might",75
"throw a",75
"to appreciate",75
"to blog",75
"to exercise",75
"to free",75
"to success",75
"to wash",75
"tomorrow to",75
"two in",75
"u dont",75
"u on",75
"unlike the",75
"us so",75
"voice and",75
"waiting in",75
"want and",75
"was totally",75
"way from",75
"weekend s",75
"weeks in",75
"well said",75
"where all",75
"where have",75
"which made",75
"who attended",75
"who should",75
"with children",75
"with high",75
"with or",75
"wondering how",75
"working together",75
"world class",75
"you last",75
"your the",75
"15 and",74
"20 to",74
"6 9",74
"a beast",74
"a bridge",74
"a camera",74
"a facebook",74
"a parking",74
"a retired",74
"a shirt",74
"a sort",74
"a stand",74
"a truck",74
"a written",74
"also can",74
"am working",74
"america is",74
"an honor",74
"analysis of",74
"and actually",74
"and cold",74
"and experience",74
"and giving",74
"and healthy",74
"and ice",74
"and safe",74
"and someone",74
"are i",74
"are plenty",74
"are worth",74
"area to",74
"arizona state",74
"as big",74
"baby is",74
"basketball team",74
"because their",74
"bed i",74
"been for",74
"been wanting",74
"believe they",74
"besides the",74
"bill to",74
"but an",74
"by about",74
"can stop",74
"case it",74
"case that",74
"challenge for",74
"charles county",74
"country club",74
"cut a",74
"days left",74
"decides to",74
"developed a",74
"did an",74
"doing good",74
"drop off",74
"eat and",74
"either of",74
"example the",74
"expect a",74
"fact it",74
"find your",74
"flow of",74
"friend in",74
"from getting",74
"funny thing",74
"game winning",74
"gave her",74
"general motors",74
"get for",74
"getting more",74
"getting up",74
"go of",74
"goal and",74
"goal for",74
"goes well",74
"got done",74
"had 2",74
"had nothing",74
"had our",74
"happens in",74
"has left",74
"has me",74
"hear your",74
"help i",74
"helps to",74
"his decision",74
"honest i",74
"hope my",74
"hot dog",74
"house was",74
"housing market",74
"i dunno",74
"i refuse",74
"i suggest",74
"if necessary",74
"important than",74
"in helping",74
"in making",74
"in manhattan",74
"intends to",74
"it have",74
"just after",74
"kidding me",74
"kill the",74
"late for",74
"learning how",74
"like any",74
"likely be",74
"ll come",74
"ll start",74
"long been",74
"loving this",74
"m from",74
"m there",74
"many in",74
"me cry",74
"morning it",74
"music on",74
"my apartment",74
"my story",74
"myself for",74
"need that",74
"never go",74
"no money",74
"of 7",74
"of age",74
"of directors",74
"of so",74
"of winning",74
"oh shit",74
"oil in",74
"on paper",74
"on television",74
"once it",74
"one should",74
"or email",74
"osama bin",74
"own way",74
"owners of",74
"performing arts",74
"points for",74
"problem of",74
"put down",74
"re probably",74
"reality show",74
"really be",74
"remember this",74
"result is",74
"ride the",74
"s but",74
"s future",74
"s love",74
"s quite",74
"said something",74
"schools are",74
"see our",74
"should start",74
"so all",74
"so with",74
"something out",74
"something special",74
"specializes in",74
"still no",74
"stores and",74
"stores in",74
"support a",74
"t an",74
"t bring",74
"t speak",74
"taking place",74
"than 5",74
"than your",74
"that or",74
"the atmosphere",74
"the documents",74
"the fresh",74
"the lyrics",74
"the philadelphia",74
"the principal",74
"the review",74
"the soil",74
"the spanish",74
"the trailer",74
"this type",74
"to 40",74
"to bake",74
"to who",74
"tonight but",74
"tuesday morning",74
"u too",74
"under my",74
"ve come",74
"violation of",74
"wanna know",74
"want is",74
"want one",74
"was later",74
"was running",74
"ways that",74
"we going",74
"week ago",74
"weekend at",74
"what exactly",74
"where in",74
"who know",74
"will serve",74
"will turn",74
"work you",74
"www facebook",74
"you because",74
"you talking",74
"1 day",73
"15 to",73
"2012 and",73
"4 7",73
"4 year",73
"5 8",73
"a degree",73
"a jury",73
"a leading",73
"a lesson",73
"a novel",73
"a round",73
"a slightly",73
"a solution",73
"a thin",73
"a trend",73
"about 100",73
"above and",73
"acknowledged that",73
"again we",73
"almost like",73
"also used",73
"always do",73
"an account",73
"and development",73
"and finished",73
"and light",73
"and loved",73
"and moving",73
"and respect",73
"and walked",73
"and worked",73
"another way",73
"area in",73
"around him",73
"at bats",73
"at in",73
"at which",73
"band s",73
"be having",73
"been watching",73
"big east",73
"big enough",73
"birth control",73
"book about",73
"books for",73
"brother s",73
"built on",73
"by how",73
"by not",73
"by people",73
"calling the",73
"can learn",73
"case is",73
"cents to",73
"comes the",73
"court and",73
"designed for",73
"dinner tonight",73
"dont even",73
"drinks and",73
"editor of",73
"email us",73
"fall for",73
"field in",73
"fill out",73
"finish it",73
"first inning",73
"for game",73
"for small",73
"fun but",73
"go check",73
"gonna make",73
"good question",73
"groups of",73
"had ever",73
"have received",73
"having some",73
"he decided",73
"heat the",73
"her at",73
"her car",73
"him down",73
"his company",73
"i admit",73
"i choose",73
"i fucking",73
"i literally",73
"in australia",73
"is 1",73
"is 2",73
"is simple",73
"is super",73
"is tomorrow",73
"issues in",73
"it every",73
"it keeps",73
"it once",73
"jump on",73
"just couldn",73
"keep his",73
"least once",73
"life on",73
"like those",73
"look on",73
"mayor s",73
"meat and",73
"members are",73
"minor league",73
"my camera",73
"my neck",73
"new hampshire",73
"new ones",73
"o malley",73
"of action",73
"of christmas",73
"of fear",73
"of maryland",73
"of seeing",73
"of shit",73
"on air",73
"only you",73
"or should",73
"out because",73
"pace of",73
"party on",73
"pay to",73
"people we",73
"perhaps a",73
"perhaps it",73
"pink and",73
"plan that",73
"pointed to",73
"port authority",73
"prevent the",73
"prospect of",73
"public policy",73
"purchase of",73
"puts the",73
"queen of",73
"question for",73
"question what",73
"really the",73
"reluctant to",73
"remember how",73
"runs on",73
"s performance",73
"sad i",73
"said for",73
"save me",73
"seeking a",73
"service for",73
"set by",73
"showing the",73
"shows up",73
"something good",73
"students were",73
"symbol of",73
"thanks guys",73
"the auto",73
"the beatles",73
"the beavers",73
"the complete",73
"the grill",73
"the growing",73
"the hole",73
"the leading",73
"the leaves",73
"the mound",73
"the olympics",73
"the operation",73
"the sales",73
"the strongest",73
"the sweetest",73
"the trend",73
"their life",73
"theme of",73
"then went",73
"they seem",73
"three and",73
"to climb",73
"to correct",73
"to normal",73
"to note",73
"to sound",73
"transfer to",73
"tried it",73
"tweets from",73
"two runs",73
"two time",73
"unless i",73
"ve said",73
"victim of",73
"voted to",73
"wanted it",73
"wants the",73
"was convicted",73
"was designed",73
"was off",73
"was perfect",73
"was written",73
"we aren",73
"we learn",73
"wear the",73
"website for",73
"weekend for",73
"whenever you",73
"which of",73
"will he",73
"window and",73
"with for",73
"with out",73
"workers in",73
"yes rt",73
"yes sir",73
"you check",73
"12 year",72
"18 and",72
"7 9",72
"7 a",72
"a broad",72
"a fake",72
"a lead",72
"a level",72
"a nearly",72
"a rather",72
"a response",72
"a search",72
"a service",72
"a storm",72
"a tight",72
"a veteran",72
"about not",72
"academy of",72
"actually the",72
"ago today",72
"agreed that",72
"always good",72
"always make",72
"am doing",72
"american people",72
"an app",72
"an organization",72
"and 8",72
"and dance",72
"and especially",72
"and held",72
"and home",72
"another and",72
"are beautiful",72
"around i",72
"around this",72
"ask him",72
"at for",72
"away on",72
"be another",72
"be difficult",72
"be fair",72
"be me",72
"be played",72
"be seeing",72
"bed with",72
"been getting",72
"been playing",72
"beneath the",72
"better if",72
"beverly hills",72
"bitch i",72
"born and",72
"both parties",72
"bread and",72
"breakfast and",72
"bright and",72
"but before",72
"by police",72
"can follow",72
"can remember",72
"charged in",72
"choose the",72
"chris brown",72
"cleveland and",72
"close and",72
"coast guard",72
"color is",72
"colors and",72
"comic book",72
"computer and",72
"crazy but",72
"data from",72
"determined that",72
"district of",72
"doctor s",72
"ended the",72
"especially with",72
"everyone knows",72
"except that",72
"eye out",72
"favorite part",72
"fine i",72
"for asking",72
"for money",72
"for nothing",72
"free time",72
"fresh and",72
"from san",72
"funded by",72
"giving them",72
"god will",72
"golden brown",72
"good food",72
"grateful to",72
"great one",72
"guess we",72
"hang on",72
"harder than",72
"having trouble",72
"held by",72
"her way",72
"hey hey",72
"him into",72
"his teammates",72
"hit in",72
"home we",72
"i pulled",72
"in attendance",72
"in house",72
"in oakland",72
"inspiration to",72
"issues with",72
"it until",72
"just tell",72
"know exactly",72
"launch of",72
"league baseball",72
"learning and",72
"live a",72
"live by",72
"long after",72
"looking back",72
"make our",72
"man he",72
"martin luther",72
"match the",72
"may 4",72
"meeting at",72
"moved from",72
"much they",72
"my weekend",72
"new blog",72
"new follower",72
"next three",72
"not but",72
"not clear",72
"not far",72
"not say",72
"of duty",72
"of kids",72
"of learning",72
"of president",72
"of saying",72
"of yourself",72
"often the",72
"old boy",72
"on about",72
"on or",72
"one so",72
"opportunities for",72
"or perhaps",72
"or will",72
"over by",72
"parents of",72
"pass a",72
"perfect day",72
"potential to",72
"power in",72
"practice and",72
"presence in",72
"presidential candidate",72
"project in",72
"proof of",72
"proposal to",72
"putting a",72
"refuses to",72
"remember it",72
"reminded of",72
"s 3",72
"scene of",72
"scores of",72
"set on",72
"share my",72
"she started",72
"sister in",72
"so just",72
"stand on",72
"t but",72
"t deserve",72
"tax credits",72
"teacher and",72
"than others",72
"the context",72
"the courage",72
"the families",72
"the fat",72
"the flavor",72
"the funniest",72
"the homeless",72
"the inner",72
"the insurance",72
"the knowledge",72
"the missing",72
"the mouth",72
"the northwest",72
"the opposition",72
"the remainder",72
"the smallest",72
"the walk",72
"they couldn",72
"this kid",72
"this up",72
"this you",72
"through her",72
"time my",72
"to breathe",72
"to earth",72
"to eliminate",72
"to generate",72
"to judge",72
"to pop",72
"to welcome",72
"to why",72
"together as",72
"too well",72
"us have",72
"us some",72
"used on",72
"warm weather",72
"was better",72
"was hired",72
"was little",72
"was ok",72
"was under",72
"wearing the",72
"wednesday to",72
"went off",72
"were too",72
"why this",72
"will know",72
"will put",72
"woman to",72
"wont be",72
"working and",72
"yesterday s",72
"you become",72
"you weren",72
"your company",72
"your opinion",72
"your parents",72
"1 year",71
"10 00",71
"18 year",71
"2011 12",71
"24 hour",71
"3 7",71
"40 minutes",71
"70 s",71
"a clue",71
"a proper",71
"a speech",71
"about every",71
"an episode",71
"an image",71
"an inspiration",71
"an order",71
"and dinner",71
"and garlic",71
"and god",71
"and little",71
"and older",71
"and power",71
"and prayers",71
"and president",71
"are several",71
"area is",71
"arms and",71
"article in",71
"as hard",71
"ask if",71
"at sxsw",71
"back please",71
"be real",71
"be required",71
"believes that",71
"blog for",71
"break in",71
"but seriously",71
"call that",71
"carry the",71
"carrying a",71
"characters are",71
"chicago s",71
"cities and",71
"close up",71
"color of",71
"commit to",71
"concerned with",71
"cost to",71
"coverage of",71
"covered by",71
"create an",71
"deadline for",71
"different ways",71
"doing in",71
"even for",71
"event will",71
"experience is",71
"fair to",71
"family friends",71
"family that",71
"fan and",71
"feels so",71
"finish line",71
"first season",71
"for big",71
"for bringing",71
"for keeping",71
"four seasons",71
"from 8",71
"from which",71
"get mad",71
"go off",71
"great event",71
"ground and",71
"grow and",71
"had become",71
"had on",71
"haha it",71
"hang in",71
"has died",71
"has in",71
"he who",71
"helping the",71
"hits the",71
"holding the",71
"hopefully it",71
"hump day",71
"i adore",71
"in contact",71
"in control",71
"in god",71
"in music",71
"in small",71
"in traffic",71
"inches of",71
"instead the",71
"is 3",71
"is certainly",71
"is extremely",71
"is love",71
"is missing",71
"issue in",71
"it first",71
"jones said",71
"just ate",71
"just doesn",71
"la la",71
"la russa",71
"language and",71
"last 10",71
"list is",71
"load of",71
"lot in",71
"loud and",71
"love about",71
"make things",71
"man on",71
"management and",71
"mashed potatoes",71
"maybe next",71
"mayor of",71
"me something",71
"meet a",71
"might make",71
"monday at",71
"monday i",71
"month or",71
"months before",71
"most common",71
"my arm",71
"my class",71
"my dude",71
"name it",71
"never even",71
"new ipad",71
"not done",71
"number and",71
"of alcohol",71
"of cancer",71
"of change",71
"of mr",71
"of playing",71
"of real",71
"off her",71
"off season",71
"off this",71
"old enough",71
"older than",71
"on 1",71
"on tour",71
"onions and",71
"out after",71
"parents who",71
"partnership with",71
"people but",71
"people should",71
"players to",71
"please be",71
"population of",71
"profile pic",71
"program at",71
"props to",71
"q a",71
"question the",71
"quote of",71
"released by",71
"resources and",71
"responsibility to",71
"resulting in",71
"right direction",71
"romney is",71
"rt great",71
"rule of",71
"s hospital",71
"s officials",71
"s will",71
"safe travels",71
"said during",71
"said some",71
"said yes",71
"sat down",71
"says but",71
"school but",71
"sept 11",71
"set it",71
"shot to",71
"show of",71
"sign the",71
"sleep on",71
"so early",71
"some way",71
"stream of",71
"t hit",71
"t run",71
"team the",71
"that began",71
"that case",71
"that obama",71
"that work",71
"thats the",71
"the b",71
"the basket",71
"the closet",71
"the co",71
"the content",71
"the ever",71
"the extent",71
"the freezer",71
"the fruit",71
"the gospel",71
"the important",71
"the positive",71
"the republicans",71
"the tribe",71
"the will",71
"them this",71
"them were",71
"they find",71
"they knew",71
"this at",71
"this idea",71
"this process",71
"this semester",71
"times for",71
"to conduct",71
"to hell",71
"to home",71
"to implement",71
"to lie",71
"to operate",71
"to overcome",71
"to vegas",71
"too small",71
"truth and",71
"turn up",71
"tweets are",71
"two are",71
"up late",71
"us he",71
"very close",71
"was hit",71
"we as",71
"we talk",71
"weather service",71
"wednesday the",71
"week was",71
"well being",71
"well deserved",71
"were only",71
"where was",71
"while at",71
"who lived",71
"will no",71
"would the",71
"yeah and",71
"yet again",71
"you came",71
"your story",71
"4 billion",70
"4 for",70
"7 6",70
"7 to",70
"a boss",70
"a cross",70
"a glimpse",70
"a less",70
"a miracle",70
"a passion",70
"a patient",70
"a relatively",70
"a solo",70
"a standard",70
"a victim",70
"a web",70
"a weird",70
"about any",70
"against it",70
"always on",70
"an 11",70
"and chris",70
"and couldn",70
"and death",70
"and fresh",70
"and hot",70
"and marketing",70
"and seven",70
"and young",70
"around on",70
"at other",70
"bachelor s",70
"battle with",70
"be less",70
"behind him",70
"being sick",70
"between them",70
"big game",70
"blog to",70
"book was",70
"both a",70
"both teams",70
"break a",70
"but couldn",70
"but good",70
"but none",70
"by hand",70
"by someone",70
"cast of",70
"change to",70
"child in",70
"coach mike",70
"conference and",70
"confident that",70
"could play",70
"council and",70
"crazy and",70
"customers and",70
"dad is",70
"danger of",70
"dealt with",70
"decide whether",70
"decision making",70
"did was",70
"did with",70
"district judge",70
"driving a",70
"everything we",70
"eyes of",70
"facebook is",70
"feel i",70
"fit the",70
"for 8",70
"for info",70
"for sunday",70
"four hours",70
"future is",70
"games are",70
"gave them",70
"get tired",70
"gets better",70
"go as",70
"goes into",70
"got so",70
"great start",70
"group in",70
"hanging with",70
"has his",70
"has shown",70
"has that",70
"have is",70
"have plenty",70
"he loved",70
"head i",70
"here comes",70
"hold it",70
"hope she",70
"hosting a",70
"i send",70
"i set",70
"in 1992",70
"in northeast",70
"information from",70
"is fantastic",70
"is safe",70
"it any",70
"just waiting",70
"keep her",70
"keeping it",70
"killed by",70
"law firm",70
"leaves and",70
"lines and",70
"little guy",70
"live for",70
"love watching",70
"loves me",70
"luck and",70
"lucky i",70
"m coming",70
"m proud",70
"many many",70
"matter the",70
"maybe this",70
"me wanna",70
"medium high",70
"meeting of",70
"mind the",70
"minute of",70
"moment in",70
"morning for",70
"most importantly",70
"my account",70
"my attention",70
"my bday",70
"my bestfriend",70
"my left",70
"my morning",70
"nearly all",70
"need someone",70
"needs more",70
"never ever",70
"never see",70
"no school",70
"not long",70
"notion that",70
"o brien",70
"of federal",70
"of gold",70
"of jobs",70
"of non",70
"of shoes",70
"of whether",70
"on fox",70
"on life",70
"on we",70
"opening the",70
"or be",70
"or four",70
"ordered a",70
"organization that",70
"others were",70
"out one",70
"out www",70
"pale ale",70
"pass it",70
"people around",70
"places in",70
"plays a",70
"pray that",70
"product of",70
"proof that",70
"prosecutors said",70
"question i",70
"re interested",70
"recent weeks",70
"recently i",70
"refusing to",70
"released on",70
"republican presidential",70
"residents and",70
"rise to",70
"road rant",70
"room temperature",70
"running on",70
"s ever",70
"s making",70
"safety of",70
"said my",70
"same for",70
"save a",70
"say how",70
"say she",70
"scene and",70
"short and",70
"side by",70
"since his",70
"so after",70
"so im",70
"society of",70
"some pictures",70
"sounded like",70
"start and",70
"states in",70
"street journal",70
"stuff for",70
"supporters of",70
"system for",70
"taylor swift",70
"team at",70
"tell u",70
"than other",70
"that helped",70
"that sometimes",70
"that thing",70
"the absence",70
"the brewery",70
"the charge",70
"the colorado",70
"the easter",70
"the education",70
"the exception",70
"the indictment",70
"the institute",70
"the mets",70
"the model",70
"the nonprofit",70
"the november",70
"the parent",70
"the re",70
"there can",70
"there just",70
"they lost",70
"this trip",70
"three more",70
"times as",70
"to fire",70
"to further",70
"today if",70
"too short",70
"took her",70
"try again",70
"unfortunately the",70
"unless it",70
"video is",70
"was how",70
"washington dc",70
"water is",70
"we give",70
"well so",70
"were up",70
"where people",70
"who think",70
"whom i",70
"why she",70
"wit me",70
"with water",70
"without my",70
"woman was",70
"yeah he",70
"you found",70
"your number",70
"yourself a",70
"3 with",69
"4 4",69
"5 9",69
"5 a",69
"9 billion",69
"a can",69
"a century",69
"a dangerous",69
"a highly",69
"a mental",69
"a park",69
"a st",69
"a title",69
"a weapon",69
"a wish",69
"about those",69
"about where",69
"acting like",69
"actually be",69
"affect the",69
"after three",69
"an absolute",69
"an employee",69
"an ongoing",69
"and 9",69
"and financial",69
"and national",69
"and north",69
"and sleep",69
"and tomorrow",69
"are such",69
"are these",69
"are three",69
"are under",69
"at these",69
"ate a",69
"bad but",69
"baking sheet",69
"ball to",69
"band and",69
"be added",69
"be known",69
"be patient",69
"be sent",69
"be talking",69
"be wrong",69
"been charged",69
"been taken",69
"bill is",69
"books on",69
"bringing the",69
"brought a",69
"buildings and",69
"busy with",69
"but our",69
"camera and",69
"cancer and",69
"center the",69
"check on",69
"choice to",69
"chris christie",69
"chunk of",69
"claim that",69
"combine the",69
"come across",69
"couple days",69
"day here",69
"dear friend",69
"decades of",69
"division i",69
"doors open",69
"double the",69
"dream come",69
"dress up",69
"drive and",69
"easy for",69
"expansion of",69
"exposed to",69
"family has",69
"family member",69
"filed in",69
"five times",69
"focus of",69
"followed you",69
"for local",69
"forward with",69
"fuck i",69
"full day",69
"golden gate",69
"gone through",69
"good people",69
"got her",69
"got no",69
"had another",69
"happy bday",69
"has created",69
"have met",69
"hearing the",69
"help her",69
"helped the",69
"her children",69
"her heart",69
"his two",69
"home a",69
"home after",69
"homes in",69
"hot dogs",69
"i listen",69
"idea but",69
"in 6",69
"in baseball",69
"in cash",69
"in doing",69
"in sports",69
"involvement in",69
"is telling",69
"it certainly",69
"it don",69
"its about",69
"joined by",69
"just feel",69
"know which",69
"law the",69
"learn a",69
"little ones",69
"ll love",69
"local governments",69
"lol what",69
"long island",69
"loss in",69
"love seeing",69
"luther king",69
"m loving",69
"m making",69
"maybe if",69
"me crazy",69
"me do",69
"minutes left",69
"miss a",69
"months the",69
"my mum",69
"my post",69
"my shit",69
"my voice",69
"never going",69
"new stuff",69
"no prob",69
"nominated for",69
"not look",69
"notes that",69
"noticed the",69
"of fish",69
"of wisdom",69
"off when",69
"on 4",69
"on aug",69
"on good",69
"one third",69
"online at",69
"only is",69
"opening night",69
"or bad",69
"or was",69
"out is",69
"out just",69
"over on",69
"please check",69
"pot of",69
"project to",69
"promise of",69
"purchase a",69
"race to",69
"re also",69
"read all",69
"recognize the",69
"s bad",69
"s be",69
"s e",69
"s w",69
"say my",69
"says and",69
"school the",69
"seems a",69
"self defense",69
"set at",69
"she thinks",69
"should the",69
"sit and",69
"special teams",69
"state the",69
"still being",69
"support you",69
"sure she",69
"t figure",69
"t this",69
"t wear",69
"talk and",69
"that today",69
"the allegations",69
"the banks",69
"the bride",69
"the casino",69
"the conclusion",69
"the courtroom",69
"the dish",69
"the easiest",69
"the florida",69
"the greek",69
"the increase",69
"the interest",69
"the nine",69
"the norm",69
"the nose",69
"the pic",69
"the thunder",69
"the transition",69
"the twin",69
"the verge",69
"the voters",69
"there who",69
"they needed",69
"they started",69
"thing he",69
"third party",69
"throw in",69
"tight end",69
"to combine",69
"to communicate",69
"to fuck",69
"to such",69
"to tackle",69
"too fast",69
"town hall",69
"transferred to",69
"tweeting about",69
"u k",69
"up w",69
"very best",69
"very busy",69
"voting for",69
"week from",69
"week he",69
"well she",69
"west and",69
"wife of",69
"will eventually",69
"write this",69
"you sir",69
"4 20",68
"8 2",68
"a 40",68
"a bird",68
"a failure",68
"a fat",68
"a kick",68
"a panel",68
"a starter",68
"a steady",68
"about 25",68
"about everything",68
"absolutely no",68
"add me",68
"addition of",68
"address and",68
"ago in",68
"aims to",68
"air conditioning",68
"all by",68
"all up",68
"alzheimer s",68
"and 12",68
"and allow",68
"and beat",68
"and government",68
"and michael",68
"announce the",68
"another thing",68
"anywhere else",68
"are almost",68
"are giving",68
"art is",68
"as all",68
"assistant coach",68
"athletic director",68
"attracted to",68
"b s",68
"batch of",68
"become one",68
"been using",68
"behind it",68
"birth of",68
"board s",68
"box and",68
"business of",68
"but where",68
"cake and",68
"calm down",68
"cents a",68
"club s",68
"coming on",68
"consider it",68
"continue the",68
"cost the",68
"count of",68
"country is",68
"course there",68
"court s",68
"crush on",68
"dancing with",68
"days but",68
"deals with",68
"defense and",68
"depth of",68
"do now",68
"doctor who",68
"drop the",68
"email and",68
"enough and",68
"even my",68
"event for",68
"every minute",68
"fall into",68
"find someone",68
"fine but",68
"fine with",68
"first lady",68
"folks who",68
"for high",68
"from 11",68
"game 5",68
"games to",68
"get em",68
"get from",68
"get people",68
"get something",68
"glass and",68
"good man",68
"group the",68
"half way",68
"helping me",68
"his ass",68
"i opened",68
"imagine the",68
"in 15",68
"in 1995",68
"in 20",68
"in l",68
"in various",68
"interact with",68
"internet and",68
"is watching",68
"it feel",68
"jackson s",68
"just added",68
"just asked",68
"just enough",68
"knows it",68
"last friday",68
"least for",68
"let that",68
"level and",68
"library and",68
"lol so",68
"look around",68
"louis and",68
"loved to",68
"m sick",68
"makes us",68
"marketing and",68
"marriage is",68
"may want",68
"might even",68
"minutes i",68
"much longer",68
"my boss",68
"my tweet",68
"name but",68
"names and",68
"next level",68
"no better",68
"nothing better",68
"of medicine",68
"office for",68
"office said",68
"old i",68
"on amazon",68
"on broadway",68
"on many",68
"on tap",68
"on www",68
"one by",68
"opposite of",68
"or make",68
"or we",68
"over me",68
"owner and",68
"palo alto",68
"parents to",68
"park is",68
"people is",68
"played on",68
"point it",68
"police have",68
"position of",68
"probably would",68
"problem i",68
"re thinking",68
"real good",68
"really looking",68
"reasons to",68
"remember i",68
"residents of",68
"return the",68
"returns to",68
"right the",68
"right way",68
"s military",68
"s proposal",68
"say there",68
"second place",68
"sees the",68
"session at",68
"she makes",68
"she really",68
"shit on",68
"so cold",68
"some in",68
"sometimes we",68
"st john",68
"start your",68
"stood up",68
"stop on",68
"stuff like",68
"t exactly",68
"t on",68
"t turn",68
"team but",68
"tells us",68
"test for",68
"than usual",68
"that life",68
"the 25",68
"the camp",68
"the consequences",68
"the courts",68
"the cream",68
"the fda",68
"the letters",68
"the minute",68
"the occasional",68
"the occupy",68
"the sole",68
"the stand",68
"the status",68
"the workers",68
"the youngest",68
"them of",68
"then add",68
"they gave",68
"third time",68
"this school",68
"this work",68
"time today",68
"times it",68
"to impress",68
"to knock",68
"to limit",68
"to only",68
"to repair",68
"to several",68
"to tonight",68
"today will",68
"tomorrow we",68
"tonight it",68
"trapped in",68
"true story",68
"u still",68
"under control",68
"ve taken",68
"ve used",68
"verge of",68
"video game",68
"was but",68
"was crazy",68
"was fine",68
"was their",68
"we work",68
"while my",68
"who never",68
"why people",68
"will lead",68
"with black",68
"with six",68
"with whom",68
"world for",68
"would only",68
"1 9",67
"22 year",67
"6 000",67
"7 pm",67
"8 000",67
"a constant",67
"a digital",67
"a discussion",67
"a mobile",67
"a neighborhood",67
"a pint",67
"a portion",67
"a roll",67
"a wine",67
"all been",67
"also like",67
"an act",67
"an active",67
"an agent",67
"an unexpected",67
"and 15",67
"and drove",67
"and goes",67
"and miss",67
"and oh",67
"and reading",67
"and sister",67
"and spend",67
"and though",67
"and washington",67
"and yeah",67
"are far",67
"are moving",67
"arrested on",67
"at tonight",67
"attempt at",67
"be clear",67
"be gone",67
"be posting",67
"beer in",67
"best selling",67
"body was",67
"boys are",67
"brought me",67
"by being",67
"call them",67
"campaign finance",67
"can lead",67
"can stay",67
"can win",67
"cant believe",67
"card is",67
"case to",67
"chance for",67
"change their",67
"character and",67
"characters and",67
"christie said",67
"click the",67
"co worker",67
"coffee shop",67
"confirmed that",67
"contact the",67
"context of",67
"could ever",67
"cuts and",67
"days it",67
"debt crisis",67
"did to",67
"do was",67
"dress and",67
"dude you",67
"each month",67
"element of",67
"end in",67
"even at",67
"even that",67
"every now",67
"executive of",67
"far less",67
"fine and",67
"for much",67
"from two",67
"games this",67
"getting married",67
"good game",67
"good looking",67
"good so",67
"gotten a",67
"graduate of",67
"growth of",67
"guys that",67
"had heard",67
"haha no",67
"half an",67
"hard as",67
"has found",67
"head is",67
"her so",67
"here she",67
"here they",67
"his ability",67
"homeland security",67
"house with",67
"i dnt",67
"in contrast",67
"in forever",67
"in indiana",67
"in long",67
"in over",67
"in shape",67
"information that",67
"is limited",67
"is new",67
"is ok",67
"it real",67
"its best",67
"january and",67
"june 30",67
"just starting",67
"just under",67
"kick ass",67
"knew you",67
"know in",67
"leaders and",67
"league in",67
"least 10",67
"leave your",67
"leaving for",67
"less likely",67
"like every",67
"live the",67
"looked up",67
"mail to",67
"make something",67
"man it",67
"may day",67
"meaning to",67
"mentioned that",67
"mg sodium",67
"miss this",67
"much he",67
"my beautiful",67
"my cat",67
"my fave",67
"my website",67
"not respond",67
"occurred in",67
"of blue",67
"of national",67
"of washington",67
"off it",67
"offer to",67
"on espn",67
"on set",67
"on who",67
"only do",67
"order the",67
"our future",67
"our state",67
"over 100",67
"over you",67
"plans and",67
"portland and",67
"potatoes and",67
"probably have",67
"promise you",67
"public relations",67
"put his",67
"quite as",67
"ran for",67
"reaching out",67
"really can",67
"really did",67
"restaurant and",67
"river and",67
"root for",67
"s end",67
"s has",67
"s heart",67
"s his",67
"s supreme",67
"sad and",67
"says there",67
"school students",67
